"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi03",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output 4W32B4R.log",,,,"Date:","14 Jun 2015 02:40:04 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.050,0.030,0.050,16384.0,104837120.0,103563264.0,16207872.0,174776320.0,677564416.0,
0.252,0.0,99.748,0.0,0.0,0.0,0.0,24576.0,0.040,0.030,0.050,16384.0,104837120.0,103555072.0,16216064.0,174776320.0,677564416.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103555072.0,16216064.0,174776320.0,677564416.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103587840.0,16216064.0,174776320.0,677531648.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103587840.0,16216064.0,174776320.0,677531648.0,
0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103522304.0,16216064.0,174776320.0,677597184.0,
0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103555072.0,16216064.0,174776320.0,677564416.0,
0.251,0.0,99.499,0.251,0.0,0.0,0.0,57344.0,0.040,0.030,0.050,16384.0,104837120.0,103555072.0,16224256.0,174768128.0,677564416.0,
0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103546880.0,16224256.0,174776320.0,677564416.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103546880.0,16224256.0,174776320.0,677564416.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103546880.0,16224256.0,174776320.0,677564416.0,
0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103546880.0,16224256.0,174776320.0,677564416.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,32768.0,0.040,0.030,0.050,16384.0,104837120.0,103546880.0,16232448.0,174768128.0,677564416.0,
0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103546880.0,16232448.0,174768128.0,677564416.0,
0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103546880.0,16232448.0,174768128.0,677564416.0,
0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.040,0.030,0.050,16384.0,104837120.0,103538688.0,16232448.0,174776320.0,677564416.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.030,0.030,0.050,16384.0,104837120.0,103538688.0,16232448.0,174776320.0,677564416.0,
0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,0.030,0.030,0.050,16384.0,104837120.0,103538688.0,16232448.0,174776320.0,677564416.0,
0.500,0.0,99.250,0.250,0.0,0.0,0.0,24576.0,0.030,0.030,0.050,16384.0,104837120.0,103538688.0,16240640.0,174768128.0,677564416.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.030,0.030,0.050,16384.0,104837120.0,103530496.0,16240640.0,174776320.0,677564416.0,
0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.030,0.030,0.050,16384.0,104837120.0,103530496.0,16240640.0,174776320.0,677564416.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.030,0.030,0.050,16384.0,104837120.0,103530496.0,16240640.0,174776320.0,677564416.0,
0.249,0.249,99.501,0.0,0.0,0.0,0.0,24576.0,0.030,0.030,0.050,16384.0,104837120.0,103530496.0,16240640.0,174776320.0,677564416.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.030,0.030,0.050,16384.0,104837120.0,103530496.0,16240640.0,174776320.0,677564416.0,
0.251,0.0,99.499,0.251,0.0,0.0,0.0,24576.0,0.030,0.030,0.050,16384.0,104837120.0,103518208.0,16248832.0,174780416.0,677564416.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.030,0.030,0.050,16384.0,104837120.0,103518208.0,16248832.0,174780416.0,677564416.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.030,0.020,0.050,16384.0,104837120.0,103518208.0,16248832.0,174780416.0,677564416.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,16384.0,0.030,0.020,0.050,16384.0,104837120.0,103518208.0,16248832.0,174780416.0,677564416.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.030,0.020,0.050,16384.0,104837120.0,103518208.0,16248832.0,174780416.0,677564416.0,
0.250,0.250,99.500,0.0,0.0,0.0,0.0,40960.0,0.030,0.020,0.050,16384.0,104837120.0,103636992.0,16257024.0,174780416.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.030,0.020,0.050,16384.0,104837120.0,103636992.0,16257024.0,174780416.0,677437440.0,
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.030,0.020,0.050,16384.0,104837120.0,103636992.0,16257024.0,174780416.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.030,0.020,0.050,16384.0,104837120.0,103636992.0,16257024.0,174780416.0,677437440.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.030,0.020,0.050,16384.0,104837120.0,103636992.0,16257024.0,174780416.0,677437440.0,
0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,0.030,0.020,0.050,16384.0,104837120.0,103636992.0,16257024.0,174780416.0,677437440.0,
0.251,0.0,99.499,0.251,0.0,0.0,0.0,24576.0,0.030,0.020,0.050,16384.0,104837120.0,103636992.0,16265216.0,174772224.0,677437440.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.030,0.020,0.050,16384.0,104837120.0,103636992.0,16265216.0,174772224.0,677437440.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,32768.0,0.020,0.020,0.050,16384.0,104837120.0,103628800.0,16265216.0,174780416.0,677437440.0,
0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103608320.0,16265216.0,174800896.0,677437440.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103608320.0,16265216.0,174800896.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103608320.0,16265216.0,174800896.0,677437440.0,
0.500,0.0,99.500,0.0,0.0,0.0,0.0,32768.0,0.020,0.020,0.050,16384.0,104837120.0,103608320.0,16273408.0,174792704.0,677437440.0,
0.499,0.0,99.501,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103600128.0,16273408.0,174800896.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103600128.0,16273408.0,174800896.0,677437440.0,
0.249,0.249,99.252,0.0,0.0,0.249,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103600128.0,16273408.0,174800896.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103600128.0,16273408.0,174800896.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103600128.0,16273408.0,174800896.0,677437440.0,
0.499,0.0,99.252,0.249,0.0,0.0,0.0,24576.0,0.020,0.020,0.050,16384.0,104837120.0,103600128.0,16281600.0,174792704.0,677437440.0,
0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103591936.0,16281600.0,174800896.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103591936.0,16281600.0,174800896.0,677437440.0,
0.499,0.0,99.501,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103591936.0,16281600.0,174800896.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103591936.0,16281600.0,174800896.0,677437440.0,
0.500,0.0,99.500,0.0,0.0,0.0,0.0,24576.0,0.020,0.020,0.050,16384.0,104837120.0,103583744.0,16289792.0,174800896.0,677437440.0,
0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103616512.0,16289792.0,174800896.0,677404672.0,
0.499,0.0,99.501,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103583744.0,16289792.0,174800896.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103583744.0,16289792.0,174800896.0,677437440.0,
0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103583744.0,16289792.0,174800896.0,677437440.0,
0.249,0.0,99.252,0.249,0.0,0.249,0.0,24576.0,0.020,0.020,0.050,16384.0,104837120.0,103571456.0,16297984.0,174804992.0,677437440.0,
0.249,0.249,99.501,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103571456.0,16297984.0,174804992.0,677437440.0,
0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103571456.0,16297984.0,174804992.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103571456.0,16297984.0,174804992.0,677437440.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103571456.0,16297984.0,174804992.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,49152.0,0.020,0.020,0.050,16384.0,104837120.0,103571456.0,16306176.0,174796800.0,677437440.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103563264.0,16306176.0,174804992.0,677437440.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103563264.0,16306176.0,174804992.0,677437440.0,
0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103563264.0,16306176.0,174804992.0,677437440.0,
0.249,0.249,99.501,0.0,0.0,0.0,0.0,0.0,0.020,0.020,0.050,16384.0,104837120.0,103563264.0,16306176.0,174804992.0,677437440.0,
0.251,0.0,99.499,0.251,0.0,0.0,0.0,73728.0,0.010,0.020,0.050,16384.0,104837120.0,103555072.0,16314368.0,174804992.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.010,0.020,0.050,16384.0,104837120.0,103555072.0,16314368.0,174804992.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.010,0.020,0.050,16384.0,104837120.0,103555072.0,16314368.0,174804992.0,677437440.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.010,0.020,0.050,16384.0,104837120.0,103555072.0,16314368.0,174804992.0,677437440.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,0.010,0.020,0.050,16384.0,104837120.0,103555072.0,16314368.0,174804992.0,677437440.0,
0.499,0.0,99.252,0.249,0.0,0.0,0.0,32768.0,0.010,0.020,0.050,16384.0,104837120.0,103546880.0,16322560.0,174804992.0,677437440.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.010,0.020,0.050,16384.0,104837120.0,103546880.0,16322560.0,174804992.0,677437440.0,
