"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","dell01",,,,"User:","daniel"
"Cmdline:","dstat --output str_4W_0SCR_withModelBuilder.log",,,,"Date:","13 Jun 2015 04:43:54 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
8.840,1.105,88.950,0.0,0.0,1.105,0.0,0.0,153224.0,12337086.0,0.0,0.0,5308.0,1806.0
1.639,3.279,87.978,6.557,0.0,0.546,0.0,188416.0,201380.0,12335798.0,0.0,0.0,5518.0,1379.0
6.522,2.174,89.130,0.0,0.0,2.174,0.0,0.0,206179.0,12337272.0,0.0,0.0,5921.0,1536.0
2.247,2.247,95.506,0.0,0.0,0.0,0.0,0.0,188796.0,12336856.0,0.0,0.0,5970.0,1390.0
5.978,2.174,89.674,1.087,0.0,1.087,20480.0,0.0,188023.0,12337072.0,0.0,0.0,5989.0,1506.0
11.828,4.301,82.796,0.0,0.0,1.075,0.0,0.0,206858.0,12337286.0,0.0,0.0,6143.0,1635.0
50.0,5.670,31.443,10.309,0.0,2.577,0.0,385024.0,190067.0,12337072.0,0.0,57344.0,6335.0,1674.0
48.205,1.538,46.154,0.0,0.0,4.103,0.0,0.0,201253.0,12335840.0,0.0,0.0,6343.0,1603.0
24.868,2.116,70.899,0.0,0.0,2.116,0.0,0.0,189708.0,12337222.0,0.0,0.0,6134.0,1593.0
2.747,2.198,93.407,0.0,0.0,1.648,0.0,0.0,202793.0,12337072.0,0.0,0.0,6080.0,1468.0
5.556,2.222,90.556,0.0,0.0,1.667,0.0,0.0,200690.0,12330714.0,0.0,0.0,5952.0,1606.0
4.420,2.210,90.608,2.210,0.0,0.552,0.0,475136.0,224366.0,12337578.0,0.0,0.0,5883.0,1390.0
5.405,1.622,90.270,0.0,0.0,2.703,0.0,0.0,187600.0,12336786.0,0.0,0.0,5721.0,1582.0
0.568,1.136,97.727,0.0,0.0,0.568,0.0,0.0,217210.0,12336786.0,0.0,0.0,5946.0,1338.0
3.867,2.762,91.713,0.0,0.0,1.657,0.0,0.0,177388.0,12334188.0,0.0,0.0,5478.0,1492.0
6.011,2.732,90.164,0.0,0.0,1.093,0.0,0.0,182073.0,12337072.0,0.0,0.0,5702.0,1724.0
24.607,2.094,71.204,0.0,0.0,2.094,0.0,0.0,198144.0,12337444.0,0.0,0.0,5969.0,1649.0
4.891,2.174,90.761,1.087,0.0,1.087,0.0,65536.0,186632.0,12336198.0,0.0,0.0,5504.0,1470.0
9.140,2.151,87.634,0.0,0.0,1.075,0.0,0.0,195300.0,12336786.0,0.0,0.0,5723.0,1511.0
3.315,2.762,93.370,0.0,0.0,0.552,0.0,0.0,196598.0,12337502.0,0.0,0.0,5668.0,1466.0
7.609,3.804,86.957,0.0,0.0,1.630,0.0,0.0,184522.0,12340261.0,0.0,0.0,5469.0,1889.0
2.762,2.210,91.160,3.315,0.0,0.552,155648.0,0.0,208958.0,12333308.0,155648.0,0.0,5437.0,1596.0
4.891,2.174,90.761,1.630,0.0,0.543,0.0,81920.0,234640.0,12336472.0,0.0,0.0,6119.0,1494.0
2.778,2.222,94.444,0.0,0.0,0.556,0.0,0.0,206298.0,12337225.0,0.0,0.0,5674.0,1435.0
3.279,2.732,92.896,0.0,0.0,1.093,0.0,0.0,207760.0,12336786.0,0.0,0.0,5635.0,1520.0
6.077,2.210,91.713,0.0,0.0,0.0,8192.0,0.0,89113.0,12332518.0,8192.0,0.0,5309.0,1747.0
12.042,4.188,81.675,0.0,0.0,2.094,0.0,0.0,142849.0,12335981.0,0.0,0.0,4831.0,2122.0
1.639,2.186,93.989,1.093,0.0,1.093,0.0,57344.0,156456.0,12337632.0,0.0,0.0,4229.0,1444.0
3.825,1.639,93.989,0.0,0.0,0.546,0.0,0.0,157710.0,12335408.0,0.0,0.0,4096.0,1430.0
2.732,1.639,95.082,0.0,0.0,0.546,0.0,0.0,142284.0,12337401.0,0.0,0.0,3811.0,1450.0
6.250,1.562,90.625,0.0,0.0,1.562,0.0,0.0,71330.0,6333562.0,0.0,0.0,1989.0,1597.0
1.031,0.515,97.423,1.031,0.0,0.0,16384.0,20480.0,4342.0,6964.0,16384.0,0.0,826.0,1231.0
4.124,1.031,94.845,0.0,0.0,0.0,0.0,0.0,1769.0,359.0,0.0,0.0,872.0,1333.0
4.233,1.587,91.534,2.116,0.0,0.529,0.0,57344.0,113906.0,6212382.0,0.0,0.0,3561.0,1324.0
5.820,1.587,91.534,0.0,0.0,1.058,0.0,0.0,236810.0,12336786.0,0.0,0.0,4405.0,1491.0
5.851,2.128,89.362,0.0,0.0,2.660,0.0,0.0,254807.0,12337255.0,0.0,0.0,5440.0,1694.0
3.279,2.186,93.443,0.0,0.0,1.093,0.0,167936.0,268682.0,12336023.0,0.0,0.0,5632.0,1568.0
3.226,2.151,94.086,0.0,0.0,0.538,0.0,0.0,285880.0,12337358.0,0.0,0.0,5237.0,1451.0
2.660,1.064,95.213,0.0,0.0,1.064,0.0,0.0,253310.0,10916600.0,0.0,0.0,3706.0,1358.0
0.518,1.036,96.891,1.554,0.0,0.0,0.0,77824.0,1054.0,220.0,0.0,0.0,826.0,1191.0
5.584,1.523,92.893,0.0,0.0,0.0,0.0,0.0,204.0,70.0,0.0,0.0,861.0,1519.0
1.031,0.0,97.938,1.031,0.0,0.0,0.0,106496.0,4529.0,6697.0,0.0,0.0,871.0,1236.0
3.590,1.026,95.385,0.0,0.0,0.0,0.0,0.0,3491.0,856.0,0.0,0.0,878.0,1371.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,1114.0
2.577,0.515,94.845,2.062,0.0,0.0,0.0,61440.0,1054.0,220.0,0.0,0.0,824.0,1316.0
2.604,0.521,96.875,0.0,0.0,0.0,16384.0,0.0,1617.0,506.0,16384.0,0.0,780.0,1349.0
2.062,0.515,97.423,0.0,0.0,0.0,0.0,208896.0,4040.0,6156.0,0.0,0.0,739.0,1173.0
3.571,1.020,93.878,1.531,0.0,0.0,28672.0,0.0,3391.0,1072.0,0.0,0.0,773.0,1273.0
11.340,1.546,84.536,2.577,0.0,0.0,110592.0,0.0,2678.0,3461.0,0.0,0.0,906.0,1383.0
1.523,1.015,97.462,0.0,0.0,0.0,0.0,0.0,422.0,1125.0,0.0,0.0,801.0,1160.0
49.495,3.535,40.404,5.051,0.0,1.515,311296.0,53248.0,117583.0,66986.0,0.0,0.0,1663.0,3338.0
3.077,0.513,96.410,0.0,0.0,0.0,0.0,0.0,59765.0,38737.0,0.0,0.0,880.0,1211.0
2.564,1.538,94.872,1.026,0.0,0.0,8192.0,0.0,563.0,1416.0,8192.0,0.0,708.0,1251.0
11.340,5.155,83.505,0.0,0.0,0.0,0.0,20480.0,1881.0,906.0,0.0,20480.0,972.0,1401.0
5.670,0.0,94.330,0.0,0.0,0.0,0.0,0.0,2249.0,3134.0,0.0,0.0,928.0,1309.0
6.154,1.026,90.256,2.564,0.0,0.0,0.0,53248.0,11575.0,1412.0,0.0,0.0,1035.0,1468.0
3.093,0.515,95.876,0.0,0.0,0.515,0.0,8192.0,5262.0,6572.0,0.0,0.0,935.0,1309.0
1.538,0.513,97.436,0.0,0.0,0.513,0.0,0.0,2244.0,862.0,0.0,0.0,886.0,1199.0
1.538,1.538,96.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,1243.0
1.036,0.0,98.964,0.0,0.0,0.0,0.0,0.0,1054.0,220.0,0.0,0.0,802.0,1200.0
3.627,1.036,94.301,1.036,0.0,0.0,0.0,53248.0,1118.0,220.0,0.0,0.0,902.0,1552.0
3.627,0.0,96.373,0.0,0.0,0.0,0.0,20480.0,4144.0,6498.0,0.0,0.0,741.0,1217.0
38.384,3.030,58.081,0.0,0.0,0.505,0.0,0.0,2688.0,716.0,0.0,0.0,1078.0,1385.0
1.531,1.020,97.449,0.0,0.0,0.0,0.0,24576.0,1410.0,290.0,0.0,24576.0,846.0,1206.0
4.103,0.0,95.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,1344.0
6.186,1.031,92.268,0.515,0.0,0.0,0.0,65536.0,2139.0,996.0,0.0,0.0,920.0,1493.0
4.124,0.0,95.876,0.0,0.0,0.0,0.0,49152.0,5486.0,7111.0,0.0,0.0,831.0,1291.0
3.590,1.026,95.385,0.0,0.0,0.0,0.0,0.0,1126.0,636.0,0.0,0.0,896.0,1316.0
2.073,0.518,96.891,0.0,0.0,0.518,0.0,0.0,13202.0,2715.0,0.0,0.0,747.0,1281.0
1.020,1.020,97.959,0.0,0.0,0.0,0.0,0.0,1054.0,220.0,0.0,0.0,685.0,1148.0
17.436,2.051,77.436,3.077,0.0,0.0,12288.0,94208.0,51210.0,57070.0,0.0,0.0,1421.0,2387.0
32.487,10.660,52.792,3.553,0.0,0.508,131072.0,114688.0,73389.0,26767.0,0.0,0.0,1751.0,2013.0
3.125,0.521,94.792,1.562,0.0,0.0,4096.0,0.0,6143.0,48117.0,4096.0,0.0,1046.0,1609.0
2.030,0.508,97.462,0.0,0.0,0.0,28672.0,0.0,678.0,470.0,0.0,0.0,843.0,1169.0
10.050,1.508,88.442,0.0,0.0,0.0,0.0,0.0,1054.0,220.0,0.0,0.0,851.0,1287.0
5.236,0.524,94.241,0.0,0.0,0.0,0.0,0.0,1617.0,506.0,0.0,0.0,877.0,1501.0
2.051,1.026,95.385,1.538,0.0,0.0,0.0,270336.0,4756.0,7578.0,0.0,0.0,854.0,1296.0
2.062,1.031,96.907,0.0,0.0,0.0,0.0,0.0,3938.0,1142.0,0.0,0.0,924.0,1277.0
8.205,1.026,90.769,0.0,0.0,0.0,61440.0,0.0,3716.0,1965.0,0.0,0.0,1000.0,1483.0
8.808,0.518,90.155,0.0,0.0,0.518,0.0,0.0,16782.0,12040.0,0.0,0.0,1245.0,1838.0
14.286,2.551,81.122,1.531,0.0,0.510,20480.0,0.0,12624.0,7742.0,0.0,0.0,1267.0,1996.0
50.761,3.046,42.640,3.046,0.0,0.508,0.0,303104.0,45816.0,193964.0,0.0,0.0,1440.0,1913.0
9.375,0.0,90.625,0.0,0.0,0.0,0.0,0.0,3098.0,1482.0,0.0,0.0,997.0,1554.0
5.181,1.036,93.782,0.0,0.0,0.0,0.0,0.0,15444.0,10132.0,0.0,0.0,1090.0,1594.0
6.633,1.020,91.837,0.0,0.0,0.510,0.0,0.0,6328.0,3808.0,0.0,0.0,1061.0,1592.0
4.124,0.515,95.361,0.0,0.0,0.0,0.0,0.0,13554.0,10796.0,0.0,0.0,1001.0,1441.0
20.0,1.538,75.897,2.051,0.0,0.513,4096.0,53248.0,75909.0,12068.0,4096.0,0.0,1197.0,1795.0
21.244,1.036,77.720,0.0,0.0,0.0,0.0,0.0,102254.0,12745.0,0.0,0.0,1272.0,1735.0
5.181,0.518,94.301,0.0,0.0,0.0,0.0,0.0,138115.0,10830.0,0.0,0.0,993.0,1419.0
22.959,2.041,74.490,0.0,0.0,0.510,0.0,0.0,66430.0,7152.0,0.0,0.0,1403.0,2387.0
69.347,5.528,23.116,0.0,0.0,2.010,4096.0,151552.0,520951.0,143638.0,0.0,151552.0,2681.0,4456.0
30.928,2.577,65.464,0.0,0.0,1.031,0.0,20480.0,583887.0,132952.0,0.0,0.0,1941.0,3164.0
4.639,0.515,92.268,2.062,0.0,0.515,0.0,102400.0,9786.0,5608.0,0.0,0.0,1036.0,1568.0
7.653,1.531,90.816,0.0,0.0,0.0,0.0,114688.0,7170.0,4198.0,0.0,114688.0,983.0,1524.0
7.772,1.554,90.674,0.0,0.0,0.0,0.0,0.0,8567.0,6409.0,0.0,0.0,1010.0,1533.0
12.500,0.521,86.979,0.0,0.0,0.0,0.0,0.0,6894.0,4203.0,0.0,0.0,1179.0,2011.0
38.071,2.538,58.883,0.0,0.0,0.508,0.0,57344.0,511548.0,127910.0,0.0,0.0,1861.0,3171.0
2.577,2.062,94.330,1.031,0.0,0.0,0.0,102400.0,10710.0,6729.0,0.0,0.0,1064.0,1520.0
2.591,0.0,97.409,0.0,0.0,0.0,0.0,0.0,1054.0,220.0,0.0,0.0,826.0,1259.0
2.062,0.0,97.938,0.0,0.0,0.0,0.0,0.0,1054.0,220.0,0.0,0.0,920.0,1232.0
25.510,2.041,71.939,0.0,0.0,0.510,0.0,0.0,17566.0,12394.0,0.0,0.0,1504.0,2512.0
27.179,2.564,69.231,0.0,0.0,1.026,0.0,0.0,517441.0,121313.0,0.0,0.0,1813.0,2859.0
4.145,0.518,93.782,1.036,0.0,0.518,0.0,94208.0,7321.0,4386.0,0.0,0.0,1055.0,1573.0
3.627,0.518,95.855,0.0,0.0,0.0,0.0,0.0,8695.0,6241.0,0.0,0.0,1059.0,1536.0
7.732,0.0,92.268,0.0,0.0,0.0,0.0,0.0,8410.0,5476.0,0.0,0.0,966.0,1508.0
17.259,1.523,81.218,0.0,0.0,0.0,0.0,0.0,6895.0,4098.0,0.0,0.0,1256.0,1989.0
38.776,4.082,56.633,0.0,0.0,0.510,0.0,118784.0,528929.0,145104.0,0.0,0.0,2007.0,3435.0
4.124,0.515,93.299,2.062,0.0,0.0,0.0,110592.0,9077.0,4771.0,0.0,0.0,922.0,1477.0
5.729,0.521,93.750,0.0,0.0,0.0,0.0,0.0,8580.0,5248.0,0.0,0.0,1072.0,1577.0
3.608,0.515,95.876,0.0,0.0,0.0,0.0,0.0,5277.0,3591.0,0.0,0.0,879.0,1288.0
15.544,1.554,82.383,0.0,0.0,0.518,0.0,0.0,8090.0,5008.0,0.0,0.0,1354.0,2164.0
27.835,3.093,67.526,0.515,0.0,1.031,0.0,786432.0,501684.0,119150.0,0.0,0.0,1988.0,3168.0
6.091,1.015,92.893,0.0,0.0,0.0,0.0,0.0,5905.0,4160.0,0.0,0.0,952.0,1522.0
2.094,1.047,94.764,2.094,0.0,0.0,0.0,122880.0,8154.0,5114.0,0.0,0.0,994.0,1454.0
8.163,1.020,90.816,0.0,0.0,0.0,0.0,0.0,8154.0,5114.0,0.0,0.0,1062.0,1560.0
11.168,2.030,86.802,0.0,0.0,0.0,0.0,0.0,4210.0,2787.0,0.0,0.0,1296.0,2014.0
32.653,3.571,63.265,0.0,0.0,0.510,0.0,0.0,479239.0,110303.0,0.0,0.0,1680.0,2833.0
4.082,1.020,94.898,0.0,0.0,0.0,0.0,0.0,9341.0,5435.0,0.0,0.0,1023.0,1460.0
3.109,1.036,93.782,1.554,0.0,0.518,0.0,94208.0,7600.0,5075.0,0.0,0.0,1006.0,1534.0
3.109,0.518,96.373,0.0,0.0,0.0,0.0,0.0,9849.0,6311.0,0.0,0.0,1014.0,1401.0
9.744,3.077,87.179,0.0,0.0,0.0,0.0,0.0,6459.0,3917.0,0.0,0.0,1326.0,2126.0
14.583,1.562,82.812,0.0,0.0,1.042,0.0,0.0,507874.0,114083.0,0.0,0.0,1755.0,2940.0
16.327,2.551,80.612,0.0,0.0,0.510,0.0,0.0,21593.0,25997.0,0.0,0.0,1335.0,2315.0
2.618,0.524,95.812,1.047,0.0,0.0,0.0,94208.0,8786.0,5460.0,0.0,0.0,987.0,1497.0
5.181,0.518,93.782,0.0,0.0,0.518,0.0,0.0,7610.0,5394.0,0.0,0.0,952.0,1515.0
10.309,1.546,88.144,0.0,0.0,0.0,0.0,0.0,8590.0,5513.0,0.0,0.0,1300.0,2111.0
24.103,1.538,73.846,0.0,0.0,0.513,0.0,0.0,542159.0,97857.0,0.0,0.0,1703.0,2949.0
3.627,0.518,95.855,0.0,0.0,0.0,0.0,0.0,7897.0,4467.0,0.0,0.0,918.0,1408.0
4.124,0.515,95.361,0.0,0.0,0.0,0.0,0.0,5008.0,2093.0,0.0,0.0,928.0,1449.0
3.553,1.015,94.416,1.015,0.0,0.0,0.0,98304.0,10098.0,29356.0,0.0,0.0,904.0,1372.0
10.363,1.036,88.083,0.0,0.0,0.518,0.0,0.0,5085.0,4225.0,0.0,0.0,1367.0,2044.0
22.335,2.538,75.127,0.0,0.0,0.0,0.0,0.0,445831.0,111576.0,0.0,0.0,1426.0,2713.0
8.763,0.515,89.175,1.546,0.0,0.0,4096.0,0.0,7035.0,5026.0,4096.0,0.0,1040.0,1666.0
3.046,1.015,95.939,0.0,0.0,0.0,0.0,0.0,7036.0,4788.0,0.0,0.0,892.0,1307.0
6.701,2.062,80.928,9.794,0.0,0.515,139264.0,0.0,6501.0,4023.0,0.0,0.0,1137.0,1799.0
11.979,1.562,84.375,1.562,0.0,0.521,0.0,94208.0,8782.0,5523.0,0.0,0.0,1505.0,2294.0
16.327,2.551,81.122,0.0,0.0,0.0,0.0,0.0,512554.0,109217.0,0.0,0.0,1665.0,2539.0
19.797,8.122,60.914,10.660,0.0,0.508,233472.0,131072.0,8817.0,4520.0,0.0,98304.0,1290.0,2161.0
52.284,11.168,35.533,0.0,0.0,1.015,0.0,1404928.0,7443.0,4804.0,0.0,1404928.0,1244.0,1626.0
60.302,10.050,26.131,3.518,0.0,0.0,20480.0,172032.0,7837.0,6474.0,4096.0,172032.0,1297.0,1720.0
77.273,9.091,11.616,1.515,0.0,0.505,8192.0,1667072.0,6875.0,4740.0,0.0,1732608.0,1591.0,2570.0
72.864,11.055,13.568,1.005,0.0,1.508,4096.0,634880.0,462226.0,135044.0,0.0,372736.0,2143.0,3881.0
56.122,9.184,29.082,5.102,0.0,0.510,61440.0,724992.0,7628.0,6233.0,0.0,458752.0,1563.0,2456.0
86.294,8.122,5.076,0.508,0.0,0.0,12288.0,0.0,10431.0,9661.0,0.0,0.0,1555.0,2899.0
81.818,5.051,13.131,0.0,0.0,0.0,0.0,0.0,7595.0,17747.0,0.0,0.0,1613.0,2664.0
73.0,6.0,20.0,0.0,0.0,1.0,20480.0,188416.0,8048.0,7007.0,20480.0,0.0,1690.0,2753.0
84.264,6.091,8.629,0.0,0.0,1.015,32768.0,507904.0,557613.0,120052.0,0.0,0.0,2080.0,3656.0
51.515,8.586,26.263,13.636,0.0,0.0,917504.0,741376.0,9917.0,7771.0,0.0,741376.0,1743.0,2213.0
50.510,7.143,31.122,10.714,0.0,0.510,528384.0,1662976.0,7728.0,5569.0,0.0,1662976.0,1542.0,2046.0
37.245,7.143,37.755,17.857,0.0,0.0,540672.0,0.0,8282.0,5602.0,12288.0,0.0,1795.0,2616.0
28.125,2.604,69.271,0.0,0.0,0.0,0.0,0.0,7391.0,7345.0,0.0,0.0,1782.0,2723.0
16.667,2.083,80.208,0.521,0.0,0.521,0.0,208896.0,517262.0,124061.0,0.0,0.0,2350.0,3608.0
4.167,1.042,94.792,0.0,0.0,0.0,0.0,0.0,9789.0,5611.0,0.0,0.0,1229.0,1892.0
3.627,1.036,95.337,0.0,0.0,0.0,0.0,0.0,6687.0,3881.0,0.0,0.0,1180.0,1763.0
4.688,1.042,94.271,0.0,0.0,0.0,0.0,0.0,7036.0,4788.0,0.0,0.0,1311.0,1957.0
9.474,1.053,88.421,0.0,0.0,1.053,0.0,0.0,9010.0,5295.0,0.0,0.0,1813.0,2639.0
68.020,3.046,25.381,3.046,0.0,0.508,16384.0,106496.0,570822.0,144834.0,16384.0,0.0,2283.0,3938.0
3.141,1.047,95.812,0.0,0.0,0.0,0.0,0.0,6528.0,4018.0,0.0,0.0,1260.0,1830.0
4.124,1.546,93.814,0.0,0.515,0.0,0.0,0.0,8718.0,5401.0,0.0,0.0,1276.0,1931.0
4.167,1.042,94.792,0.0,0.0,0.0,0.0,0.0,6395.0,3917.0,0.0,0.0,1305.0,1861.0
11.917,1.554,86.010,0.0,0.0,0.518,0.0,0.0,8923.0,6197.0,0.0,0.0,1741.0,2760.0
22.959,2.551,70.918,3.571,0.0,0.0,0.0,110592.0,546936.0,125631.0,0.0,0.0,2001.0,3239.0
4.167,1.562,94.271,0.0,0.0,0.0,0.0,0.0,10833.0,6598.0,0.0,0.0,1335.0,1949.0
4.082,1.531,94.388,0.0,0.0,0.0,0.0,0.0,6680.0,4788.0,0.0,0.0,1189.0,1751.0
5.236,1.047,93.717,0.0,0.0,0.0,0.0,0.0,8090.0,5114.0,0.0,0.0,1293.0,1856.0
13.918,2.062,83.505,0.0,0.0,0.515,0.0,0.0,7023.0,4592.0,0.0,0.0,1793.0,2619.0
19.171,1.554,77.202,1.554,0.0,0.518,0.0,98304.0,531233.0,121923.0,0.0,0.0,1804.0,3289.0
5.181,0.518,94.301,0.0,0.0,0.0,0.0,0.0,10418.0,5723.0,0.0,0.0,1128.0,1796.0
3.109,1.554,94.819,0.0,0.0,0.518,0.0,0.0,9144.0,5683.0,0.0,0.0,1264.0,1843.0
4.639,1.031,94.330,0.0,0.0,0.0,0.0,0.0,6780.0,5370.0,0.0,0.0,1231.0,1876.0
11.675,4.061,83.756,0.0,0.0,0.508,0.0,0.0,6139.0,3569.0,0.0,0.0,1787.0,2713.0
15.104,2.604,82.292,0.0,0.0,0.0,0.0,466944.0,536921.0,118822.0,0.0,0.0,1899.0,3268.0
4.103,1.538,92.821,1.538,0.0,0.0,0.0,131072.0,7478.0,5189.0,0.0,0.0,1217.0,1805.0
3.627,0.518,95.855,0.0,0.0,0.0,0.0,0.0,6541.0,4987.0,0.0,0.0,1188.0,1744.0
5.789,1.579,92.632,0.0,0.0,0.0,0.0,0.0,17046.0,20156.0,0.0,0.0,1421.0,2347.0
13.265,1.531,84.184,0.0,0.0,1.020,0.0,0.0,5911.0,4096.0,0.0,0.0,1600.0,2603.0
20.103,1.546,77.320,0.0,0.0,1.031,0.0,49152.0,503754.0,118103.0,0.0,0.0,1968.0,3492.0
3.125,0.521,93.750,2.083,0.0,0.521,0.0,110592.0,7646.0,4274.0,0.0,0.0,1355.0,1847.0
