"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi02",,,,"User:","daniel"
"Cmdline:","dstat --output str_4W_0SCR_withModelBuilder.log",,,,"Date:","13 Jun 2015 05:06:56 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
31.818,2.273,65.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,1173.0
30.808,1.768,67.424,0.0,0.0,0.0,0.0,0.0,152.0,707.0,0.0,0.0,1113.0,1551.0
43.511,3.308,53.181,0.0,0.0,0.0,16384.0,32768.0,1366.0,868.0,0.0,0.0,1391.0,2080.0
28.141,2.010,69.849,0.0,0.0,0.0,0.0,0.0,1141.0,1229.0,0.0,0.0,879.0,981.0
27.320,2.320,70.361,0.0,0.0,0.0,0.0,0.0,5163.0,2515.0,0.0,0.0,936.0,1187.0
26.087,1.279,72.634,0.0,0.0,0.0,0.0,0.0,320630.0,14176.0,0.0,0.0,1435.0,1972.0
1.279,2.046,96.164,0.0,0.0,0.512,0.0,0.0,2370046.0,31668.0,0.0,0.0,1362.0,1332.0
1.550,2.584,95.607,0.258,0.0,0.0,0.0,114688.0,3060092.0,39699.0,0.0,0.0,1572.0,1528.0
5.155,3.351,89.948,0.0,0.0,1.546,0.0,0.0,3045892.0,34408.0,0.0,0.0,1513.0,1439.0
2.051,2.308,95.385,0.0,0.0,0.256,0.0,0.0,3024046.0,33930.0,0.0,0.0,1408.0,1393.0
0.517,1.809,96.641,0.0,0.0,1.034,0.0,0.0,3081144.0,33981.0,0.0,0.0,1382.0,1389.0
0.260,1.558,97.662,0.0,0.0,0.519,0.0,0.0,3006000.0,31434.0,0.0,0.0,1333.0,1371.0
1.031,2.835,95.103,0.258,0.0,0.773,0.0,40960.0,2988000.0,34866.0,0.0,0.0,1441.0,1338.0
3.636,2.857,92.987,0.0,0.0,0.519,0.0,0.0,2997984.0,35575.0,0.0,0.0,1440.0,1427.0
0.789,1.579,96.842,0.0,0.0,0.789,0.0,0.0,2913000.0,39078.0,0.0,0.0,1504.0,1346.0
2.625,2.100,95.013,0.0,0.0,0.262,0.0,0.0,2970321.0,39892.0,0.0,0.0,1530.0,1374.0
1.583,2.111,96.306,0.0,0.0,0.0,0.0,0.0,2961092.0,53427.0,0.0,0.0,1871.0,1318.0
0.796,2.387,96.552,0.0,0.0,0.265,0.0,40960.0,3529500.0,39546.0,0.0,0.0,1517.0,1431.0
1.857,2.653,94.695,0.0,0.0,0.796,0.0,0.0,4010380.0,41679.0,0.0,0.0,1570.0,1492.0
0.526,3.947,94.737,0.0,0.0,0.789,0.0,0.0,3775592.0,51087.0,0.0,0.0,1760.0,1396.0
1.295,3.109,95.337,0.0,0.0,0.259,0.0,0.0,3004204.0,47346.0,0.0,0.0,1718.0,1261.0
0.789,2.368,96.316,0.0,0.0,0.526,0.0,0.0,3006000.0,43212.0,0.0,0.0,1588.0,1256.0
1.305,2.872,95.561,0.0,0.0,0.261,0.0,40960.0,3003092.0,42975.0,0.0,0.0,1609.0,1285.0
2.857,2.597,94.286,0.0,0.0,0.260,0.0,0.0,3150828.0,44253.0,0.0,0.0,1601.0,1285.0
0.522,2.872,96.084,0.0,0.0,0.522,0.0,98304.0,3082500.0,39234.0,0.0,0.0,1481.0,1287.0
1.302,3.125,94.792,0.0,0.0,0.781,0.0,0.0,3123413.0,40411.0,0.0,0.0,1496.0,1331.0
0.262,3.141,96.597,0.0,0.0,0.0,0.0,0.0,3150046.0,27222.0,0.0,0.0,1251.0,1302.0
1.292,2.326,88.114,8.269,0.0,0.0,0.0,4333568.0,2614552.0,18174.0,0.0,0.0,1217.0,1226.0
0.612,0.0,25.688,73.700,0.0,0.0,0.0,4374528.0,1414.0,1306.0,0.0,0.0,1204.0,1448.0
2.290,8.397,88.550,0.0,0.0,0.763,0.0,0.0,728812.0,38654.0,0.0,0.0,838.0,409.0
0.525,4.199,95.013,0.0,0.0,0.262,0.0,1048576.0,2781000.0,65598.0,0.0,0.0,1926.0,1236.0
0.777,2.850,96.114,0.0,0.0,0.259,0.0,10485760.0,2880092.0,67311.0,0.0,0.0,1974.0,1297.0
0.514,2.057,89.203,7.712,0.0,0.514,0.0,13631488.0,2724000.0,45786.0,0.0,0.0,1663.0,1152.0
0.458,0.270,43.866,55.379,0.0,0.027,0.0,105127936.0,2054802.0,6402.0,0.0,0.0,7302.0,8080.0
2.252,6.757,66.216,24.324,0.0,0.450,0.0,57344.0,1973924.0,47166.0,0.0,0.0,1193.0,679.0
4.474,2.105,91.316,0.526,0.0,1.579,368640.0,0.0,4151423.0,46983.0,0.0,0.0,1738.0,1399.0
1.316,3.158,94.737,0.0,0.0,0.789,0.0,0.0,4158000.0,48360.0,0.0,0.0,1676.0,1318.0
1.053,3.684,94.474,0.0,0.0,0.789,0.0,0.0,4158000.0,52650.0,0.0,0.0,1767.0,1315.0
3.368,3.109,92.487,0.0,0.0,1.036,0.0,0.0,4158407.0,46987.0,0.0,0.0,1628.0,1414.0
1.305,2.611,95.822,0.0,0.0,0.261,0.0,40960.0,4158000.0,54210.0,0.0,0.0,1800.0,1331.0
3.542,6.267,89.646,0.0,0.0,0.545,0.0,0.0,9212383.0,114612.0,0.0,0.0,3001.0,1961.0
3.836,8.493,86.849,0.0,0.0,0.822,98304.0,0.0,12184638.0,157791.0,0.0,0.0,3849.0,2414.0
1.657,8.011,90.055,0.0,0.0,0.276,0.0,0.0,12186000.0,162708.0,0.0,0.0,3940.0,2324.0
0.513,2.564,77.179,19.744,0.0,0.0,0.0,9437184.0,1943749.0,18018.0,0.0,0.0,1072.0,1116.0
3.797,7.848,54.937,33.418,0.0,0.0,188416.0,14483456.0,92.0,543.0,0.0,0.0,859.0,932.0
0.975,1.916,33.748,63.361,0.0,0.0,0.0,103276544.0,2271.0,4042.0,0.0,0.0,6530.0,8067.0
1.587,15.873,26.984,55.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,214.0
0.759,1.266,25.570,72.152,0.0,0.253,0.0,10592256.0,144.0,699.0,0.0,0.0,826.0,1009.0
7.286,2.010,28.894,61.809,0.0,0.0,8192.0,7364608.0,0.0,0.0,0.0,0.0,850.0,1062.0
1.020,1.020,44.388,53.571,0.0,0.0,8192.0,15736832.0,831.0,888.0,0.0,0.0,803.0,945.0
0.477,0.363,49.705,49.455,0.0,0.0,8192.0,142671872.0,2547.0,5128.0,0.0,0.0,8233.0,9815.0
0.298,0.893,25.595,73.214,0.0,0.0,253952.0,9445376.0,0.0,0.0,0.0,0.0,644.0,751.0
3.023,2.267,27.456,67.254,0.0,0.0,0.0,8470528.0,361.0,1123.0,0.0,0.0,777.0,930.0
21.066,1.523,77.411,0.0,0.0,0.0,0.0,10485760.0,3196.0,1711.0,0.0,0.0,876.0,1043.0
28.093,1.804,70.103,0.0,0.0,0.0,0.0,13631488.0,935.0,1122.0,0.0,0.0,1152.0,1483.0
27.500,3.250,69.0,0.0,0.0,0.250,0.0,10485760.0,9849.0,13483.0,0.0,0.0,1502.0,2087.0
10.327,1.008,40.806,47.355,0.0,0.504,8192.0,14680064.0,11506.0,19271.0,0.0,0.0,905.0,1055.0
0.268,0.403,0.0,99.329,0.0,0.0,73728.0,22626304.0,92.0,543.0,0.0,0.0,1341.0,1619.0
29.787,4.255,65.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,136.0
31.234,2.015,65.995,0.756,0.0,0.0,942080.0,0.0,40448.0,4007.0,0.0,0.0,1431.0,1906.0
25.758,2.020,67.929,4.293,0.0,0.0,6365184.0,0.0,0.0,78.0,0.0,0.0,1844.0,1933.0
19.144,1.511,78.338,1.008,0.0,0.0,1843200.0,90112.0,388.0,1261.0,0.0,0.0,1075.0,1240.0
17.207,1.247,80.299,1.247,0.0,0.0,1646592.0,32768.0,4148.0,2964.0,0.0,0.0,1182.0,1345.0
36.203,2.278,61.013,0.253,0.0,0.253,131072.0,57344.0,68745.0,15861.0,0.0,0.0,1150.0,1177.0
44.987,1.028,53.985,0.0,0.0,0.0,0.0,0.0,130462.0,30534.0,0.0,0.0,1202.0,1253.0
43.878,1.276,54.847,0.0,0.0,0.0,0.0,0.0,100110.0,3276.0,0.0,0.0,1156.0,1172.0
51.010,2.020,46.465,0.0,0.0,0.505,0.0,0.0,60860.0,2964.0,0.0,0.0,1017.0,880.0
44.697,0.758,54.040,0.253,0.0,0.253,0.0,122880.0,71119.0,3897.0,0.0,0.0,1000.0,869.0
69.173,3.258,27.318,0.0,0.0,0.251,0.0,0.0,87651.0,152836.0,0.0,0.0,1645.0,1618.0
68.101,3.544,26.835,0.0,0.0,1.519,0.0,0.0,82178.0,222292.0,0.0,0.0,1598.0,1437.0
57.868,2.792,38.579,0.0,0.0,0.761,0.0,0.0,86357.0,248969.0,0.0,0.0,1794.0,1986.0
46.734,0.503,51.759,0.0,0.0,1.005,0.0,0.0,107721.0,399336.0,0.0,0.0,1773.0,1502.0
28.463,0.756,70.529,0.0,0.0,0.252,0.0,0.0,68382.0,99684.0,0.0,0.0,1206.0,1216.0
26.410,0.256,71.026,2.051,0.0,0.256,0.0,507904.0,93416.0,75546.0,0.0,0.0,1313.0,1272.0
29.008,1.272,68.957,0.0,0.0,0.763,0.0,0.0,73000.0,107132.0,0.0,0.0,1202.0,1194.0
26.952,0.504,71.788,0.0,0.0,0.756,0.0,0.0,86874.0,79095.0,0.0,0.0,1177.0,1146.0
35.204,2.296,61.480,0.0,0.0,1.020,0.0,0.0,103305.0,209391.0,0.0,0.0,1582.0,1466.0
39.075,2.828,57.584,0.0,0.0,0.514,0.0,0.0,99753.0,131483.0,0.0,0.0,1751.0,2116.0
30.576,0.251,68.922,0.0,0.0,0.251,0.0,262144.0,88610.0,93712.0,0.0,0.0,1339.0,1261.0
35.606,2.273,61.364,0.0,0.0,0.758,0.0,0.0,92470.0,167300.0,0.0,0.0,1542.0,1716.0
33.085,0.498,65.174,0.0,0.0,1.244,0.0,0.0,117487.0,94778.0,0.0,0.0,1485.0,1471.0
34.673,0.754,63.819,0.0,0.0,0.754,0.0,0.0,88797.0,126667.0,0.0,0.0,1319.0,1286.0
28.571,0.255,70.918,0.0,0.0,0.255,0.0,0.0,92172.0,100268.0,0.0,0.0,1311.0,1217.0
26.884,0.251,71.357,0.0,0.0,1.508,0.0,155648.0,82537.0,95745.0,0.0,0.0,1310.0,1272.0
40.750,1.250,56.0,0.0,0.0,2.0,0.0,0.0,119937.0,212051.0,0.0,0.0,1831.0,2024.0
28.894,2.010,68.342,0.0,0.0,0.754,0.0,0.0,86956.0,104246.0,0.0,0.0,1372.0,1264.0
25.320,0.767,73.146,0.0,0.0,0.767,0.0,0.0,96363.0,92144.0,0.0,0.0,1341.0,1239.0
30.769,0.744,68.238,0.0,0.0,0.248,0.0,0.0,73743.0,96350.0,0.0,0.0,1250.0,1177.0
22.166,0.252,75.315,1.259,0.0,1.008,0.0,704512.0,101658.0,74378.0,0.0,0.0,1312.0,1196.0
44.162,2.284,53.046,0.0,0.0,0.508,0.0,0.0,99569.0,234675.0,0.0,0.0,1751.0,1840.0
22.278,1.772,75.696,0.0,0.0,0.253,0.0,0.0,93588.0,86205.0,0.0,0.0,1307.0,1247.0
28.173,0.508,70.812,0.0,0.0,0.508,0.0,0.0,84060.0,104947.0,0.0,0.0,1273.0,1192.0
25.635,0.761,73.096,0.0,0.0,0.508,0.0,0.0,81104.0,90098.0,0.0,0.0,1246.0,1187.0
22.901,1.018,75.318,0.0,0.0,0.763,0.0,106496.0,79470.0,87301.0,0.0,0.0,1237.0,1180.0
33.333,2.488,62.687,0.0,0.0,1.493,0.0,0.0,121947.0,198028.0,0.0,0.0,1763.0,1909.0
32.010,0.744,66.998,0.0,0.0,0.248,0.0,0.0,88988.0,101172.0,0.0,0.0,1385.0,1402.0
19.338,1.018,79.135,0.0,0.0,0.509,0.0,0.0,54579.0,95069.0,0.0,0.0,1178.0,1182.0
22.055,0.752,76.942,0.0,0.0,0.251,0.0,0.0,94054.0,59897.0,0.0,0.0,1169.0,1150.0
29.426,0.998,69.327,0.249,0.0,0.0,0.0,90112.0,93613.0,102573.0,0.0,0.0,1344.0,1209.0
32.061,3.053,64.377,0.0,0.0,0.509,0.0,0.0,104345.0,204378.0,0.0,0.0,1776.0,1887.0
29.367,0.253,70.380,0.0,0.0,0.0,0.0,0.0,95078.0,108252.0,0.0,0.0,1357.0,1277.0
23.018,0.767,75.703,0.0,0.0,0.512,0.0,0.0,71668.0,95481.0,0.0,0.0,1187.0,1153.0
18.481,0.253,81.013,0.0,0.0,0.253,0.0,0.0,61979.0,76616.0,0.0,0.0,1107.0,1176.0
19.747,0.759,78.734,0.0,0.0,0.759,0.0,90112.0,74639.0,66602.0,0.0,0.0,1169.0,1224.0
33.842,2.036,62.850,0.0,0.0,1.272,0.0,0.0,109954.0,169809.0,0.0,0.0,1634.0,1797.0
27.387,1.759,70.603,0.0,0.0,0.251,0.0,0.0,79196.0,96703.0,0.0,0.0,1280.0,1261.0
20.918,0.255,78.571,0.0,0.0,0.255,0.0,0.0,69856.0,81222.0,0.0,0.0,1181.0,1177.0
21.554,0.752,77.193,0.0,0.0,0.501,0.0,0.0,77896.0,74241.0,0.0,0.0,1236.0,1157.0
22.194,0.0,77.296,0.0,0.0,0.510,0.0,90112.0,88452.0,79562.0,0.0,0.0,1294.0,1148.0
34.264,1.015,63.452,0.0,0.0,1.269,0.0,0.0,98146.0,172309.0,0.0,0.0,1700.0,1783.0
25.693,1.008,73.048,0.0,0.0,0.252,0.0,0.0,97633.0,90968.0,0.0,0.0,1291.0,1198.0
29.620,1.266,69.114,0.0,0.0,0.0,0.0,0.0,110577.0,112012.0,0.0,0.0,1370.0,1217.0
32.412,1.256,65.578,0.0,0.0,0.754,0.0,0.0,87295.0,125286.0,0.0,0.0,1395.0,1281.0
25.806,0.496,72.705,0.248,0.0,0.744,0.0,450560.0,98658.0,95178.0,0.0,0.0,1415.0,1240.0
38.718,2.564,57.692,0.0,0.0,1.026,0.0,0.0,119972.0,249163.0,0.0,0.0,1917.0,1922.0
29.114,0.253,70.633,0.0,0.0,0.0,0.0,0.0,84513.0,107306.0,0.0,0.0,1356.0,1302.0
18.090,1.005,80.402,0.0,0.0,0.503,0.0,0.0,58316.0,86725.0,0.0,0.0,1121.0,1125.0
21.970,1.010,77.020,0.0,0.0,0.0,0.0,0.0,93207.0,66074.0,0.0,0.0,1242.0,1116.0
26.943,0.259,72.798,0.0,0.0,0.0,0.0,98304.0,101633.0,100836.0,0.0,0.0,1418.0,1227.0
32.637,3.133,63.708,0.0,0.0,0.522,0.0,0.0,116662.0,251248.0,0.0,0.0,1879.0,1754.0
34.663,1.746,62.843,0.0,0.0,0.748,0.0,0.0,85860.0,133594.0,0.0,0.0,1512.0,1473.0
24.750,1.0,74.0,0.0,0.0,0.250,0.0,0.0,87571.0,86023.0,0.0,0.0,1327.0,1356.0
48.485,3.788,47.222,0.0,0.0,0.505,0.0,0.0,85967.0,93677.0,0.0,0.0,1472.0,1512.0
53.435,1.527,45.038,0.0,0.0,0.0,0.0,221184.0,85796.0,95153.0,0.0,0.0,1431.0,1372.0
54.082,1.786,43.878,0.0,0.0,0.255,0.0,0.0,100210.0,176299.0,0.0,0.0,1698.0,1695.0
49.354,5.426,44.444,0.0,0.0,0.775,0.0,0.0,101576.0,93269.0,0.0,0.0,1731.0,1873.0
57.531,1.728,40.247,0.0,0.0,0.494,0.0,0.0,84965.0,96411.0,0.0,0.0,1484.0,1407.0
52.538,3.299,43.655,0.0,0.0,0.508,0.0,0.0,74885.0,99105.0,0.0,0.0,1402.0,1341.0
44.192,3.283,52.020,0.253,0.0,0.253,0.0,163840.0,63786.0,71895.0,0.0,0.0,1294.0,1251.0
57.614,2.538,38.579,0.0,0.0,1.269,0.0,0.0,117507.0,192311.0,0.0,0.0,1825.0,1936.0
57.614,2.030,38.579,0.0,0.0,1.777,0.0,0.0,99982.0,90961.0,0.0,0.0,1479.0,1433.0
64.899,5.303,29.798,0.0,0.0,0.0,0.0,0.0,97974.0,125030.0,0.0,0.0,1559.0,1550.0
52.926,2.036,43.766,0.0,0.0,1.272,0.0,0.0,87545.0,102328.0,0.0,0.0,1417.0,1282.0
56.959,3.093,38.660,0.0,0.0,1.289,0.0,0.0,76171.0,88132.0,0.0,0.0,1474.0,1382.0
51.671,6.170,41.131,0.0,0.0,1.028,0.0,40960.0,127811.0,205819.0,0.0,0.0,2089.0,2355.0
64.646,4.798,29.545,0.0,0.0,1.010,0.0,0.0,92407.0,118725.0,0.0,0.0,1852.0,2026.0
55.243,4.859,38.875,0.0,0.0,1.023,57344.0,0.0,109462.0,105293.0,0.0,0.0,1686.0,1760.0
64.646,2.525,32.323,0.0,0.0,0.505,0.0,0.0,87984.0,125223.0,0.0,0.0,1765.0,1863.0
62.532,3.876,32.300,0.0,0.0,1.292,0.0,0.0,70364.0,93718.0,0.0,0.0,2029.0,2844.0
47.880,4.738,45.137,0.0,0.0,2.244,0.0,122880.0,107787.0,198588.0,0.0,0.0,2067.0,2120.0
57.326,2.057,39.846,0.0,0.0,0.771,0.0,0.0,64067.0,116675.0,0.0,0.0,1723.0,1999.0
52.185,2.571,44.473,0.0,0.0,0.771,73728.0,57344.0,96583.0,67746.0,0.0,0.0,1909.0,2338.0
40.513,6.410,52.308,0.0,0.0,0.769,8192.0,0.0,124991.0,72972.0,0.0,0.0,1680.0,1858.0
61.954,1.799,34.961,0.0,0.0,1.285,0.0,303104.0,91332.0,130844.0,0.0,0.0,1707.0,1654.0
65.657,7.828,24.242,0.758,0.0,1.515,188416.0,303104.0,139079.0,209835.0,0.0,20480.0,2839.0,3553.0
51.263,3.283,42.929,1.010,0.0,1.515,1769472.0,0.0,108906.0,77296.0,0.0,0.0,2093.0,2156.0
60.677,3.125,32.292,2.604,0.0,1.302,4161536.0,0.0,104129.0,126484.0,0.0,0.0,2750.0,2816.0
54.177,2.785,40.506,1.772,0.0,0.759,4218880.0,0.0,90792.0,110942.0,0.0,0.0,2164.0,2021.0
52.632,2.005,43.609,0.752,0.0,1.003,1089536.0,286720.0,95651.0,89976.0,0.0,0.0,2008.0,1995.0
57.623,4.651,34.884,1.292,0.0,1.550,1884160.0,155648.0,161794.0,216688.0,0.0,0.0,2680.0,3020.0
58.690,5.793,27.204,7.305,0.0,1.008,11288576.0,0.0,118595.0,126367.0,0.0,0.0,3126.0,2954.0
82.785,5.063,6.582,4.557,0.0,1.013,24363008.0,0.0,96184.0,113460.0,0.0,0.0,2334.0,2303.0
77.285,3.916,17.755,0.0,0.0,1.044,2621440.0,0.0,81300.0,117273.0,0.0,0.0,1824.0,2455.0
77.020,1.515,19.949,0.253,0.0,1.263,2097152.0,8192.0,76710.0,93986.0,0.0,0.0,1685.0,1724.0
74.177,4.557,19.747,0.0,0.0,1.519,1835008.0,40960.0,132626.0,201506.0,0.0,0.0,2120.0,2418.0
81.726,2.792,14.213,0.0,0.0,1.269,2621440.0,0.0,95629.0,125054.0,0.0,0.0,1772.0,1803.0
78.117,2.545,19.084,0.0,0.0,0.254,2883584.0,0.0,104872.0,108105.0,0.0,0.0,1761.0,1818.0
80.457,1.777,16.751,0.0,0.0,1.015,2097152.0,0.0,100124.0,122099.0,0.0,0.0,1754.0,1847.0
77.444,2.506,19.549,0.0,0.0,0.501,2883584.0,81920.0,70907.0,108346.0,0.0,0.0,1711.0,1798.0
74.055,2.015,22.922,0.0,0.0,1.008,2621440.0,114688.0,125324.0,157744.0,0.0,0.0,2130.0,2365.0
83.418,1.531,13.520,0.510,0.0,1.020,3407872.0,0.0,103279.0,120440.0,0.0,0.0,1837.0,1961.0
76.276,1.020,21.939,0.0,0.0,0.765,2359296.0,0.0,67199.0,103857.0,0.0,0.0,1686.0,1755.0
64.987,1.259,32.997,0.0,0.0,0.756,2883584.0,0.0,62168.0,78662.0,0.0,0.0,1571.0,1592.0
70.927,1.253,26.566,0.0,0.0,1.253,2400256.0,0.0,73073.0,61537.0,0.0,0.0,1566.0,1582.0
72.081,2.030,24.619,0.0,0.0,1.269,2662400.0,40960.0,105348.0,179367.0,0.0,0.0,2105.0,2285.0
83.250,2.500,13.500,0.0,0.0,0.750,2621440.0,0.0,87724.0,104565.0,0.0,0.0,1701.0,1835.0
76.456,2.278,20.253,0.0,0.0,1.013,2883584.0,0.0,92325.0,100258.0,0.0,0.0,1682.0,1815.0
78.894,1.508,18.593,0.0,0.0,1.005,2359296.0,0.0,100658.0,112153.0,0.0,0.0,1674.0,1709.0
79.337,1.531,17.857,0.255,0.0,1.020,2883584.0,0.0,79403.0,114594.0,0.0,0.0,1686.0,1777.0
76.322,3.778,17.632,0.0,0.0,2.267,1835008.0,32768.0,132426.0,229405.0,0.0,0.0,2096.0,2421.0
82.630,1.737,13.896,0.0,0.0,1.737,2621440.0,0.0,96374.0,114823.0,0.0,0.0,1772.0,1798.0
79.898,1.272,18.321,0.0,0.0,0.509,3145728.0,0.0,83936.0,103699.0,0.0,0.0,1741.0,1877.0
71.134,0.515,27.320,0.258,0.0,0.773,2359296.0,0.0,58332.0,92492.0,0.0,0.0,1624.0,1759.0
65.823,1.266,25.570,6.582,0.0,0.759,524288.0,0.0,90051.0,62762.0,0.0,0.0,1569.0,1554.0
80.702,4.511,0.501,13.283,0.0,1.003,0.0,139264.0,132759.0,215568.0,0.0,0.0,2095.0,2211.0
78.947,1.540,3.209,15.404,0.0,0.899,1048576.0,155648.0,160395.0,206577.0,0.0,0.0,3134.0,3101.0
75.0,0.0,0.0,25.0,0.0,0.0,1048576.0,8192.0,362.0,0.0,0.0,0.0,71.0,68.0
78.061,2.296,17.092,2.296,0.0,0.255,12320768.0,0.0,87254.0,105156.0,0.0,0.0,1831.0,1874.0
74.690,1.985,22.333,0.0,0.0,0.993,2883584.0,253952.0,84547.0,104753.0,0.0,0.0,1660.0,1762.0
72.208,2.233,24.069,0.248,0.0,1.241,2097152.0,57344.0,116036.0,184892.0,0.0,0.0,2044.0,2143.0
81.218,2.030,15.228,0.0,0.0,1.523,3145728.0,0.0,79987.0,126581.0,0.0,0.0,1712.0,1841.0
77.919,1.523,19.797,0.0,0.0,0.761,2621440.0,0.0,86886.0,109886.0,0.0,0.0,1672.0,1834.0
78.141,0.503,19.849,0.251,0.0,1.256,2359296.0,0.0,79033.0,100804.0,0.0,0.0,1634.0,1744.0
73.485,1.263,23.485,0.758,0.0,1.010,3145728.0,294912.0,72259.0,83131.0,0.0,0.0,1801.0,1860.0
67.347,2.806,28.571,0.510,0.0,0.765,2883584.0,139264.0,98264.0,166293.0,0.0,0.0,2063.0,2315.0
80.759,1.519,17.215,0.0,0.0,0.506,2097152.0,0.0,62726.0,108512.0,0.0,0.0,1632.0,1799.0
70.960,1.263,27.020,0.0,0.0,0.758,2621440.0,0.0,87057.0,76191.0,0.0,0.0,1579.0,1691.0
77.889,0.503,20.352,0.0,0.0,1.256,3145728.0,0.0,67843.0,100371.0,0.0,0.0,1609.0,1786.0
63.198,1.269,35.533,0.0,0.0,0.0,2883584.0,0.0,79328.0,55185.0,0.0,0.0,1503.0,1655.0
82.116,2.519,14.358,0.0,0.0,1.008,2359296.0,40960.0,105550.0,208150.0,0.0,0.0,2069.0,2455.0
78.173,2.030,19.543,0.0,0.0,0.254,2629632.0,0.0,75283.0,104549.0,0.0,0.0,1638.0,1747.0
73.008,1.285,25.193,0.0,0.0,0.514,1843200.0,0.0,80813.0,89467.0,0.0,0.0,1599.0,1696.0
77.387,1.005,21.357,0.0,0.0,0.251,0.0,0.0,89736.0,98452.0,0.0,0.0,1597.0,1623.0
76.633,1.005,21.608,0.251,0.0,0.503,0.0,303104.0,77851.0,96332.0,0.0,0.0,1613.0,1736.0
75.250,2.500,22.250,0.0,0.0,0.0,0.0,65536.0,87535.0,209859.0,0.0,0.0,1917.0,2095.0
73.317,1.496,25.187,0.0,0.0,0.0,0.0,0.0,69175.0,80715.0,0.0,0.0,1498.0,1648.0
71.212,1.263,27.020,0.0,0.0,0.505,0.0,0.0,78463.0,87428.0,0.0,0.0,1458.0,1517.0
72.475,2.020,25.253,0.0,0.0,0.253,0.0,0.0,78983.0,89624.0,0.0,0.0,1505.0,1551.0
74.235,2.806,20.663,0.765,0.0,1.531,1351680.0,0.0,81649.0,420837.0,0.0,0.0,2007.0,1739.0
70.781,1.511,26.700,0.0,0.0,1.008,0.0,49152.0,94427.0,271418.0,0.0,0.0,2051.0,2186.0
76.650,1.523,21.066,0.0,0.0,0.761,8192.0,0.0,61005.0,105117.0,0.0,0.0,1569.0,1732.0
66.667,1.754,30.827,0.0,0.0,0.752,8192.0,0.0,84361.0,67742.0,0.0,0.0,1449.0,1525.0
74.242,2.525,21.465,1.010,0.0,0.758,1974272.0,0.0,197648.0,102342.0,0.0,0.0,1935.0,1983.0
