"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","dell01",,,,"User:","daniel"
"Cmdline:","dstat --output 4W32B4R-2.log",,,,"Date:","13 Jun 2015 16:09:53 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
2.591,1.036,94.819,1.554,0.0,0.0,0.0,61440.0,6201.0,16918.0,0.0,0.0,1184.0,1299.0
8.247,1.546,90.206,0.0,0.0,0.0,0.0,0.0,5534.0,2330.0,0.0,0.0,1367.0,1603.0
2.577,1.031,96.392,0.0,0.0,0.0,0.0,0.0,9911.0,119367.0,0.0,0.0,1090.0,1167.0
0.524,1.047,98.429,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1169.0,1178.0
2.083,0.521,97.396,0.0,0.0,0.0,0.0,98304.0,527.0,110.0,0.0,0.0,1052.0,1208.0
3.093,0.515,94.330,2.062,0.0,0.0,0.0,77824.0,0.0,0.0,0.0,0.0,1108.0,1235.0
29.949,1.523,62.437,4.061,0.0,2.030,110592.0,0.0,23163.0,554922.0,110592.0,0.0,1702.0,1931.0
1.026,1.026,97.949,0.0,0.0,0.0,0.0,0.0,4329.0,2632.0,0.0,0.0,789.0,1113.0
12.755,2.041,84.694,0.510,0.0,0.0,12288.0,0.0,280.0,140.0,12288.0,0.0,1064.0,1552.0
5.155,1.546,93.299,0.0,0.0,0.0,0.0,610304.0,4916.0,828.0,0.0,0.0,1312.0,1242.0
2.094,1.571,94.764,1.571,0.0,0.0,0.0,102400.0,527.0,110.0,0.0,0.0,1293.0,1228.0
1.036,1.036,97.927,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,1001.0,1247.0
2.073,1.554,96.373,0.0,0.0,0.0,8192.0,0.0,2652.0,540.0,8192.0,0.0,1118.0,1335.0
2.073,1.036,96.891,0.0,0.0,0.0,0.0,0.0,6993.0,896.0,0.0,0.0,1052.0,1257.0
2.604,0.521,96.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.0,1268.0
1.546,1.031,95.876,1.031,0.0,0.515,0.0,61440.0,1581.0,330.0,0.0,0.0,1121.0,1221.0
2.094,1.571,96.335,0.0,0.0,0.0,0.0,0.0,3582.0,468.0,0.0,0.0,1147.0,1259.0
1.047,0.524,98.429,0.0,0.0,0.0,0.0,0.0,560.0,344.0,0.0,0.0,1341.0,1196.0
2.073,1.036,96.891,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1111.0,1228.0
2.591,0.518,96.891,0.0,0.0,0.0,0.0,0.0,3582.0,468.0,0.0,0.0,1135.0,1272.0
1.546,1.031,95.876,1.031,0.0,0.515,0.0,57344.0,0.0,0.0,0.0,0.0,1146.0,1232.0
1.047,0.524,98.429,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1194.0,1168.0
2.083,1.042,96.875,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1143.0,1237.0
2.604,1.042,96.354,0.0,0.0,0.0,0.0,0.0,6110.0,716.0,0.0,0.0,1191.0,1225.0
1.562,1.042,97.396,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1267.0,1175.0
2.062,1.031,96.907,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1283.0,1158.0
4.167,0.521,93.750,1.042,0.0,0.521,0.0,57344.0,3055.0,358.0,0.0,0.0,1425.0,1238.0
1.036,1.554,97.409,0.0,0.0,0.0,0.0,0.0,2652.0,540.0,0.0,0.0,1314.0,1171.0
3.141,0.0,96.335,0.0,0.0,0.524,0.0,0.0,883.0,180.0,0.0,0.0,1209.0,1196.0
2.591,1.036,96.373,0.0,0.0,0.0,0.0,0.0,3055.0,358.0,0.0,0.0,1201.0,1264.0
2.083,1.042,96.875,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1322.0,1154.0
1.036,1.036,97.927,0.0,0.0,0.0,0.0,0.0,655.0,110.0,0.0,0.0,1067.0,1175.0
2.073,0.518,95.855,1.036,0.0,0.518,0.0,65536.0,0.0,0.0,0.0,0.0,1296.0,1188.0
2.083,0.521,97.396,0.0,0.0,0.0,0.0,0.0,7691.0,1046.0,0.0,0.0,1234.0,1180.0
2.591,1.036,96.373,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1214.0,1176.0
2.073,0.518,97.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.0,1221.0
2.083,0.521,97.396,0.0,0.0,0.0,0.0,0.0,4636.0,688.0,0.0,0.0,1260.0,1211.0
1.571,0.524,97.906,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1368.0,1143.0
2.618,1.047,94.764,1.571,0.0,0.0,0.0,57344.0,0.0,0.0,0.0,0.0,1498.0,1287.0
2.073,1.554,96.373,0.0,0.0,0.0,0.0,65536.0,4636.0,688.0,0.0,0.0,1338.0,1253.0
1.571,1.047,97.382,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1191.0,1204.0
1.562,0.0,98.438,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,1107.0,1238.0
5.155,1.546,93.299,0.0,0.0,0.0,0.0,0.0,2652.0,540.0,0.0,0.0,1096.0,1203.0
18.557,0.515,80.928,0.0,0.0,0.0,0.0,0.0,6993.0,896.0,0.0,0.0,1128.0,1289.0
4.145,0.518,93.264,1.554,0.0,0.518,0.0,462848.0,0.0,0.0,0.0,0.0,1220.0,1243.0
0.518,1.554,97.927,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1150.0,1156.0
6.283,2.618,91.099,0.0,0.0,0.0,0.0,0.0,3582.0,468.0,0.0,0.0,1265.0,1245.0
5.699,1.036,93.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.0,1404.0
4.615,1.538,93.333,0.0,0.0,0.513,0.0,0.0,1581.0,330.0,0.0,0.0,1058.0,1206.0
1.562,0.521,95.833,2.083,0.0,0.0,0.0,98304.0,3582.0,468.0,0.0,0.0,1125.0,1230.0
2.604,1.042,96.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,1230.0
1.571,0.524,97.906,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1089.0,1203.0
1.562,1.042,97.396,0.0,0.0,0.0,0.0,0.0,655.0,110.0,0.0,0.0,1168.0,1197.0
2.564,1.026,95.897,0.0,0.0,0.513,0.0,0.0,6110.0,716.0,0.0,0.0,1165.0,1245.0
1.562,0.521,96.875,1.042,0.0,0.0,0.0,57344.0,1581.0,394.0,0.0,0.0,1145.0,1227.0
1.031,1.546,97.423,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1124.0,1212.0
3.125,0.521,96.354,0.0,0.0,0.0,0.0,0.0,3055.0,358.0,0.0,0.0,1165.0,1247.0
1.562,0.521,97.917,0.0,0.0,0.0,0.0,0.0,3065.0,795.0,0.0,0.0,1115.0,1223.0
3.665,0.524,95.812,0.0,0.0,0.0,0.0,0.0,2122.0,945.0,0.0,0.0,1246.0,1320.0
4.145,0.0,95.855,0.0,0.0,0.0,0.0,0.0,7165.0,2398.0,0.0,0.0,1212.0,1348.0
2.073,1.036,95.337,1.554,0.0,0.0,0.0,57344.0,1994.0,585.0,0.0,0.0,1080.0,1231.0
12.953,2.073,83.938,0.0,0.0,1.036,0.0,0.0,1766.0,875.0,0.0,0.0,1369.0,1531.0
3.141,0.524,96.335,0.0,0.0,0.0,0.0,0.0,33011.0,148932.0,0.0,0.0,1287.0,1213.0
18.557,1.031,79.897,0.0,0.0,0.515,0.0,0.0,70461.0,298754.0,0.0,0.0,1476.0,1730.0
14.359,1.026,84.615,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1332.0,1451.0
1.554,0.518,96.891,1.036,0.0,0.0,0.0,57344.0,32303.0,148788.0,0.0,0.0,1072.0,1206.0
3.109,0.518,96.373,0.0,0.0,0.0,0.0,0.0,4636.0,688.0,0.0,0.0,1246.0,1209.0
1.042,0.521,98.438,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1141.0,1164.0
2.577,1.546,95.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.0,1313.0
1.538,2.051,96.410,0.0,0.0,0.0,0.0,57344.0,4636.0,688.0,0.0,0.0,1066.0,1387.0
1.026,1.026,96.410,1.538,0.0,0.0,0.0,69632.0,527.0,110.0,0.0,0.0,725.0,1078.0
9.184,1.531,89.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.0,1439.0
3.125,0.521,96.354,0.0,0.0,0.0,0.0,0.0,2920.0,610.0,0.0,0.0,1198.0,1311.0
1.554,1.036,97.409,0.0,0.0,0.0,0.0,0.0,7273.0,1036.0,0.0,0.0,1173.0,1265.0
2.591,1.036,96.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.0,1207.0
1.047,0.524,98.429,0.0,0.0,0.0,0.0,0.0,1721.0,400.0,0.0,0.0,1129.0,1145.0
2.073,1.554,95.337,1.036,0.0,0.0,0.0,65536.0,3582.0,532.0,0.0,0.0,1255.0,1229.0
1.036,0.518,98.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0,1177.0
1.562,0.521,97.917,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1238.0,1135.0
2.577,1.546,95.876,0.0,0.0,0.0,0.0,360448.0,3582.0,468.0,0.0,0.0,1026.0,1267.0
3.093,0.515,95.876,0.0,0.0,0.515,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,1202.0
1.042,0.521,96.354,2.083,0.0,0.0,0.0,77824.0,1581.0,330.0,0.0,0.0,1169.0,1151.0
2.591,0.518,96.891,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1264.0,1213.0
2.083,1.042,96.875,0.0,0.0,0.0,0.0,0.0,6110.0,716.0,0.0,0.0,1283.0,1249.0
1.562,0.521,97.917,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1050.0,1186.0
0.521,1.562,97.917,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1283.0,1156.0
2.591,1.036,95.337,1.036,0.0,0.0,0.0,61440.0,3055.0,358.0,0.0,0.0,1359.0,1270.0
0.518,1.554,97.409,0.0,0.0,0.518,0.0,0.0,2652.0,540.0,0.0,0.0,1186.0,1224.0
3.077,1.026,95.897,0.0,0.0,0.0,0.0,0.0,883.0,180.0,0.0,0.0,1086.0,1219.0
1.042,0.521,98.438,0.0,0.0,0.0,0.0,12288.0,3055.0,358.0,0.0,0.0,987.0,1195.0
4.103,1.538,94.359,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,944.0,1137.0
0.524,0.0,97.906,1.571,0.0,0.0,0.0,65536.0,527.0,110.0,0.0,0.0,1190.0,1204.0
3.125,0.521,96.354,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,1356.0,1209.0
2.062,1.031,96.907,0.0,0.0,0.0,0.0,0.0,4636.0,688.0,0.0,0.0,1112.0,1213.0
2.591,0.518,96.891,0.0,0.0,0.0,0.0,0.0,3582.0,468.0,0.0,0.0,1046.0,1198.0
1.546,1.546,96.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.0,1218.0
2.073,0.518,95.855,1.554,0.0,0.0,0.0,57344.0,4636.0,688.0,0.0,0.0,1071.0,1232.0
2.604,0.521,96.875,0.0,0.0,0.0,0.0,0.0,527.0,174.0,0.0,0.0,1212.0,1237.0
10.309,1.031,79.381,8.763,0.0,0.515,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,1422.0
1.042,1.042,97.917,0.0,0.0,0.0,0.0,61440.0,4636.0,688.0,0.0,0.0,1189.0,1307.0
2.062,1.031,96.907,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1021.0,1213.0
1.036,1.036,97.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,1240.0
5.155,1.031,91.237,2.062,0.0,0.515,0.0,69632.0,2652.0,540.0,0.0,0.0,1055.0,1216.0
5.128,1.026,93.846,0.0,0.0,0.0,0.0,0.0,3938.0,538.0,0.0,0.0,1156.0,1267.0
2.094,0.0,97.906,0.0,0.0,0.0,0.0,4096.0,3055.0,358.0,0.0,0.0,1152.0,1239.0
0.515,1.031,98.454,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1099.0,1150.0
1.571,0.524,97.906,0.0,0.0,0.0,0.0,0.0,3582.0,468.0,0.0,0.0,1093.0,1223.0
2.062,0.515,95.876,1.546,0.0,0.0,0.0,57344.0,0.0,0.0,0.0,0.0,1130.0,1206.0
2.551,0.510,96.939,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,932.0,1191.0
1.042,0.521,98.438,0.0,0.0,0.0,0.0,0.0,3631.0,468.0,0.0,0.0,989.0,1233.0
2.083,0.521,97.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.0,1232.0
1.546,0.515,97.938,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1146.0,1189.0
2.062,1.031,95.876,1.031,0.0,0.0,0.0,61440.0,655.0,110.0,0.0,0.0,1122.0,1208.0
2.577,0.515,96.907,0.0,0.0,0.0,0.0,0.0,3055.0,358.0,0.0,0.0,1051.0,1263.0
5.155,1.031,93.814,0.0,0.0,0.0,0.0,335872.0,5927.0,1517.0,0.0,0.0,1237.0,1336.0
6.667,2.051,91.282,0.0,0.0,0.0,0.0,0.0,30328.0,114240.0,0.0,0.0,1347.0,1445.0
4.167,1.042,94.792,0.0,0.0,0.0,0.0,0.0,13432.0,38322.0,0.0,0.0,1195.0,1361.0
6.736,0.0,92.746,0.0,0.0,0.518,0.0,0.0,24257.0,75841.0,0.0,0.0,1329.0,1447.0
8.673,2.041,87.245,1.531,0.0,0.510,0.0,77824.0,22828.0,157199.0,0.0,0.0,1441.0,1435.0
2.604,1.042,96.354,0.0,0.0,0.0,0.0,0.0,17558.0,82030.0,0.0,0.0,1173.0,1312.0
6.842,0.526,92.632,0.0,0.0,0.0,0.0,0.0,19136.0,43660.0,0.0,0.0,1363.0,1394.0
3.077,0.513,96.410,0.0,0.0,0.0,0.0,0.0,10899.0,36813.0,0.0,0.0,1056.0,1197.0
2.094,0.0,97.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.0,1195.0
1.554,0.518,96.891,1.036,0.0,0.0,0.0,57344.0,4636.0,688.0,0.0,0.0,1113.0,1222.0
1.562,0.521,97.917,0.0,0.0,0.0,0.0,0.0,3582.0,468.0,0.0,0.0,996.0,1214.0
1.036,1.036,97.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,1221.0
4.103,0.513,95.385,0.0,0.0,0.0,0.0,0.0,4434.0,758.0,0.0,0.0,989.0,1224.0
0.518,1.036,98.446,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1029.0,1180.0
6.667,1.538,91.282,0.513,0.0,0.0,0.0,57344.0,140.0,70.0,0.0,0.0,1151.0,1343.0
2.577,1.546,95.876,0.0,0.0,0.0,0.0,61440.0,1721.0,400.0,0.0,0.0,1143.0,1332.0
2.073,1.036,96.373,0.0,0.0,0.518,0.0,0.0,3582.0,468.0,0.0,0.0,1156.0,1260.0
1.031,2.062,96.907,0.0,0.0,0.0,0.0,0.0,140.0,70.0,0.0,0.0,1254.0,1211.0
3.077,0.513,95.897,0.0,0.0,0.513,0.0,0.0,2780.0,540.0,0.0,0.0,1084.0,1515.0
9.091,0.505,90.404,0.0,0.0,0.0,0.0,0.0,3938.0,602.0,0.0,0.0,674.0,1144.0
10.309,1.031,85.567,3.093,0.0,0.0,0.0,557056.0,3055.0,358.0,0.0,0.0,970.0,1324.0
0.529,0.0,99.471,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1224.0,1179.0
2.094,0.0,97.906,0.0,0.0,0.0,0.0,0.0,3240.0,468.0,0.0,0.0,1278.0,1182.0
1.538,1.026,97.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,1161.0
2.051,0.513,97.436,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,997.0,1179.0
2.051,1.538,94.359,2.051,0.0,0.0,0.0,81920.0,527.0,110.0,0.0,0.0,1062.0,1232.0
2.577,0.515,96.392,0.0,0.0,0.515,0.0,0.0,3104.0,358.0,0.0,0.0,1174.0,1184.0
0.524,0.524,98.953,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1198.0,1160.0
2.577,1.031,96.392,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1185.0,1246.0
1.042,1.042,97.917,0.0,0.0,0.0,0.0,0.0,3180.0,358.0,0.0,0.0,1190.0,1276.0
2.062,1.031,95.876,1.031,0.0,0.0,0.0,65536.0,4636.0,688.0,0.0,0.0,1150.0,1226.0
1.031,1.031,97.938,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1024.0,1185.0
2.577,0.515,96.907,0.0,0.0,0.0,0.0,0.0,2698.0,70.0,0.0,0.0,1048.0,1230.0
3.093,1.031,95.876,0.0,0.0,0.0,0.0,0.0,2722.0,828.0,0.0,0.0,1110.0,1232.0
1.554,1.554,96.891,0.0,0.0,0.0,0.0,0.0,883.0,180.0,0.0,0.0,1186.0,1171.0
2.041,0.510,95.408,1.531,0.0,0.510,0.0,57344.0,0.0,0.0,0.0,0.0,1065.0,1261.0
1.047,0.524,98.429,0.0,0.0,0.0,0.0,0.0,4773.0,688.0,0.0,0.0,1033.0,1167.0
1.026,2.051,96.923,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1155.0,1212.0
4.061,1.015,94.924,0.0,0.0,0.0,0.0,0.0,3954.0,70.0,0.0,0.0,1150.0,1271.0
2.051,1.538,96.410,0.0,0.0,0.0,0.0,0.0,4901.0,688.0,0.0,0.0,1149.0,1247.0
3.046,1.523,94.924,0.508,0.0,0.0,0.0,61440.0,3713.0,468.0,0.0,0.0,1071.0,1253.0
1.047,1.047,97.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.0,1189.0
6.186,1.031,92.784,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1150.0,1208.0
3.646,0.521,95.833,0.0,0.0,0.0,0.0,0.0,3118.0,468.0,0.0,0.0,1229.0,1174.0
2.073,1.554,96.373,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,1357.0,1267.0
2.083,1.042,96.875,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1362.0,1214.0
2.577,1.031,95.361,1.031,0.0,0.0,0.0,57344.0,3719.0,468.0,0.0,0.0,1259.0,1199.0
2.051,1.538,96.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.0,1202.0
2.062,1.546,96.392,0.0,0.0,0.0,0.0,0.0,2652.0,540.0,0.0,0.0,1265.0,1157.0
2.083,0.0,97.396,0.0,0.0,0.521,0.0,0.0,4075.0,538.0,0.0,0.0,1279.0,1215.0
2.073,1.036,96.891,0.0,0.0,0.0,0.0,69632.0,3192.0,358.0,0.0,0.0,1298.0,1162.0
1.042,0.521,96.875,1.562,0.0,0.0,0.0,69632.0,1581.0,330.0,0.0,0.0,1029.0,1130.0
2.551,1.531,95.918,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1031.0,1202.0
1.546,1.031,97.423,0.0,0.0,0.0,0.0,0.0,6546.0,428.0,0.0,0.0,1272.0,1173.0
3.608,1.031,95.361,0.0,0.0,0.0,0.0,0.0,13446.0,610.0,0.0,0.0,1245.0,1183.0
2.564,1.026,96.410,0.0,0.0,0.0,0.0,348160.0,527.0,110.0,0.0,0.0,1272.0,1215.0
5.236,1.047,93.194,0.524,0.0,0.0,0.0,90112.0,5333.0,6572.0,0.0,0.0,1232.0,1331.0
3.046,1.523,94.924,0.0,0.0,0.508,0.0,0.0,21346.0,680.0,0.0,0.0,1184.0,1250.0
12.953,1.036,86.010,0.0,0.0,0.0,0.0,0.0,12386.0,320.0,0.0,0.0,1285.0,1600.0
2.073,0.518,97.409,0.0,0.0,0.0,0.0,0.0,19877.0,26275.0,0.0,0.0,1084.0,1272.0
1.554,0.518,97.927,0.0,0.0,0.0,0.0,0.0,3248.0,688.0,0.0,0.0,1078.0,1224.0
1.036,0.518,98.446,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,981.0,1220.0
3.590,0.513,94.359,1.026,0.0,0.513,0.0,102400.0,148.0,212.0,0.0,0.0,1135.0,1265.0
1.546,1.546,96.907,0.0,0.0,0.0,0.0,0.0,4386.0,1124.0,0.0,0.0,1211.0,1199.0
2.062,1.031,96.907,0.0,0.0,0.0,0.0,0.0,1031.0,328.0,0.0,0.0,1171.0,1192.0
3.030,1.515,95.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,1252.0
14.948,1.546,82.990,0.0,0.0,0.515,0.0,0.0,3388.0,758.0,0.0,0.0,3154.0,1395.0
53.571,5.612,37.245,0.0,0.0,3.571,0.0,57344.0,7695479.0,155717.0,0.0,0.0,9326.0,2564.0
83.500,9.500,3.0,0.0,0.0,4.0,0.0,0.0,9859703.0,178594.0,0.0,0.0,9475.0,3939.0
87.500,9.0,0.500,0.0,0.0,3.0,0.0,0.0,10716773.0,142195.0,0.0,0.0,7751.0,2640.0
80.711,15.736,1.015,0.0,0.0,2.538,0.0,1634304.0,7580552.0,67960.0,0.0,1626112.0,8943.0,2718.0
73.134,6.468,15.423,0.0,0.0,4.975,0.0,0.0,4527397.0,64820.0,0.0,0.0,6269.0,3261.0
74.742,4.124,18.041,0.0,0.0,3.093,0.0,65536.0,8015608.0,97073.0,0.0,0.0,8296.0,3974.0
44.845,2.062,53.093,0.0,0.0,0.0,0.0,0.0,4918122.0,92868.0,0.0,0.0,2004.0,1972.0
31.282,5.641,62.051,0.0,0.0,1.026,0.0,0.0,475209.0,1012804.0,0.0,0.0,1719.0,1838.0
63.0,5.0,30.0,0.0,0.0,2.0,0.0,0.0,1581.0,330.0,0.0,0.0,1811.0,1530.0
56.345,1.015,42.132,0.0,0.0,0.508,0.0,0.0,1092.0,468.0,0.0,0.0,1253.0,1402.0
33.503,5.076,59.391,2.030,0.0,0.0,0.0,172032.0,64.0,0.0,4096.0,0.0,1142.0,1452.0
