"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","dell01",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output 4W32B1R.log",,,,"Date:","14 Jun 2015 03:28:32 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
3.553,0.508,95.939,0.0,0.0,0.0,0.0,0.0,0.280,0.370,0.380,153546752.0,1981349888.0,953765888.0,27443200.0,983752704.0,142352384.0,
2.513,2.010,95.477,0.0,0.0,0.0,0.0,0.0,0.280,0.370,0.380,153546752.0,1981349888.0,953765888.0,27443200.0,983752704.0,142352384.0,
3.061,1.020,95.918,0.0,0.0,0.0,0.0,0.0,0.280,0.370,0.380,153546752.0,1981349888.0,953765888.0,27443200.0,983752704.0,142352384.0,
4.615,0.513,94.872,0.0,0.0,0.0,0.0,0.0,0.280,0.370,0.380,153546752.0,1981349888.0,953765888.0,27443200.0,983752704.0,142352384.0,
3.061,1.020,94.898,0.510,0.0,0.510,0.0,53248.0,0.280,0.370,0.380,153546752.0,1981349888.0,953729024.0,27451392.0,983748608.0,142385152.0,
5.0,1.500,93.500,0.0,0.0,0.0,0.0,0.0,0.260,0.370,0.380,153546752.0,1981349888.0,953688064.0,27451392.0,983756800.0,142417920.0,
3.046,0.508,96.447,0.0,0.0,0.0,0.0,0.0,0.260,0.370,0.380,153546752.0,1981349888.0,953683968.0,27451392.0,983760896.0,142417920.0,
4.500,1.0,94.500,0.0,0.0,0.0,0.0,0.0,0.260,0.370,0.380,153546752.0,1981349888.0,953683968.0,27451392.0,983760896.0,142417920.0,
3.015,1.508,95.477,0.0,0.0,0.0,0.0,0.0,0.260,0.370,0.380,153546752.0,1981349888.0,953651200.0,27451392.0,983760896.0,142450688.0,
3.518,2.513,93.970,0.0,0.0,0.0,0.0,0.0,0.260,0.370,0.380,153546752.0,1981349888.0,953618432.0,27451392.0,983760896.0,142483456.0,
3.0,1.0,95.0,1.0,0.0,0.0,0.0,49152.0,0.240,0.360,0.370,153546752.0,1981349888.0,953606144.0,27459584.0,983764992.0,142483456.0,
4.103,0.513,94.872,0.513,0.0,0.0,0.0,196608.0,0.240,0.360,0.370,153546752.0,1981349888.0,953606144.0,27459584.0,983764992.0,142483456.0,
5.025,1.508,93.467,0.0,0.0,0.0,0.0,0.0,0.240,0.360,0.370,153546752.0,1981349888.0,953769984.0,27459584.0,983764992.0,142319616.0,
3.535,1.515,94.949,0.0,0.0,0.0,0.0,0.0,0.240,0.360,0.370,153546752.0,1981349888.0,953552896.0,27459584.0,983764992.0,142536704.0,
3.535,0.505,95.960,0.0,0.0,0.0,0.0,0.0,0.240,0.360,0.370,153546752.0,1981349888.0,953679872.0,27459584.0,983764992.0,142409728.0,
5.941,1.485,90.594,1.980,0.0,0.0,0.0,65536.0,0.300,0.370,0.380,153546752.0,1981349888.0,953520128.0,27467776.0,983764992.0,142561280.0,
2.564,0.513,96.923,0.0,0.0,0.0,0.0,8192.0,0.300,0.370,0.380,153546752.0,1981349888.0,953483264.0,27467776.0,983764992.0,142598144.0,
21.827,0.508,77.665,0.0,0.0,0.0,0.0,0.0,0.300,0.370,0.380,153546752.0,1981349888.0,954404864.0,27467776.0,983764992.0,141676544.0,
3.500,1.500,95.0,0.0,0.0,0.0,0.0,0.0,0.300,0.370,0.380,153546752.0,1981349888.0,954355712.0,27467776.0,983764992.0,141725696.0,
3.980,2.488,93.035,0.0,0.0,0.498,0.0,0.0,0.300,0.370,0.380,153546752.0,1981349888.0,953032704.0,27467776.0,979447808.0,147365888.0,
3.046,1.015,93.909,2.030,0.0,0.0,0.0,65536.0,0.280,0.370,0.380,153546752.0,1981349888.0,953667584.0,27475968.0,979521536.0,146649088.0,
3.553,0.508,95.431,0.0,0.0,0.508,0.0,69632.0,0.280,0.370,0.380,153546752.0,1981349888.0,953749504.0,27475968.0,979529728.0,146558976.0,
4.020,1.005,94.975,0.0,0.0,0.0,0.0,0.0,0.280,0.370,0.380,153546752.0,1981349888.0,953716736.0,27475968.0,979529728.0,146591744.0,
11.675,5.584,82.741,0.0,0.0,0.0,0.0,0.0,0.280,0.370,0.380,153546752.0,1981349888.0,987099136.0,27475968.0,945680384.0,147058688.0,
5.051,1.515,93.434,0.0,0.0,0.0,0.0,0.0,0.280,0.370,0.380,153546752.0,1981349888.0,987123712.0,27475968.0,945684480.0,147030016.0,
5.584,1.523,92.893,0.0,0.0,0.0,0.0,0.0,0.250,0.360,0.370,153546752.0,1981349888.0,987123712.0,27475968.0,945684480.0,147030016.0,
10.050,1.005,87.437,1.508,0.0,0.0,0.0,196608.0,0.250,0.360,0.370,153546752.0,1981349888.0,987377664.0,27484160.0,945684480.0,146767872.0,
4.569,0.0,95.431,0.0,0.0,0.0,0.0,0.0,0.250,0.360,0.370,153546752.0,1981349888.0,987049984.0,27484160.0,945684480.0,147095552.0,
2.538,1.015,96.447,0.0,0.0,0.0,0.0,0.0,0.250,0.360,0.370,153546752.0,1981349888.0,987049984.0,27484160.0,945684480.0,147095552.0,
3.553,1.015,95.431,0.0,0.0,0.0,0.0,0.0,0.250,0.360,0.370,153546752.0,1981349888.0,985468928.0,27484160.0,941494272.0,152866816.0,
3.046,1.015,95.939,0.0,0.0,0.0,0.0,0.0,0.230,0.350,0.370,153546752.0,1981349888.0,985620480.0,27484160.0,941477888.0,152731648.0,
2.551,1.020,94.388,2.041,0.0,0.0,0.0,421888.0,0.230,0.350,0.370,153546752.0,1981349888.0,985735168.0,27492352.0,941477888.0,152608768.0,
4.0,1.500,94.500,0.0,0.0,0.0,0.0,0.0,0.230,0.350,0.370,153546752.0,1981349888.0,985735168.0,27492352.0,941477888.0,152608768.0,
5.076,0.508,94.416,0.0,0.0,0.0,0.0,0.0,0.230,0.350,0.370,153546752.0,1981349888.0,985829376.0,27492352.0,941477888.0,152514560.0,
4.975,1.990,93.035,0.0,0.0,0.0,0.0,0.0,0.230,0.350,0.370,153546752.0,1981349888.0,985923584.0,27492352.0,941477888.0,152420352.0,
6.633,0.510,92.857,0.0,0.0,0.0,0.0,0.0,0.220,0.350,0.370,153546752.0,1981349888.0,986046464.0,27492352.0,941481984.0,152293376.0,
2.525,1.515,93.939,2.020,0.0,0.0,0.0,81920.0,0.220,0.350,0.370,153546752.0,1981349888.0,986202112.0,27496448.0,941481984.0,152133632.0,
4.592,0.510,94.898,0.0,0.0,0.0,0.0,0.0,0.220,0.350,0.370,153546752.0,1981349888.0,986198016.0,27496448.0,941486080.0,152133632.0,
18.0,1.500,80.0,0.0,0.0,0.500,4096.0,0.0,0.220,0.350,0.370,153546752.0,1981349888.0,986382336.0,27496448.0,941490176.0,151945216.0,
22.335,1.015,76.142,0.0,0.0,0.508,0.0,0.0,0.220,0.350,0.370,153546752.0,1981349888.0,986284032.0,27496448.0,941490176.0,152043520.0,
3.030,1.010,95.960,0.0,0.0,0.0,0.0,0.0,0.200,0.340,0.370,153546752.0,1981349888.0,986284032.0,27496448.0,941490176.0,152043520.0,
4.569,1.015,94.416,0.0,0.0,0.0,0.0,0.0,0.200,0.340,0.370,153546752.0,1981349888.0,986251264.0,27496448.0,941490176.0,152076288.0,
14.213,1.015,83.249,1.523,0.0,0.0,0.0,57344.0,0.200,0.340,0.370,153546752.0,1981349888.0,986238976.0,27504640.0,941494272.0,152076288.0,
6.122,0.0,93.878,0.0,0.0,0.0,0.0,0.0,0.200,0.340,0.370,153546752.0,1981349888.0,986238976.0,27504640.0,941494272.0,152076288.0,
3.046,1.015,95.939,0.0,0.0,0.0,0.0,0.0,0.200,0.340,0.370,153546752.0,1981349888.0,986202112.0,27504640.0,941498368.0,152109056.0,
3.553,1.015,95.431,0.0,0.0,0.0,0.0,0.0,0.180,0.340,0.370,153546752.0,1981349888.0,986202112.0,27504640.0,941498368.0,152109056.0,
2.513,1.508,95.980,0.0,0.0,0.0,0.0,0.0,0.180,0.340,0.370,153546752.0,1981349888.0,986202112.0,27504640.0,941498368.0,152109056.0,
3.061,0.510,94.898,1.531,0.0,0.0,0.0,53248.0,0.180,0.340,0.370,153546752.0,1981349888.0,986161152.0,27512832.0,941498368.0,152141824.0,
5.970,1.493,92.040,0.0,0.0,0.498,0.0,0.0,0.180,0.340,0.370,153546752.0,1981349888.0,986353664.0,27512832.0,941498368.0,151949312.0,
4.523,1.005,94.472,0.0,0.0,0.0,0.0,0.0,0.180,0.340,0.370,153546752.0,1981349888.0,986361856.0,27512832.0,941498368.0,151941120.0,
2.525,1.515,95.960,0.0,0.0,0.0,0.0,0.0,0.170,0.330,0.360,153546752.0,1981349888.0,986329088.0,27512832.0,941498368.0,151973888.0,
4.569,0.508,94.924,0.0,0.0,0.0,0.0,0.0,0.170,0.330,0.360,153546752.0,1981349888.0,986329088.0,27512832.0,941498368.0,151973888.0,
2.538,1.523,94.924,1.015,0.0,0.0,0.0,53248.0,0.170,0.330,0.360,153546752.0,1981349888.0,986329088.0,27516928.0,941494272.0,151973888.0,
6.030,1.005,92.965,0.0,0.0,0.0,0.0,0.0,0.170,0.330,0.360,153546752.0,1981349888.0,986484736.0,27516928.0,941498368.0,151814144.0,
2.041,2.041,95.918,0.0,0.0,0.0,0.0,0.0,0.170,0.330,0.360,153546752.0,1981349888.0,986959872.0,27516928.0,941498368.0,151339008.0,
4.040,1.010,94.949,0.0,0.0,0.0,0.0,0.0,0.150,0.330,0.360,153546752.0,1981349888.0,987144192.0,27516928.0,941498368.0,151154688.0,
2.551,0.510,96.939,0.0,0.0,0.0,0.0,0.0,0.150,0.330,0.360,153546752.0,1981349888.0,986959872.0,27516928.0,941498368.0,151339008.0,
4.500,0.500,95.0,0.0,0.0,0.0,0.0,0.0,0.150,0.330,0.360,153546752.0,1981349888.0,986959872.0,27516928.0,941498368.0,151339008.0,
2.030,1.015,95.431,1.523,0.0,0.0,0.0,49152.0,0.150,0.330,0.360,153546752.0,1981349888.0,987078656.0,27525120.0,941498368.0,151212032.0,
3.500,2.0,94.500,0.0,0.0,0.0,0.0,0.0,0.150,0.330,0.360,153546752.0,1981349888.0,987078656.0,27525120.0,941498368.0,151212032.0,
1.546,0.515,97.938,0.0,0.0,0.0,0.0,0.0,0.140,0.320,0.360,153546752.0,1981349888.0,987111424.0,27525120.0,941498368.0,151179264.0,
3.500,2.0,94.500,0.0,0.0,0.0,0.0,61440.0,0.140,0.320,0.360,153546752.0,1981349888.0,987238400.0,27525120.0,941498368.0,151052288.0,
3.535,1.515,94.949,0.0,0.0,0.0,0.0,0.0,0.140,0.320,0.360,153546752.0,1981349888.0,986984448.0,27525120.0,941498368.0,151306240.0,
4.0,2.0,92.500,1.500,0.0,0.0,0.0,61440.0,0.140,0.320,0.360,153546752.0,1981349888.0,987230208.0,27533312.0,941498368.0,151052288.0,
4.040,2.020,92.929,1.010,0.0,0.0,172032.0,0.0,0.140,0.320,0.360,153546752.0,1981349888.0,986963968.0,27705344.0,941498368.0,151146496.0,
5.941,1.485,92.574,0.0,0.0,0.0,0.0,0.0,0.130,0.310,0.360,153546752.0,1981349888.0,986963968.0,27705344.0,941498368.0,151146496.0,
4.061,1.015,94.416,0.0,0.0,0.508,0.0,286720.0,0.130,0.310,0.360,153546752.0,1981349888.0,986963968.0,27705344.0,941498368.0,151146496.0,
4.975,1.493,93.532,0.0,0.0,0.0,0.0,0.0,0.130,0.310,0.360,153546752.0,1981349888.0,986959872.0,27705344.0,941502464.0,151146496.0,
2.513,2.010,93.467,2.010,0.0,0.0,0.0,86016.0,0.130,0.310,0.360,153546752.0,1981349888.0,986955776.0,27709440.0,941502464.0,151146496.0,
4.040,0.505,95.455,0.0,0.0,0.0,0.0,0.0,0.130,0.310,0.360,153546752.0,1981349888.0,986955776.0,27709440.0,941502464.0,151146496.0,
3.0,1.500,95.500,0.0,0.0,0.0,0.0,0.0,0.120,0.310,0.360,153546752.0,1981349888.0,986955776.0,27709440.0,941502464.0,151146496.0,
4.061,1.015,94.924,0.0,0.0,0.0,0.0,49152.0,0.120,0.310,0.360,153546752.0,1981349888.0,986955776.0,27709440.0,941502464.0,151146496.0,
3.518,1.508,94.975,0.0,0.0,0.0,0.0,0.0,0.120,0.310,0.360,153546752.0,1981349888.0,986988544.0,27709440.0,941502464.0,151113728.0,
3.093,0.515,95.361,1.031,0.0,0.0,0.0,49152.0,0.120,0.310,0.360,153546752.0,1981349888.0,986984448.0,27717632.0,941498368.0,151113728.0,
2.538,1.523,95.939,0.0,0.0,0.0,0.0,0.0,0.120,0.310,0.360,153546752.0,1981349888.0,986947584.0,27717632.0,941502464.0,151146496.0,
4.500,2.0,93.500,0.0,0.0,0.0,0.0,0.0,0.110,0.300,0.350,153546752.0,1981349888.0,986972160.0,27717632.0,941502464.0,151121920.0,
3.030,1.515,95.455,0.0,0.0,0.0,0.0,0.0,0.110,0.300,0.350,153546752.0,1981349888.0,986914816.0,27717632.0,941502464.0,151179264.0,
5.102,1.020,93.878,0.0,0.0,0.0,0.0,0.0,0.110,0.300,0.350,153546752.0,1981349888.0,986882048.0,27717632.0,941502464.0,151212032.0,
2.030,0.508,95.431,2.030,0.0,0.0,0.0,57344.0,0.110,0.300,0.350,153546752.0,1981349888.0,987009024.0,27725824.0,941494272.0,151085056.0,
3.465,2.475,94.059,0.0,0.0,0.0,0.0,0.0,0.110,0.300,0.350,153546752.0,1981349888.0,986873856.0,27725824.0,941502464.0,151212032.0,
2.538,1.523,95.939,0.0,0.0,0.0,0.0,0.0,0.100,0.300,0.350,153546752.0,1981349888.0,986873856.0,27725824.0,941502464.0,151212032.0,
4.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,0.100,0.300,0.350,153546752.0,1981349888.0,987058176.0,27725824.0,941502464.0,151027712.0,
2.513,2.010,95.477,0.0,0.0,0.0,0.0,0.0,0.100,0.300,0.350,153546752.0,1981349888.0,986873856.0,27725824.0,941502464.0,151212032.0,
5.641,0.513,93.846,0.0,0.0,0.0,0.0,0.0,0.100,0.300,0.350,153546752.0,1981349888.0,986841088.0,27725824.0,941502464.0,151244800.0,
3.061,1.020,94.898,1.020,0.0,0.0,0.0,49152.0,0.100,0.300,0.350,153546752.0,1981349888.0,986836992.0,27729920.0,941502464.0,151244800.0,
3.500,1.500,95.0,0.0,0.0,0.0,0.0,0.0,0.090,0.290,0.350,153546752.0,1981349888.0,986836992.0,27729920.0,941502464.0,151244800.0,
2.525,1.515,95.455,0.0,0.0,0.505,0.0,0.0,0.090,0.290,0.350,153546752.0,1981349888.0,986828800.0,27729920.0,941502464.0,151252992.0,
4.061,0.0,95.939,0.0,0.0,0.0,0.0,0.0,0.090,0.290,0.350,153546752.0,1981349888.0,986861568.0,27729920.0,941502464.0,151220224.0,
2.010,1.508,96.482,0.0,0.0,0.0,0.0,0.0,0.090,0.290,0.350,153546752.0,1981349888.0,986861568.0,27729920.0,941502464.0,151220224.0,
10.256,0.513,87.692,1.538,0.0,0.0,0.0,53248.0,0.090,0.290,0.350,153546752.0,1981349888.0,986824704.0,27734016.0,941502464.0,151252992.0,
2.538,1.015,96.447,0.0,0.0,0.0,0.0,0.0,0.090,0.290,0.350,153546752.0,1981349888.0,987078656.0,27734016.0,941502464.0,150999040.0,
7.653,1.020,91.327,0.0,0.0,0.0,0.0,77824.0,0.090,0.290,0.350,153546752.0,1981349888.0,986791936.0,27734016.0,941502464.0,151285760.0,
7.576,1.515,90.404,0.0,0.0,0.505,0.0,0.0,0.090,0.290,0.350,153546752.0,1981349888.0,986984448.0,27734016.0,941502464.0,151093248.0,
7.143,0.510,92.347,0.0,0.0,0.0,0.0,0.0,0.090,0.290,0.350,153546752.0,1981349888.0,986836992.0,27734016.0,941502464.0,151240704.0,
7.960,2.985,88.060,0.995,0.0,0.0,0.0,65536.0,0.090,0.290,0.350,153546752.0,1981349888.0,986796032.0,27742208.0,941502464.0,151273472.0,
5.612,1.020,93.367,0.0,0.0,0.0,0.0,0.0,0.080,0.280,0.350,153546752.0,1981349888.0,986759168.0,27742208.0,941502464.0,151310336.0,
5.528,1.005,93.467,0.0,0.0,0.0,0.0,0.0,0.080,0.280,0.350,153546752.0,1981349888.0,986738688.0,27742208.0,941502464.0,151330816.0,
3.500,2.0,94.0,0.0,0.0,0.500,0.0,0.0,0.080,0.280,0.350,153546752.0,1981349888.0,986693632.0,27742208.0,941502464.0,151375872.0,
2.525,2.020,95.455,0.0,0.0,0.0,0.0,0.0,0.080,0.280,0.350,153546752.0,1981349888.0,986726400.0,27742208.0,941502464.0,151343104.0,
4.061,1.015,93.909,0.508,0.0,0.508,0.0,53248.0,0.080,0.280,0.350,153546752.0,1981349888.0,986697728.0,27750400.0,941502464.0,151363584.0,
8.718,1.026,90.256,0.0,0.0,0.0,0.0,0.0,0.070,0.280,0.340,153546752.0,1981349888.0,986910720.0,27750400.0,941510656.0,151142400.0,
7.035,1.508,91.457,0.0,0.0,0.0,0.0,274432.0,0.070,0.280,0.340,153546752.0,1981349888.0,986935296.0,27750400.0,941510656.0,151117824.0,
2.985,1.990,94.527,0.0,0.0,0.498,0.0,0.0,0.070,0.280,0.340,153546752.0,1981349888.0,987119616.0,27750400.0,941510656.0,150933504.0,
4.523,1.508,93.970,0.0,0.0,0.0,0.0,0.0,0.070,0.280,0.340,153546752.0,1981349888.0,986935296.0,27750400.0,941510656.0,151117824.0,
4.020,1.508,94.472,0.0,0.0,0.0,0.0,0.0,0.070,0.280,0.340,153546752.0,1981349888.0,987213824.0,27750400.0,941510656.0,150839296.0,
5.556,1.010,91.414,2.020,0.0,0.0,0.0,61440.0,0.070,0.270,0.340,153546752.0,1981349888.0,986951680.0,27758592.0,941510656.0,151093248.0,
2.030,1.523,96.447,0.0,0.0,0.0,0.0,28672.0,0.070,0.270,0.340,153546752.0,1981349888.0,986820608.0,27758592.0,941514752.0,151220224.0,
3.077,0.513,96.410,0.0,0.0,0.0,0.0,0.0,0.070,0.270,0.340,153546752.0,1981349888.0,986947584.0,27758592.0,941514752.0,151093248.0,
2.010,2.010,95.980,0.0,0.0,0.0,0.0,0.0,0.070,0.270,0.340,153546752.0,1981349888.0,986947584.0,27758592.0,941514752.0,151093248.0,
4.020,1.508,94.472,0.0,0.0,0.0,0.0,0.0,0.070,0.270,0.340,153546752.0,1981349888.0,986955776.0,27758592.0,941514752.0,151085056.0,
