Sat Jun 13 05:07:07 PDT 2015,sun.util.calendar.ZoneInfo[id="America/Los_Angeles",offset=-28800000,dstSavings=3600000,useDaylight=true,transitions=185,lastRule=java.util.SimpleTimeZone[id=America/Los_Angeles,offset=-28800000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]]
Score,Message Content
0.0,"""RT @dororo1206: 으으유ㅠㅠㅜ지하철에서 어떤 아저씨께서 울면서 붙이고 있었다구 합니다8ㅁ8..카스에서 주워왔어요ㅠㅠ 퍼트려달라고 부탁하셨다고 해서 여기 올려보아요ㅠㅠㅠㅠㅠ http://t.co/Im1yqaTSDZ"""
0.0,"""RT @Cheri_Yan: 150613 เฉินจะดึงแขนซูโฮ แต่ซูโฮไม่เล่นด้วย เลยซบไหล่แทน ㅋ ㅋ (cr: rogjfa1225) http://t.co/0lcMZmR8Li"""
0.0,"""@too_ksgt そうそう　でもね　どこにしまったのか()"""
0.0,"""حينما ترى شخص يبكي لفراق شخص آخر ف اعلم أنه لايبكي فقط لأنه فقده ولكن لأنه متأكدأن هذاالشخص لن يتكررفي الحياهة مرة أخرى  ^ مؤلمهَ حد الجنون"""
0.0,"""“@missA_suzy: http://t.co/xrhM323Crp” #HairPorn #Gorgeous"""
54.69782229263166,"""RT @autocorrects: Me: I'm just going to have one scoop http://t.co/mmLHLhgzKO"""
226.19575212921288,"""the liquor bring out the freaks"""
0.0,"""RT @Cebs_: Este Junio-Noviembre no me está molando nada."""
0.0,"""über 2100 Schmerzensgeld Fälle  https://t.co/9jke9DRlgG"""
64.88219583988678,"""RT @Sam_Mallory: 2/1 chance of me falling over on the main stage at Download today & not being able to do a Dave Grohl therefore crying all…"""
20.95002818319092,"""RT @Tata_JKT48: Ayoo jangan pulang dulu dateng ya ke show 4 all member ☺️☺️☺️ sampai ketemu"""
23.627043244303977,"""RT @VisitorIns: http://t.co/HkGT6b2ccV Visitor Medical Insurance for India Parents Visiting USA: Visitor M... http://t.co/kHODgiiBuZ #visit…"""
102.81365204396167,"""RT @thenxrrypics: IM IN LOVE WITH THIS http://t.co/sfbCogNXQ8"""
61.693944375571256,"""RT @stylesxshrine: HARRY IS LITERALLY THE ENTIRE FANDOM RIGHT NOW   #NoControlMusicVideo http://t.co/6BxObVMIgD"""
0.0,"""@sazangWT (끄으으으으으으으으응)"""
0.0,"""#リズムスピーカー 池袋 【タップダンサーによるタップファッション】 レッスンウェアー、パンツ、アクセサリーなどタップダンサーのファッションを提案します。 オシャレにタップダンスしませんか？ http://t.co/DZv4cJ7GdM"""
0.0,"""@shinji_yanamasa  わー😣行きたかったです😋 コミュ障でこっそり帰りました(笑笑"""
0.0,"""#CursitoDeInglesOnline #FacuHumanidades"""
0.0,"""@Backkuibulle 모야아아앙"""
0.0,"""伊集院さんの語る食材って褒めて無くても食べたくなるよね。旅の愚痴に出てきたお店とか。"""
0.0,"""RT @yanpuAG: CPで閉鎖空間に閉じ込められた時の反応をいくつか考えてみました。皆さんの推しキャラ、推しCPのちょっとした妄想のネタにいかがでしょうか・・・ください・・・ http://t.co/ACnim0Xa8x"""
102.03006278338123,"""RT @Hantarisha: Like that, my eye your eye, You deny air that was between me and you?  - Amr Diab"""
0.0,"""@aman__st 5人が仲良しなのも良い。 仕事ラクではないけど楽しいよー。 いろいろお話ししたいね！"""
0.0,"""なんかニワトリ叩きたくなってきた…"""
0.0,"""WIHT始まったね♪ステキすぎる～ゾクゾクするぅ～(*≧∀≦*)"""
0.0,"""@rood_wood むぎゅ"""
0.0,"""RT @beef4taem: 이게 덕후들 보며 짓는 표정이라니... http://t.co/mrehFwqccm"""
0.0,"""二人の貯金を崩さず叶えます だから… ◆ご祝儀内で収まるプラン◆当日支払OK◆衣装大幅ディスカウント http://t.co/cZvCgYcP13 →なんば・心斎橋・大阪南部のステキな結婚式場は http://t.co/85obValZU8"""
0.0,"""わたしもスカート履いてぬーぶらつけたらムラムラすると思う"""
0.0,"""RT @kimwoojin0310: 미래에서 온 줄넘기, 스마트 로프 - 줄넘기 하는 동안  눈앞에 점프횟수가? |http://t.co/XjyzBloByh"""
0.0,"""RT @riku844: これTwitterでやっててRTしたら 金入って来るっていってて、どーせ嘘だろ って思いながらもちょっと やりたかったからやったらほんとに 金入ってびっくりしてる笑 1万3000円入ってきた笑 騙されたと思ってやってみて！ http://t.co/IR…"""
0.0,"""RT @bestnaka: พี่กุน่ารักคบกันตั้งแต่ม4เป็นคนแรกของกันตอนนี้คบได้10แต่งงานกันแล้วกูอิจฉาสัสส😭 #แฟนกูยังไม่มีแต่คิดว่าน่ารักชัวร์ๆ http://t.…"""
3.617328123666515,"""RT @FitspirationaI: Story of my life http://t.co/mHtkeSR0KD"""
0.0,"""RT @ARYNewsAsiaUrdu: رینجرزکی رپورٹ ، وزیرِاعلیٰ سندھ قائم علی شاہ نے ٹاسک فورس قائم کردی  http://t.co/5mLKU4qDyY http://t.co/ugr2f6wIUz"""
0.9988110892053187,"""RT @JamRollly: คฤหาสน์ของ Justin Bieber ที่เกาะ Caymans ราคา 2,000,000,000 บ. http://t.co/od7OxFlU5Y"""
0.0,"""汚いとか言われたからDSiLLにしたよ！ http://t.co/NFR8f2wwDx"""
0.0,"""http://t.co/4tBSGAn4q6"""
0.0,"""no veamo y no besemo si sabes cocinar y te gusta la beriso♥"""
0.0,"""Морковный суп-пюре с чесноком"""
57.36039021216528,"""RT @HiRezKelly: It's sad that no matter how far I go in my career, how popular, I'll still never be as famous as I was for this. http://t.c…"""
0.0,"""RT @GaleriasVelvet: Charlotte Vega (@CharrVega) y Gorka Otxoa (@gorkaotxoa), nuevas incorporaciones de la tercera temporada de "Velvet" htt…"""
55.9461584020096,"""ASAP rocky's collaboration with Rod stewart is oddly good 😶"""
0.0,"""Bom diaa"""
0.0,"""@poserssayselly eu li "quero fazer um boquete na neve " DAI VC COLOCA SEU PAU PRA FORA E ELE GELA NA HORA QUE QUEBRA HAHAHAHAJSKAJSSJ PAREI"""
0.0,"""RT @ccsilvaff: para os treinos q fiz, acho q correu bem"""
44.76032062572095,"""RT @EpicHistoryPics: G is for groovy http://t.co/aNnTxuIIXL"""
86.19667748969222,"""One of the greatest lessons I’ve learned in life, is that I still have a lot I need to learn.""""
13.264678285815245,"""RT @PlayfulSensual: Yes please💋 http://t.co/gmcZVUEOP7"""
0.0,"""欲がありすぎた"""
0.0,"""http://t.co/5KQSLXP4aY 品川さんだけじゃかった？品川庄司がコンビ揃って辛い状況になっていた.."""
66.82592543184369,"""RT @iIllumiinati: sad but true http://t.co/7xJ2QHNdD8"""
0.0,"""😋😋 @ Setia Indah JB https://t.co/GJkMovuRr4"""
26.110187031670552,"""Trust in yourself. Dozens of positive life-affirming quotes for u here: http://t.co/2ibgN1YVIy"""
0.0,"""@socceriihoshi  そーなんですか？笑 めっちゃ初耳です😳笑"""
0.0,"""RT @TUANO8x_: มีใครว่างคุยกับผมไหมครับ ผมเปล่าเปลี่ยวใจ rt"""
0.0,"""@TopSaudiNews الله يشفيه ويرده سالم لاهله"""
49.03707288555397,"""@acceptedbieber idk what ur on about w 'mean'"""
0.0,"""@shimadaya413 浴衣セクスィーやなぁ！"""
0.0,"""What?"""
0.0,"""RT @fm2lntpk6ho4: SNSで噂になってる禁断の副業知ってる？  女性版→http://t.co/zhHBzHaOT2  男性版→http://t.co/IMWjv9oHaZ  メールするだけって聞いてたけど マジでこんなに稼げるとは思わんかったｗ http://…"""
0.0,"""@jokercray  ジョーカーさん謝る事をするのではなく感謝をハッキリ伝えるべきだと思うよ！ 感謝の気持ちって、 自分が感謝した人から帰ってくるものじゃないけど、 絶対巡り巡って返ってくるし、 マイナスな気持ちな時こそマイナスな言葉を口にしない方がいいと思うよ"""
18.39486591182226,"""did i say it correctly or nah"""
0.0,"""مع إقتراب رمضان إجعل حسابك حسنات جارية لك مع تطبيق حسنات سوف يغرد حسابك بالأذكار والأدعية يومياً إشترك الآن  http://t.co/YWJ3tnf5Nu  28"""
0.0,"""【ライブまとめ】  6/25 渋谷aube  6/28 千葉LOOK  8/11 下北沢 MOSAiC ▷企画第二弾！ 8/28 下北沢ReG×MOSAiC   ご予約はこちらから(http://t.co/AAdiX7czav)"""
0.0,"""RT @YukiKinjo0424: 金城の男子バスケ ブサービートで、仲井真に、 45対43で勝ちよった！⭐️ みんなカッコいい✨ コウタくん素晴らしい！ http://t.co/qpcyQG91fv"""
0.0,"""RT @Yu921ex: 〜【宣伝】〜 明日南高JAZZ部が演奏するんで是非聞にいらしてください💕 場所は旭川道の駅隣接の「地場産業振興センター」でやります！ 時間は15:00〜15:30演奏予定です✨ 地場産業振興センターは旭川市神楽4条6丁目にあります😊  少しゆうじろうの…"""
0.0,"""@siwan88s yang sampingnya kan penjol cem terong itu opp : ("""
0.0,"""RT @3Sekaiseihuku: かな第二弾。こいつうますぎなんだけど💓  ローラ→ももクロ→しんちゃん→ハーマイオニー  #北高#北高 http://t.co/9uvxvMpmnV"""
0.0,"""『今日、ここでお前達と過ごせたことを死ぬまで忘れない！今日はお前達からいろいろ貰った。僕も何か返したいと思う。いろいろ考えたけど、僕は歌でしか返せない。だから、今日ここに集まったお前達に、僕の想いを届けたいと思う。love Letter 』(生声)2009/7/4 代々木体育館"""
0.0,"""@kk2234_2sky   ありゃ､お迎えリプ届いて無かった感じ? ごめんね"""
0.0,"""@87aob  おめでとうございます…??"""
0.0,"""@fake_gaya  フォロバありがとうございますっ😍💕 宜しくお願いしますっ！！！"""
0.0,"""RT @21allhoken: 海老マヨネーズ http://t.co/sZzt1OGxGq ケーキランキング[楽天] http://t.co/YP5q316P5e"""
111.6171176615189,"""Now you're blaming Harry for the way people are reacting to your mess up A+  https://t.co/r0zEl4o84S"""
0.0,"""なぁんで捕縛したセイバーの格好がアレなんだよww もう本当変態だなwww"""
0.0,"""RT @YURINO__0206: 可愛すぎた 最後のゆりのちゃん！💛  http://t.co/U94FFsjMKt"""
0.0,"""RT @yo_u0509: #rtした人に恋人のつもりで甘いツイート・束縛ツイート・嫉妬ツイートする   はいはい、気になったらリツイートしてな どれになるかはお楽しみ"""
0.0,"""RT @convinience_: お客さんが会計後少し立ってるからレシート欲しいのかと思い渡したがレシートをその場で捨てられた時の悲壮感は異常。"""
0.0,"""#shibuya #nabe 当店が≪2011.11.29≫ 日本テレビ：news everyで紹介されました！　http://t.co/wlUw04Jv2W"""
40.72360632789465,"""・ONE OK ROCK好きが聴いておくべき洋楽 My Chemical Romance - Welcome To The Black Parade  https://t.co/kNWbRj2yYO   1:47からのドラム、ラスサビへの盛り上がりは圧巻。出会った中で一番好きな曲"""
0.0,"""RT @cinnamon_sanrio: ぼくたちのライブに来てくれて本当にありがとう！記念にスマホの待ち受けにできそうな絵をプレゼントするよ。明後日までの【キャラクター大賞】も応援してくれたらうれしいな♪  http://t.co/ofUkcCYsga http://t.co…"""
0.0,"""@love04233110  RTおおきにです👠❤ お迎えに上がりました🌈 すずかって呼んで下さい！ 中３の14です🐚🐰 良かったらプロフ見てください🍬"""
0.0,"""RT @Nabilaholic_INA: ALHAMDULILLAH https://t.co/yoRXCwt210"""

0.0,"""RT @geinindamasii: 生徒にイタズラされて怒る鹿児島の先生 https://t.co/A4tXnrYN6I"""
10.736761560568267,"""Hail 2 Masoud Rajavi D great leader of resistance against fundamentalism. http://t.co/bg0eNmP1oT #Iran_Maryam"""
0.0,"""RT @ABCHiroki06: いやいや800枚使ってよーやく初ゲットの俺からしたらすげぇよ(真顔) https://t.co/Qh4RBe6rpM"""
0.0,"""私たちの世代は安室って言ってたから、同い年ぐらいのはずなのに何故あんなにステレオタイプなBBAなのか。"""
43.84978008614488,"""RT @chanyeolit: 150613 The EXO'luxion in Taipei 찬열 / 낮ㅂ치할ㄹ ㅐ(..) http://t.co/e7skYVW4dR"""
0.0,"""RT @_rxj4: 遅れつつも神戸辺野古行動へ。ビラ受け取り率が高かった。足を止めて展示に見入る人も多かった。積み重ね大事ですね。 http://t.co/Wi35pFmAP6"""
0.0,"""声作ってる人の咳払いは鳥肌がたつ 悪い意味で"""
139.6958161665098,"""hi h!you are so kind and respectful towards others and i admire you for that.would you mind following me?thankyou!ily @Harry_Styles  ー15,370"""
0.0,"""RT @3JSB_FAN_LOVE: #岡村さんの仮面の意味がわかる人RT #岡村さんの仮面の意味がわかる人RT #岡村さんの仮面の意味がわかる人RT #岡村さんの仮面の意味がわかる人RT #岡村さんの仮面の意味がわかる人RT http://t.co/dfAg6rSL5H"""
0.0,"""@gantai_tyan ねｗｗｗ"""
17.910708774481932,"""RT @sagalinsan: St @Gurmeetramrahim ji Creating awareness about toxic effects of Aluminium &Non Sticky Utensils #MSGDoing111WelfareWorks"""
0.0,"""e a cor dos seus olhos já não me pertence mais"""
0.0,"""Yıldım ama gerçekten 😫"""
0.0,"""RT @RealGomezRM: Tal día como hoy se ganó la Primera. El Madrid estrenó el palmarés de la competición al vencer al Stade de Reims. http://t…"""
0.0,"""Nuevos seguidores: 0, unfollowers: 1 (14:08) #TuitUtil http://t.co/JhxRnkyQTg"""
0.0,"""Znowu na spacer"""
0.26004854295584967,"""Cari sepatu kualitas keren harga bersahabat? Atau mau kasih kejutan kado ultah sepatu bagus buat pacar/teman/gebetan? Follow MIXEEL_RIOT"""
0.0,"""Na Stari Cesti zagorelo gospodarsko poslopje - Zgorelo je okrog sto kvadratnih metrov ostrešja, nekaj manjše kmeti... http://t.co/DE0AUB2rph"""
0.0,"""@kordeisherlock jshhss to fazendo um bolo 😂, e vc?"""
0.0,"""@null 1436650864"""
0.0,"""Opa doi-me a cabeça th q dormir"""
0.0,"""Dafuk wes jam 7 tapi seng nek grejo gur wong 4 ."""
0.0,"""@nanoka_nana  おつなのおおおおおおお"""
0.0,"""つか、もともと、禿の悩みとは全く無縁だったのに、気の迷いで、スカルプケアシャンプーなるものを始めたら、頭皮の油を取り過ぎて、過剰に頭皮から脂が出てくるようになって抜け毛も増えた。いや、まじで化粧品メーカーはクソなので信じてはならない"""
101.77780156260582,"""RT @SexualGif: I'm sorry I have trust issues, but when you give someone everything and they toss it away like nothing, something inside of …"""
93.3055606234219,"""RT @kyporncom: 🔥🔥🔥🔥🔥🔥  RT & FV if you like this #pornvideo!!!  http://t.co/ZCPZ1F7kLY http://t.co/ZCPZ1F7kLY http://t.co/ZCPZ1F7kLY http://…"""
0.0,"""http://t.co/Y5BdMZ6dM6"""
76.795028729488,"""soooo stressed about where to get my hair booked for prom😅"""
77.51500017982636,"""http://t.co/u7GPjgchl1 How to make money using google adwords (ppc) http://t.co/eTDllXwwIf"""
0.0,"""@sinanyyilmaz abi şu fuleli lafını sen kullanma bari ya.60 yaş emekli futbolcu gibi"""
66.18489031551931,"""@RenePetry Please vote for @discountif to win 150k via Richard Branson #supportsmallbiz you could win 10k. http://t.co/QKjDP31huh"""
0.0,"""#Bizouxで働きたい"""
0.0,"""@agefuji_tofu122 だって仕方ないじゃんw"""
0.0,"""そしてーかーがやーくうるとらそうっ！！！＼ﾊｲ／"""
0.0,"""TLがあの歌で埋まってく…(笑)"""
7.718542858350602,"""RT @marsell284: @Lanataenel13 @alfredocasero1 @fantinofantino  UN GENIO; DESPERDICIADO..LO QUE EMPRENDE LO HACE ESPONTANEO ES UN DON http:/…"""
0.0,"""@yutaaantan  おっけい🙆🙆"""
0.0,"""@ryuheishota きゃ〜💓💓💓"""
104.43037246109522,"""Weight Loss Using the Diet Solution Program - People who have been trying to lose weight for what seem like ages k... http://t.co/Zg2qxhEn52"""
0.0,"""@0220Riho いや。もう私には救えないくらい天然てこと😊😊手遅れ😊笑　お祭り一緒行こ👄👄"""
0.0,"""@mikotoKlove  RTありがとうございます‼︎フォローさせていただきました٩꒰*´◒`*꒱۶ෆ͙⃛"""
0.0,"""RT @cuttolipta: ไม่มีเวลาให้กับสิ่งใด สิ่งนั้นไม่มีทางจะดีได้หรือได้ดี"""
0.0,"""RT @Hilalcomnet: أحمد بامسعود الذي يبلغ عمره (19) عامًا برز في بطولة البرقان ومثل النادي سعد المنصور مدير الفريق الأولمبي النادي ."""
0.0,"""@cat_fox2 あ、まだ決まってないんかい爆笑 9800やで爆笑"""
0.0,"""RT @AAANR1122: اموت واعرف سؤال يـدور في راسي          لا صار قلبك يبيني ليه مهملني؟؟"""
14.485571467969441,"""RT @Friendstagram: It’s hard to love someone secretly."""
0.0,"""@piyo1509 お？！ww"""
0.0,"""@KJooyoung_ malam keleuuuuus"""
0.0,"""かわいいっ♡♡♡　(21:08) http://t.co/si42wVBYV4"""
0.0,"""@mattiy18 @yuiiii_17  ホレ。 http://t.co/RiVYPunUP8"""
54.900609073933936,"""RT @glovishare: Wiz Khalifa - See You Again (feat. Charlie Puth) http://t.co/FniQWF1P7w"""
0.0,"""RT @JoChristieFC: Jonatan Christie di babak R1 #SEAGames2015 #GoForGold http://t.co/SoPViC4hTk"""
0.0,"""esses dias eu fiquei tipo 'cara que saudade da luísa'"""
0.0,"""RT @TimKominki: Ściana z ogniem w środku! #timkominki #fondis #aranżacje #nowoczesnekominki #kominki http://t.co/htAkcGXvvi"""
0.0,"""@nejatkocer Açıktan alımlar kaldırılsın merkezi atama artırılsın"""
40.26940801576786,"""@dotladjnr Lmaooo see yarn."""
100.64037568668277,"""RT @SelfLearnings: "When will I see you again? You left with no goodbye, not a single word was said, no final kiss to seal any sins" - Adele"""
76.40725140315132,"""The Good Listener: Will We Remember Today's Pop Stars In 50 Years? http://t.co/IRcQsfp3qI"""
0.0,"""Youngster Bathe Invitation – Distinctive Boy Youngster Bathe Footwear – Printable http://t.co/MS2b0SI04B"""
0.0,"""RT @T13: Hospital El Pino registra el primer caso de meningitis de la temporada invernal » http://t.co/doQ3bgcOwz http://t.co/s3SqelUzA6"""
4.9383313534413755,"""RT @waheedwafa222: Afghanistan gets 'mini-Pentagon' as troops struggle  http://t.co/HVyOkkQnLL"""
0.0,"""Bang kiki lawak hahaha @TeukuRyz #CJRatTheBlusukanTTV"""
7.872602551577276,"""#NowPlaying Awakening - Oracy | 24/7 quality electronic music TUNE IN <<  http://t.co/klQFvxsfKi >>"""
0.8749954732724476,"""Heather Mack attorney: Baby-selling allegation 'a smearing campaign… http://t.co/jfwbnBmUjz #bali #balitoday"""
0.0,"""RT @AustenMag: EXTREMELY emotional https://t.co/aBgFOXYt2G http://t.co/6W5vCHzEp9"""
104.60603068062245,"""So Jurassic world 3D is really the best one they made it's fxkin dope . Take your kids ya siblings and have fun"""
0.0,"""なんか加古改2が天龍ちゃんの上位互換にみえる"""
23.349331631117686,"""White House balks at cost, mother's agenda for Michelle's Italy, London trip |... http://t.co/kPZKEwulPA"""
113.14142291885238,"""Do you remember when we first met? The way you looked I can't forget. I smiled at you, and you smiled back. It felt like a heart attack."""
0.0,"""@Huduki_games 美味しきゃ何でも良い❗"""
0.0,"""@xSLKY ⸌̷̻( ᷇ॢ〰ॢ ᷆◍)⸌̷̻♡⃛"""
0.0,"""LVめっちゃよかったからやはり大阪行きたくなったぞ…"""
0.0,"""結局行きたかった店はどこもいっぱいで何も食べず帰宅。"""
0.0,"""@himeki317 映画！下弦の月っていうやつです💕"""
0.0,"""「あら、笑って欲しいの？」(正義と弾丸エゴイズム、リラ)"""
0.0,"""@mirintd その後ウォーホーンとかになっててそれ欲しいだけかーいってなるw"""
0.0,"""RT @Msaad878: وفد من السلطان #قابوس يزور المؤرخ أحمد الزهراني ويقدم له بعض الهدايا ، وهي عادته السنوية مع قبيلته #زهران @ahmed707 http://t.…"""
0.0,"""RT @BNbestfriendAF9: เพราะงานบุญครั้งนี้มันรีบจริงๆ ต้องขอโทษที่ไม่ได้บอกบุญให้ทุกคนทราบพร้อมๆกัน สำหรับทุกรายชื่อที่ร่วมทำบุญ ขอให้สุขกาย …"""
0.0,"""Boleh bgtu mati lampu kon so bergelap - gelapan. Derita d negri sebrang :("""
0.0,"""RT @yamamoto0393: 「黙って俺に、奪われろ」８人のセレブが貴女を狙う！  iOSもAndroidも ⇒http://t.co/F5CNR5DOmv  ドキドキのシーンがたまらない！贅沢恋愛ストーリー♥ http://t.co/1N6RCWZNQx"""
0.0,"""RT @minminnay: Instagram Award2015 ขอมอบรางวัล "คุมโทนสียอดเยี่ยมแห่งปี" ให้กับ ชเวซีวอน จากSuperJunior!! 👏👏 #แสบตากว่านี้มีอีกไหม http://t…"""
0.0,"""そろそろポケモンのお話します"""
0.0,"""july mateo rasputin oye canta nandi rojas"""
0.0,"""モンストでマルチしない？ 「和国の姫君（究極）」 http://t.co/fK3qpHAlPz ↑このURLをタップすると、タップした人達同士で一緒にマルチプレイができるよ！  http://t.co/SyO6tHLY4L 運極み"""
1.6041583676661542,"""RT @LilBabyvoice: “อยากจะนอนก็นอน อยากจะกินก็กิน มันเหมือนสัตว์มากเกินไปแล้วนะ ทำตัวให้สมกับเป็นคนหน่อยสิ”  — โดราเอม่อน http://t.co/1qTQcy…"""
0.0,"""@wow__my お迎えありがとうございますッッ。・°°・(＞_＜)・°°・。 仲良くして下さいッッツ。・°°・(＞_＜)・°°・。"""
7.2652153674978965,"""RT @MarijaLinan: Gracias a .@Pedro_tuAlcalde. Hemos conseguido echar al PP y en este proceso no has perdido la convicción de que lo lograrí…"""
9.32254093690772,"""@worshiptroye love itt"""
0.0,"""Jusq ang sarcastic ng bebe ko. 😂😂 https://t.co/sIMKSuypce"""
0.0,"""RT @cSHARMAIN: Insidious: Chapter 4 http://t.co/3UrEbprMSk"""
0.0,"""@_Weather___ @WeatherOmanya @k_k_jahwari @AALKHADOURI @shaqsi_zaher88 أمطار خفيفة على أصيلة قبل 10 دقائق"""
0.0,"""RT @bn_3457: @brightidol_af9 @Nestaf9  สาธุ งวดนี้3ตัวตรงด้วยเถอะ  เหม่งยังคงมองเหนียง ขอรัยน๊อ  #สนามนี้พี่ให้น้อง #ครอบครัวbn http://t.co…"""
0.0,"""Badut hadir http://t.co/IhYRVdnka6"""
0.0,"""O Anoo Tah Demoranduuh Pra acabar  #QueroFeriaas   ►"""
0.0,"""TIRORIRORIRORIRORIRORIRORIRORIORIRORIRORIRORIRORIRORIRORIRORIRORIRROIRORRIRORIORRIORIRORIRROIRROIROR"""
0.0,"""@EZ_E_Z 힘당찬이랑 새식구 여자이녕들 빼고 팔듯ㅋㅋㅋㅋㅋㅋㅋ 야생의 세계"""
0.0,"""@spontane11 ula yapmayacam diyor neyi zorluyon sdfhgf @sselinaktas"""
0.0,"""ارض900م² للبيع جميله جدا  بالقيروان  المنح رقم العرض 21257 552644433"""
5.221593981641387,"""Importante que un ultraderechista, racista y amoral como Albiol (del @PPopular, por cierto) salga de las instituciones."""
0.0,"""garner -を蓄える、獲得する、集める-"""
25.546376478981802,"""RT @TheJBVotings: @BelieberAZE Dont forget to vote for Justin in TCAs 2015! Once a day per account (twitter, fb, ig) #JustinforMMVA http://…"""
0.0,"""聖子さんも駆け出しの頃は“それなり”の曲しか歌わせてもらえなかったんだけど。その頃の歌唱、タダものじゃない。ハッキリ言っちまえば聴いてる方が「この歌手のもっと難易度の高い曲を聴いてみたい。」そういう思わせる歌唱。’80年代、既に売れっ子の作家陣がこぞって曲を提供した理由。"""
0.0,"""コナンいい感じに面白くなってきた♡"""
0.0,"""@obeycheshire @luke_brooks followback?"""
0.0,"""ارض900م² للبيع جميله جدا  بالقيروان  المنح رقم العرض 21257 552644433"""
0.0,"""#Venezuela "@la_patilla: Este es el calendario de la “Copa América 2015″ (+ hora venezolana) http://t.co/GG5kNmJhJT""""
26.332051093749907,"""RT @AquiEscorpiao: Como é bom ir dormir pensando em quem se ama. Boa noite. Durma com os anjos!"""
