"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi00",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output str_mit_mem.log",,,,"Date:","14 Jun 2015 03:46:12 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
0.758,1.263,49.495,48.485,0.0,0.0,8192.0,19922944.0,1.420,0.520,0.620,0.0,104853504.0,296062976.0,6754304.0,344846336.0,324448256.0,
0.0,0.0,75.0,25.0,0.0,0.0,32768.0,18874368.0,1.470,0.540,0.620,0.0,104853504.0,296181760.0,6754304.0,344854528.0,324321280.0,
0.901,0.287,42.834,55.979,0.0,0.0,106496.0,122748928.0,1.830,0.630,0.650,0.0,104853504.0,296226816.0,6758400.0,344899584.0,324227072.0,
0.325,1.299,73.701,24.675,0.0,0.0,32768.0,14680064.0,1.830,0.630,0.650,0.0,104853504.0,296210432.0,6762496.0,344911872.0,324227072.0,
0.254,1.015,74.112,24.619,0.0,0.0,40960.0,19931136.0,1.830,0.630,0.650,0.0,104853504.0,296181760.0,6766592.0,344936448.0,324227072.0,
2.546,0.407,47.556,49.491,0.0,0.0,155648.0,38240256.0,2.090,0.700,0.670,0.0,104853504.0,296382464.0,6770688.0,344985600.0,323973120.0,
20.305,2.538,71.574,5.584,0.0,0.0,3735552.0,0.0,2.090,0.700,0.670,0.0,104853504.0,298737664.0,7094272.0,346415104.0,319864832.0,
17.812,2.290,78.372,1.527,0.0,0.0,1957888.0,0.0,2.090,0.700,0.670,0.0,104853504.0,315813888.0,7098368.0,347529216.0,301670400.0,
26.667,2.564,68.974,1.795,0.0,0.0,2859008.0,0.0,2.090,0.700,0.670,0.0,104853504.0,336220160.0,7102464.0,348893184.0,279896064.0,
64.090,4.738,29.426,0.499,0.0,1.247,876544.0,114688.0,2.090,0.700,0.670,0.0,104853504.0,337203200.0,7274496.0,349577216.0,278056960.0,
57.035,4.774,36.432,0.503,0.0,1.256,221184.0,0.0,2.320,0.770,0.700,0.0,104853504.0,338071552.0,7286784.0,349970432.0,276783104.0,
17.048,1.272,81.425,0.254,0.0,0.0,532480.0,0.0,2.320,0.770,0.700,0.0,104853504.0,339120128.0,7286784.0,349777920.0,275927040.0,
26.835,1.772,68.608,2.785,0.0,0.0,4210688.0,0.0,2.320,0.770,0.700,0.0,104853504.0,340381696.0,7286784.0,351985664.0,272457728.0,
28.499,1.018,68.957,1.527,0.0,0.0,2793472.0,0.0,2.320,0.770,0.700,0.0,104853504.0,341454848.0,7286784.0,353198080.0,270172160.0,
16.459,1.746,80.050,1.746,0.0,0.0,1753088.0,450560.0,2.320,0.770,0.700,0.0,104853504.0,342548480.0,7294976.0,354033664.0,268234752.0,
10.380,1.266,87.595,0.759,0.0,0.0,966656.0,0.0,2.210,0.780,0.700,0.0,104853504.0,342880256.0,7294976.0,354684928.0,267251712.0,
43.257,1.527,54.453,0.254,0.0,0.509,196608.0,0.0,2.210,0.780,0.700,0.0,104853504.0,343470080.0,7294976.0,354795520.0,266551296.0,
31.186,1.031,67.010,0.0,0.0,0.773,0.0,0.0,2.210,0.780,0.700,0.0,104853504.0,344006656.0,7294976.0,354799616.0,266010624.0,
32.234,1.269,66.497,0.0,0.0,0.0,0.0,0.0,2.210,0.780,0.700,0.0,104853504.0,344035328.0,7294976.0,354803712.0,265977856.0,
38.303,3.856,55.270,2.057,0.0,0.514,2260992.0,32768.0,2.210,0.780,0.700,0.0,104853504.0,345067520.0,7303168.0,355799040.0,263942144.0,
41.026,2.821,50.256,5.385,0.0,0.513,4194304.0,0.0,2.200,0.800,0.710,0.0,104853504.0,346632192.0,7303168.0,358047744.0,260128768.0,
51.134,4.534,39.043,4.282,0.0,1.008,3981312.0,0.0,2.200,0.800,0.710,0.0,104853504.0,347906048.0,7307264.0,360005632.0,256892928.0,
50.260,3.385,42.448,3.646,0.0,0.260,3121152.0,81920.0,2.200,0.800,0.710,0.0,104853504.0,349437952.0,7311360.0,361549824.0,253812736.0,
47.727,3.535,45.202,3.030,0.0,0.505,3907584.0,0.0,2.200,0.800,0.710,0.0,104853504.0,350519296.0,7315456.0,363384832.0,250892288.0,
49.630,3.704,43.457,2.222,0.0,0.988,2793472.0,114688.0,2.200,0.800,0.710,0.0,104853504.0,352571392.0,7327744.0,364908544.0,247304192.0,
40.898,2.743,53.616,1.995,0.0,0.748,2260992.0,0.0,2.180,0.820,0.710,0.0,104853504.0,354033664.0,7327744.0,366075904.0,244674560.0,
52.835,2.835,43.557,0.515,0.0,0.258,966656.0,0.0,2.180,0.820,0.710,0.0,104853504.0,355012608.0,7331840.0,366563328.0,243204096.0,
62.843,4.489,30.175,0.0,0.0,2.494,0.0,147456.0,2.180,0.820,0.710,0.0,104853504.0,355885056.0,7335936.0,366575616.0,242315264.0,
24.427,0.509,74.809,0.0,0.0,0.254,0.0,0.0,2.180,0.820,0.710,0.0,104853504.0,355876864.0,7335936.0,366579712.0,242319360.0,
52.174,4.092,41.176,0.512,0.0,2.046,262144.0,122880.0,2.180,0.820,0.710,0.0,104853504.0,356249600.0,7348224.0,366718976.0,241795072.0,
27.735,1.527,70.229,0.0,0.0,0.509,0.0,0.0,2.090,0.820,0.710,0.0,104853504.0,356069376.0,7348224.0,366727168.0,241967104.0,
23.469,0.765,75.510,0.0,0.0,0.255,0.0,0.0,2.090,0.820,0.710,0.0,104853504.0,356032512.0,7348224.0,366731264.0,241999872.0,
