"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","dell01",,,,"User:","daniel"
"Cmdline:","dstat --output str_mit_mem.log",,,,"Date:","14 Jun 2015 03:46:13 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
5.128,0.513,94.359,0.0,0.0,0.0,0.0,0.0,5336.0,3002.0,0.0,0.0,1028.0,1341.0
3.627,1.036,95.337,0.0,0.0,0.0,0.0,0.0,7109.0,3396.0,0.0,0.0,1104.0,1443.0
7.614,0.508,91.878,0.0,0.0,0.0,0.0,0.0,5927.0,3112.0,0.0,0.0,822.0,1218.0
5.500,2.500,91.0,1.0,0.0,0.0,8192.0,0.0,4002.0,2342.0,8192.0,0.0,950.0,1409.0
68.844,2.010,28.141,0.0,0.0,1.005,0.0,0.0,473839.0,73741.0,0.0,0.0,1960.0,2781.0
21.0,2.0,75.500,1.0,0.0,0.500,0.0,94208.0,306917.0,45612.0,0.0,0.0,1613.0,2459.0
13.198,1.015,83.249,2.030,0.0,0.508,8192.0,0.0,95733.0,26440.0,0.0,0.0,1275.0,1751.0
48.485,3.030,48.485,0.0,0.0,0.0,0.0,0.0,368893.0,67457.0,0.0,0.0,1781.0,2832.0
4.592,1.020,93.878,0.0,0.0,0.510,0.0,0.0,6119.0,3392.0,0.0,0.0,1074.0,1345.0
10.606,6.061,80.303,3.030,0.0,0.0,118784.0,0.0,4983.0,2942.0,0.0,0.0,1071.0,1621.0


"Host:","dell01",,,,"User:","daniel"
"Cmdline:","dstat --output str_mit_mem.log",,,,"Date:","14 Jun 2015 03:48:08 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
2.483,0.835,95.130,1.428,0.003,0.123,198497.155,122880.362,0.0,0.0,6917.716,11664.952,587.982,727.593
58.586,7.576,29.798,3.535,0.0,0.505,372736.0,32768.0,3659.0,5516.0,0.0,0.0,1099.0,1482.0
54.271,6.030,37.688,1.508,0.0,0.503,65536.0,0.0,1581.0,330.0,0.0,0.0,1130.0,1142.0
80.500,3.0,13.500,2.500,0.0,0.500,0.0,307200.0,655.0,572.0,0.0,0.0,973.0,1184.0
66.834,7.035,24.623,1.005,0.0,0.503,4096.0,0.0,352.0,957.0,0.0,0.0,1072.0,1191.0
71.0,8.500,20.500,0.0,0.0,0.0,0.0,0.0,1709.0,850.0,0.0,0.0,1266.0,1638.0
88.384,5.051,2.020,4.545,0.0,0.0,5357568.0,0.0,1459.0,3128.0,0.0,0.0,1487.0,2153.0
27.895,17.368,14.211,38.947,0.0,1.579,9494528.0,21344256.0,408.0,1204.0,0.0,0.0,1445.0,1475.0
19.553,2.235,22.905,53.631,0.0,1.676,0.0,33554432.0,1581.0,330.0,0.0,0.0,1378.0,1558.0
50.505,4.545,23.737,19.697,0.0,1.515,4096.0,29618176.0,719.0,844.0,0.0,0.0,1504.0,1705.0
71.500,5.0,8.500,14.500,0.0,0.500,28672.0,4169728.0,2424.0,4600.0,0.0,0.0,1358.0,1564.0
81.407,4.523,13.065,0.503,0.0,0.503,16384.0,0.0,1709.0,994.0,0.0,0.0,1403.0,1965.0
11.675,1.523,85.279,1.523,0.0,0.0,20480.0,0.0,2873.0,13696.0,0.0,0.0,1062.0,1387.0
2.513,1.508,95.980,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,877.0,1138.0
3.061,1.531,77.041,18.367,0.0,0.0,0.0,12615680.0,1581.0,330.0,0.0,0.0,1045.0,1215.0
2.073,1.036,78.756,18.135,0.0,0.0,8192.0,32595968.0,527.0,110.0,0.0,0.0,1094.0,1100.0
2.538,2.030,95.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,1150.0
7.179,0.513,92.308,0.0,0.0,0.0,0.0,0.0,2221.0,3778.0,0.0,0.0,977.0,1348.0
21.608,3.015,75.377,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1133.0,1406.0
9.278,0.515,87.629,2.062,0.0,0.515,0.0,90112.0,7636.0,11511.0,0.0,0.0,1047.0,1320.0
4.523,2.513,92.965,0.0,0.0,0.0,0.0,0.0,1709.0,330.0,0.0,0.0,961.0,1197.0
1.538,0.513,97.949,0.0,0.0,0.0,0.0,0.0,883.0,180.0,0.0,0.0,840.0,1117.0
6.500,2.500,91.0,0.0,0.0,0.0,0.0,0.0,512.0,2758.0,0.0,0.0,968.0,1448.0
2.513,1.508,95.980,0.0,0.0,0.0,0.0,0.0,1709.0,470.0,0.0,0.0,884.0,1140.0
3.571,1.020,95.408,0.0,0.0,0.0,0.0,0.0,783.0,390.0,0.0,0.0,847.0,1139.0
3.518,2.010,92.965,1.508,0.0,0.0,0.0,57344.0,344.0,269.0,0.0,0.0,841.0,1215.0
21.827,2.030,76.142,0.0,0.0,0.0,0.0,0.0,2878.0,2362.0,0.0,0.0,1294.0,1912.0
12.121,1.515,86.364,0.0,0.0,0.0,0.0,0.0,8675.0,14772.0,0.0,0.0,924.0,1375.0
7.179,1.026,91.795,0.0,0.0,0.0,0.0,0.0,2369.0,10628.0,0.0,0.0,1065.0,1267.0
5.789,1.579,92.105,0.0,0.0,0.526,0.0,0.0,10101.0,1578.0,0.0,0.0,2585.0,1277.0
7.487,2.139,88.770,0.0,0.0,1.604,0.0,0.0,88437.0,9806771.0,0.0,0.0,3983.0,1290.0
4.324,2.703,91.351,1.081,0.0,0.541,0.0,61440.0,155120.0,12336786.0,0.0,0.0,3850.0,1237.0
8.901,3.141,86.387,0.0,0.0,1.571,0.0,0.0,141103.0,12336649.0,0.0,0.0,4170.0,1491.0
4.324,2.162,92.973,0.0,0.0,0.541,0.0,0.0,165225.0,12336896.0,0.0,0.0,4099.0,1282.0
7.853,2.618,87.958,0.0,0.0,1.571,0.0,0.0,203002.0,12336786.0,0.0,0.0,4074.0,1463.0
20.408,2.551,74.490,0.0,0.0,2.551,0.0,0.0,201327.0,12337142.0,0.0,0.0,3750.0,1549.0
6.186,3.093,89.691,0.0,0.0,1.031,0.0,0.0,173293.0,12338484.0,0.0,0.0,3795.0,1205.0
48.205,3.077,45.641,1.026,0.0,2.051,0.0,57344.0,165556.0,12335627.0,0.0,0.0,4447.0,1586.0
51.244,4.975,40.299,0.0,0.0,3.483,0.0,0.0,189391.0,12335598.0,0.0,0.0,4144.0,1520.0
29.688,2.604,66.667,0.0,0.0,1.042,0.0,0.0,180567.0,12338414.0,0.0,0.0,4820.0,1272.0
5.236,1.571,90.576,0.0,0.0,2.618,0.0,274432.0,195650.0,12338304.0,0.0,0.0,3664.0,1292.0
3.030,1.010,95.960,0.0,0.0,0.0,0.0,0.0,96921.0,6124977.0,0.0,0.0,834.0,1113.0
5.612,1.020,91.837,1.531,0.0,0.0,0.0,57344.0,1839.0,4079.0,0.0,0.0,981.0,1446.0
2.577,0.515,96.392,0.0,0.0,0.515,0.0,0.0,384.0,384.0,0.0,0.0,1218.0,1085.0
7.576,1.515,90.909,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1186.0,1126.0
1.546,0.515,97.938,0.0,0.0,0.0,0.0,602112.0,527.0,110.0,0.0,0.0,820.0,1096.0
5.102,1.020,93.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,1278.0
4.020,1.508,92.965,1.508,0.0,0.0,0.0,86016.0,2931.0,4472.0,0.0,0.0,851.0,1335.0
3.608,2.062,94.330,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,1359.0,1159.0
3.571,1.020,95.408,0.0,0.0,0.0,0.0,0.0,864.0,140.0,0.0,0.0,1159.0,1124.0
3.608,0.515,95.876,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,890.0,1255.0
2.551,0.510,96.939,0.0,0.0,0.0,0.0,0.0,883.0,180.0,0.0,0.0,1078.0,1018.0
27.136,2.010,69.849,0.0,0.0,1.005,0.0,57344.0,1400.0,4753.0,0.0,0.0,1535.0,1611.0
2.041,1.020,96.939,0.0,0.0,0.0,0.0,0.0,2233.0,784.0,0.0,0.0,800.0,1132.0
2.538,2.030,95.431,0.0,0.0,0.0,0.0,0.0,527.0,110.0,0.0,0.0,834.0,1221.0
2.564,0.513,96.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,1153.0
5.670,1.546,92.784,0.0,0.0,0.0,0.0,0.0,1581.0,330.0,0.0,0.0,1418.0,1107.0
2.577,1.031,96.392,0.0,0.0,0.0,0.0,0.0,1839.0,3887.0,0.0,0.0,1088.0,1302.0
3.553,2.030,92.893,1.523,0.0,0.0,0.0,53248.0,0.0,0.0,0.0,0.0,846.0,1234.0
2.970,1.980,94.554,0.0,0.0,0.495,0.0,0.0,2145.0,617.0,0.0,0.0,751.0,1148.0
4.545,1.010,94.444,0.0,0.0,0.0,0.0,0.0,527.0,174.0,0.0,0.0,817.0,1225.0
3.093,1.031,95.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.0,1047.0
5.155,1.031,93.299,0.0,0.0,0.515,0.0,0.0,3365.0,4813.0,0.0,0.0,1180.0,1382.0
2.030,0.508,97.462,0.0,0.0,0.0,0.0,49152.0,623.0,110.0,0.0,0.0,829.0,1057.0
4.545,1.010,92.929,1.515,0.0,0.0,0.0,4096.0,96.0,0.0,0.0,0.0,880.0,1248.0
2.564,0.0,97.436,0.0,0.0,0.0,0.0,0.0,1677.0,330.0,0.0,0.0,870.0,1154.0
11.282,3.077,85.641,0.0,0.0,0.0,0.0,0.0,1553.0,774.0,0.0,0.0,1456.0,1329.0
3.627,0.518,95.855,0.0,0.0,0.0,0.0,0.0,2280.0,6617.0,0.0,0.0,1076.0,1345.0
38.384,4.040,57.071,0.0,0.0,0.505,0.0,0.0,1645.0,330.0,0.0,0.0,1336.0,2442.0
41.414,3.030,53.535,0.505,0.0,1.515,0.0,53248.0,223734.0,119734.0,0.0,0.0,1906.0,2986.0
35.385,3.077,61.538,0.0,0.0,0.0,0.0,8192.0,103317.0,68975.0,0.0,0.0,2182.0,1632.0
2.041,1.020,96.429,0.0,0.0,0.510,0.0,0.0,6171.0,46097.0,0.0,0.0,877.0,1147.0
16.837,4.082,78.571,0.0,0.0,0.510,0.0,598016.0,3697.0,8186.0,0.0,598016.0,1537.0,2077.0
2.564,0.513,96.923,0.0,0.0,0.0,0.0,0.0,2365.0,3438.0,0.0,0.0,852.0,1130.0
32.653,0.510,64.796,1.020,0.0,1.020,0.0,106496.0,1581.0,330.0,0.0,0.0,1712.0,1286.0
11.224,1.020,87.755,0.0,0.0,0.0,0.0,147456.0,527.0,110.0,0.0,0.0,1070.0,1340.0
4.615,1.026,94.359,0.0,0.0,0.0,0.0,0.0,4409.0,2817.0,0.0,0.0,1007.0,1404.0
13.776,1.020,83.673,1.020,0.0,0.510,4096.0,0.0,14857.0,17407.0,0.0,0.0,1388.0,1634.0
6.091,1.015,92.893,0.0,0.0,0.0,0.0,0.0,7947.0,73132.0,0.0,0.0,969.0,1391.0
3.015,2.010,92.965,1.508,0.0,0.503,0.0,102400.0,5516.0,2456.0,0.0,0.0,944.0,1293.0
6.122,1.020,92.857,0.0,0.0,0.0,0.0,454656.0,5958.0,2919.0,0.0,0.0,1066.0,1393.0
21.538,1.538,76.923,0.0,0.0,0.0,0.0,0.0,6209.0,3180.0,0.0,0.0,1413.0,1482.0
5.612,2.551,91.837,0.0,0.0,0.0,0.0,0.0,12420.0,16842.0,0.0,0.0,1040.0,1442.0
3.590,1.026,95.385,0.0,0.0,0.0,0.0,0.0,5580.0,2611.0,0.0,0.0,961.0,1304.0
48.469,1.020,50.510,0.0,0.0,0.0,0.0,0.0,4526.0,2285.0,0.0,0.0,1639.0,2319.0
40.704,4.020,54.271,0.0,0.0,1.005,0.0,131072.0,633675.0,90548.0,0.0,0.0,1552.0,2281.0
4.569,1.523,93.909,0.0,0.0,0.0,0.0,0.0,12265.0,10355.0,0.0,0.0,973.0,1303.0
29.592,1.531,67.347,0.0,0.0,1.531,0.0,0.0,153008.0,30243.0,0.0,0.0,1996.0,3237.0
7.143,1.020,91.837,0.0,0.0,0.0,0.0,0.0,287399.0,55706.0,0.0,0.0,934.0,1371.0
24.0,1.0,74.500,0.0,0.0,0.500,0.0,0.0,13792.0,17497.0,0.0,0.0,1078.0,1443.0
9.091,2.020,88.889,0.0,0.0,0.0,0.0,90112.0,4526.0,2285.0,0.0,0.0,935.0,1320.0
3.077,1.026,95.897,0.0,0.0,0.0,0.0,0.0,3999.0,2387.0,0.0,0.0,960.0,1259.0
30.653,2.010,66.332,0.0,0.0,1.005,0.0,0.0,101637.0,28798.0,0.0,0.0,2120.0,3240.0
4.040,1.515,94.444,0.0,0.0,0.0,0.0,0.0,339583.0,53601.0,0.0,0.0,1072.0,1464.0
4.592,1.531,93.878,0.0,0.0,0.0,0.0,0.0,5332.0,2900.0,0.0,0.0,1016.0,1374.0
3.046,1.523,95.431,0.0,0.0,0.0,0.0,90112.0,6913.0,3336.0,0.0,0.0,1000.0,1260.0
6.633,0.510,91.837,0.510,0.0,0.510,0.0,4096.0,4882.0,2355.0,0.0,0.0,954.0,1350.0
42.857,2.551,53.061,0.0,0.0,1.531,0.0,0.0,98075.0,41909.0,0.0,0.0,2401.0,4171.0
4.545,2.525,92.929,0.0,0.0,0.0,0.0,0.0,391234.0,73229.0,0.0,0.0,1059.0,1527.0
2.513,1.508,95.980,0.0,0.0,0.0,0.0,0.0,5714.0,2573.0,0.0,0.0,671.0,1017.0
14.141,2.020,83.838,0.0,0.0,0.0,0.0,0.0,3999.0,2175.0,0.0,0.0,959.0,1495.0
3.030,1.515,95.455,0.0,0.0,0.0,0.0,94208.0,5580.0,2505.0,0.0,0.0,931.0,1251.0
33.0,3.0,62.0,1.500,0.0,0.500,0.0,4096.0,113579.0,31269.0,0.0,0.0,1928.0,3237.0
3.553,1.015,95.431,0.0,0.0,0.0,0.0,0.0,334562.0,54527.0,0.0,0.0,936.0,1309.0
10.553,1.005,87.940,0.0,0.503,0.0,0.0,0.0,5580.0,2505.0,0.0,0.0,1231.0,1979.0
3.046,1.015,95.939,0.0,0.0,0.0,0.0,73728.0,11614.0,19804.0,0.0,0.0,803.0,1153.0
5.051,1.010,93.434,0.0,0.0,0.505,0.0,0.0,2730.0,1620.0,0.0,0.0,903.0,1347.0
31.343,4.975,61.194,1.990,0.0,0.498,0.0,102400.0,121446.0,31623.0,0.0,0.0,1917.0,2910.0
7.179,0.513,92.308,0.0,0.0,0.0,0.0,0.0,262267.0,43815.0,0.0,0.0,972.0,1308.0
3.061,1.531,95.408,0.0,0.0,0.0,0.0,0.0,7783.0,3913.0,0.0,0.0,1011.0,1316.0
12.121,2.020,85.354,0.0,0.0,0.505,0.0,106496.0,6913.0,3230.0,0.0,0.0,1264.0,1902.0
4.545,1.010,94.444,0.0,0.0,0.0,0.0,0.0,13303.0,21321.0,0.0,0.0,968.0,1306.0
32.308,2.051,64.103,0.513,0.0,1.026,0.0,90112.0,172527.0,32946.0,0.0,0.0,2157.0,3321.0
3.030,2.020,94.949,0.0,0.0,0.0,0.0,0.0,357906.0,59463.0,0.0,0.0,938.0,1254.0
4.569,1.015,94.416,0.0,0.0,0.0,0.0,0.0,5859.0,3010.0,0.0,0.0,946.0,1320.0
3.061,1.531,95.408,0.0,0.0,0.0,0.0,692224.0,3999.0,2175.0,0.0,0.0,872.0,1259.0
4.523,3.015,92.462,0.0,0.0,0.0,0.0,0.0,8246.0,3955.0,0.0,0.0,948.0,1385.0
41.327,2.041,54.592,1.020,0.0,1.020,0.0,110592.0,181601.0,35542.0,0.0,0.0,2627.0,4365.0
3.109,1.036,95.855,0.0,0.0,0.0,0.0,0.0,377505.0,88060.0,0.0,0.0,935.0,1346.0
3.046,1.523,95.431,0.0,0.0,0.0,0.0,0.0,6768.0,2857.0,0.0,0.0,987.0,1262.0
4.569,0.508,94.416,0.0,0.0,0.508,0.0,0.0,4526.0,2285.0,0.0,0.0,933.0,1317.0
4.040,1.515,94.444,0.0,0.0,0.0,0.0,0.0,3999.0,2281.0,0.0,0.0,977.0,1324.0
37.186,3.518,57.789,1.005,0.0,0.503,0.0,98304.0,162445.0,34144.0,0.0,0.0,2049.0,3154.0
11.558,1.508,86.935,0.0,0.0,0.0,0.0,0.0,337833.0,52449.0,0.0,0.0,958.0,1411.0
3.590,1.026,95.385,0.0,0.0,0.0,0.0,0.0,12484.0,23639.0,0.0,0.0,926.0,1268.0
5.528,0.503,93.970,0.0,0.0,0.0,0.0,0.0,6913.0,3230.0,0.0,0.0,989.0,1337.0
5.584,1.523,92.893,0.0,0.0,0.0,0.0,0.0,7548.0,3805.0,0.0,0.0,1021.0,1400.0
27.919,4.569,66.497,0.0,0.0,1.015,0.0,86016.0,180834.0,36971.0,0.0,0.0,2200.0,3320.0
3.590,2.051,94.359,0.0,0.0,0.0,0.0,0.0,346618.0,57121.0,0.0,0.0,1033.0,1365.0
