"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi00",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output str_mit_mem.log",,,,"Date:","14 Jun 2015 03:46:12 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
0.758,1.263,49.495,48.485,0.0,0.0,8192.0,19922944.0,1.420,0.520,0.620,0.0,104853504.0,296062976.0,6754304.0,344846336.0,324448256.0,
0.0,0.0,75.0,25.0,0.0,0.0,32768.0,18874368.0,1.470,0.540,0.620,0.0,104853504.0,296181760.0,6754304.0,344854528.0,324321280.0,
0.901,0.287,42.834,55.979,0.0,0.0,106496.0,122748928.0,1.830,0.630,0.650,0.0,104853504.0,296226816.0,6758400.0,344899584.0,324227072.0,
0.325,1.299,73.701,24.675,0.0,0.0,32768.0,14680064.0,1.830,0.630,0.650,0.0,104853504.0,296210432.0,6762496.0,344911872.0,324227072.0,
0.254,1.015,74.112,24.619,0.0,0.0,40960.0,19931136.0,1.830,0.630,0.650,0.0,104853504.0,296181760.0,6766592.0,344936448.0,324227072.0,
2.546,0.407,47.556,49.491,0.0,0.0,155648.0,38240256.0,2.090,0.700,0.670,0.0,104853504.0,296382464.0,6770688.0,344985600.0,323973120.0,
20.305,2.538,71.574,5.584,0.0,0.0,3735552.0,0.0,2.090,0.700,0.670,0.0,104853504.0,298737664.0,7094272.0,346415104.0,319864832.0,
17.812,2.290,78.372,1.527,0.0,0.0,1957888.0,0.0,2.090,0.700,0.670,0.0,104853504.0,315813888.0,7098368.0,347529216.0,301670400.0,
26.667,2.564,68.974,1.795,0.0,0.0,2859008.0,0.0,2.090,0.700,0.670,0.0,104853504.0,336220160.0,7102464.0,348893184.0,279896064.0,
64.090,4.738,29.426,0.499,0.0,1.247,876544.0,114688.0,2.090,0.700,0.670,0.0,104853504.0,337203200.0,7274496.0,349577216.0,278056960.0,
57.035,4.774,36.432,0.503,0.0,1.256,221184.0,0.0,2.320,0.770,0.700,0.0,104853504.0,338071552.0,7286784.0,349970432.0,276783104.0,
17.048,1.272,81.425,0.254,0.0,0.0,532480.0,0.0,2.320,0.770,0.700,0.0,104853504.0,339120128.0,7286784.0,349777920.0,275927040.0,
26.835,1.772,68.608,2.785,0.0,0.0,4210688.0,0.0,2.320,0.770,0.700,0.0,104853504.0,340381696.0,7286784.0,351985664.0,272457728.0,
28.499,1.018,68.957,1.527,0.0,0.0,2793472.0,0.0,2.320,0.770,0.700,0.0,104853504.0,341454848.0,7286784.0,353198080.0,270172160.0,
16.459,1.746,80.050,1.746,0.0,0.0,1753088.0,450560.0,2.320,0.770,0.700,0.0,104853504.0,342548480.0,7294976.0,354033664.0,268234752.0,
10.380,1.266,87.595,0.759,0.0,0.0,966656.0,0.0,2.210,0.780,0.700,0.0,104853504.0,342880256.0,7294976.0,354684928.0,267251712.0,
43.257,1.527,54.453,0.254,0.0,0.509,196608.0,0.0,2.210,0.780,0.700,0.0,104853504.0,343470080.0,7294976.0,354795520.0,266551296.0,
31.186,1.031,67.010,0.0,0.0,0.773,0.0,0.0,2.210,0.780,0.700,0.0,104853504.0,344006656.0,7294976.0,354799616.0,266010624.0,
32.234,1.269,66.497,0.0,0.0,0.0,0.0,0.0,2.210,0.780,0.700,0.0,104853504.0,344035328.0,7294976.0,354803712.0,265977856.0,
38.303,3.856,55.270,2.057,0.0,0.514,2260992.0,32768.0,2.210,0.780,0.700,0.0,104853504.0,345067520.0,7303168.0,355799040.0,263942144.0,
41.026,2.821,50.256,5.385,0.0,0.513,4194304.0,0.0,2.200,0.800,0.710,0.0,104853504.0,346632192.0,7303168.0,358047744.0,260128768.0,
51.134,4.534,39.043,4.282,0.0,1.008,3981312.0,0.0,2.200,0.800,0.710,0.0,104853504.0,347906048.0,7307264.0,360005632.0,256892928.0,
50.260,3.385,42.448,3.646,0.0,0.260,3121152.0,81920.0,2.200,0.800,0.710,0.0,104853504.0,349437952.0,7311360.0,361549824.0,253812736.0,
47.727,3.535,45.202,3.030,0.0,0.505,3907584.0,0.0,2.200,0.800,0.710,0.0,104853504.0,350519296.0,7315456.0,363384832.0,250892288.0,
49.630,3.704,43.457,2.222,0.0,0.988,2793472.0,114688.0,2.200,0.800,0.710,0.0,104853504.0,352571392.0,7327744.0,364908544.0,247304192.0,
40.898,2.743,53.616,1.995,0.0,0.748,2260992.0,0.0,2.180,0.820,0.710,0.0,104853504.0,354033664.0,7327744.0,366075904.0,244674560.0,
52.835,2.835,43.557,0.515,0.0,0.258,966656.0,0.0,2.180,0.820,0.710,0.0,104853504.0,355012608.0,7331840.0,366563328.0,243204096.0,
62.843,4.489,30.175,0.0,0.0,2.494,0.0,147456.0,2.180,0.820,0.710,0.0,104853504.0,355885056.0,7335936.0,366575616.0,242315264.0,
24.427,0.509,74.809,0.0,0.0,0.254,0.0,0.0,2.180,0.820,0.710,0.0,104853504.0,355876864.0,7335936.0,366579712.0,242319360.0,
52.174,4.092,41.176,0.512,0.0,2.046,262144.0,122880.0,2.180,0.820,0.710,0.0,104853504.0,356249600.0,7348224.0,366718976.0,241795072.0,
27.735,1.527,70.229,0.0,0.0,0.509,0.0,0.0,2.090,0.820,0.710,0.0,104853504.0,356069376.0,7348224.0,366727168.0,241967104.0,
23.469,0.765,75.510,0.0,0.0,0.255,0.0,0.0,2.090,0.820,0.710,0.0,104853504.0,356032512.0,7348224.0,366731264.0,241999872.0,


"Host:","pi00",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output str_mit_mem.log",,,,"Date:","14 Jun 2015 03:48:07 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
11.049,1.487,84.639,2.235,0.0,0.590,569164.999,1753567.129,1.490,0.770,0.700,0.0,104853504.0,196861952.0,5779456.0,45948928.0,723521536.0,
0.500,0.0,99.250,0.250,0.0,0.0,0.0,0.0,1.490,0.770,0.700,0.0,104853504.0,196669440.0,5779456.0,46141440.0,723521536.0,
0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1.490,0.770,0.700,0.0,104853504.0,196669440.0,5779456.0,46141440.0,723521536.0,
0.746,0.249,99.005,0.0,0.0,0.0,0.0,0.0,1.370,0.760,0.700,0.0,104853504.0,196669440.0,5779456.0,46141440.0,723521536.0,
0.750,0.0,99.0,0.250,0.0,0.0,16384.0,163840.0,1.370,0.760,0.700,0.0,104853504.0,196669440.0,5787648.0,46133248.0,723521536.0,
0.503,0.0,99.246,0.251,0.0,0.0,0.0,122880.0,1.370,0.760,0.700,0.0,104853504.0,196665344.0,5795840.0,46129152.0,723521536.0,
0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1.370,0.760,0.700,0.0,104853504.0,196657152.0,5795840.0,46137344.0,723521536.0,
0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1.370,0.760,0.700,0.0,104853504.0,196648960.0,5795840.0,46145536.0,723521536.0,
0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1.270,0.740,0.690,0.0,104853504.0,196648960.0,5795840.0,46145536.0,723521536.0,
10.256,3.590,77.949,8.205,0.0,0.0,8183808.0,180224.0,1.270,0.740,0.690,0.0,104853504.0,201969664.0,6270976.0,49934336.0,713936896.0,
28.212,1.008,68.766,1.763,0.0,0.252,3162112.0,0.0,1.270,0.740,0.690,0.0,104853504.0,207511552.0,6270976.0,51494912.0,706834432.0,
25.564,0.251,73.935,0.251,0.0,0.0,0.0,212992.0,1.270,0.740,0.690,0.0,104853504.0,207638528.0,6279168.0,51486720.0,706707456.0,
23.990,2.525,72.222,1.010,0.0,0.253,1105920.0,0.0,1.270,0.740,0.690,0.0,104853504.0,203034624.0,6283264.0,51871744.0,710922240.0,
26.0,1.250,69.0,3.750,0.0,0.0,3751936.0,0.0,1.320,0.760,0.700,0.0,104853504.0,211263488.0,6287360.0,53866496.0,700694528.0,
22.922,2.519,71.788,2.771,0.0,0.0,3268608.0,0.0,1.320,0.760,0.700,0.0,104853504.0,217989120.0,6287360.0,55521280.0,692314112.0,
20.102,2.799,73.791,3.308,0.0,0.0,3604480.0,0.0,1.320,0.760,0.700,0.0,104853504.0,223965184.0,6287360.0,57417728.0,684441600.0,
22.704,2.296,72.194,2.806,0.0,0.0,3653632.0,0.0,1.320,0.760,0.700,0.0,104853504.0,231575552.0,6287360.0,59076608.0,675172352.0,
26.768,1.768,70.455,1.010,0.0,0.0,811008.0,122880.0,1.320,0.760,0.700,0.0,104853504.0,236773376.0,6295552.0,59584512.0,669458432.0,
19.949,2.302,72.890,4.859,0.0,0.0,4726784.0,0.0,1.380,0.780,0.700,0.0,104853504.0,242561024.0,6299648.0,61919232.0,661331968.0,
28.680,1.523,65.736,3.807,0.0,0.254,2949120.0,98304.0,1.380,0.780,0.700,0.0,104853504.0,249720832.0,6299648.0,63307776.0,652783616.0,
28.250,1.0,67.0,3.750,0.0,0.0,1679360.0,180224.0,1.380,0.780,0.700,0.0,104853504.0,259059712.0,6299648.0,64221184.0,642531328.0,
29.082,1.276,67.347,2.296,0.0,0.0,2940928.0,0.0,1.380,0.780,0.700,0.0,104853504.0,260894720.0,6299648.0,65695744.0,639221760.0,
31.218,1.523,65.482,1.777,0.0,0.0,2367488.0,0.0,1.380,0.780,0.700,0.0,104853504.0,262598656.0,6299648.0,66818048.0,636395520.0,
25.622,2.239,68.905,3.234,0.0,0.0,3194880.0,65536.0,1.510,0.820,0.720,0.0,104853504.0,264617984.0,6307840.0,68530176.0,632655872.0,
29.574,3.509,66.416,0.501,0.0,0.0,1744896.0,0.0,1.510,0.820,0.720,0.0,104853504.0,274923520.0,6307840.0,69398528.0,621481984.0,
42.145,4.489,51.621,1.496,0.0,0.249,1482752.0,65536.0,1.510,0.820,0.720,0.0,104853504.0,277221376.0,6307840.0,70127616.0,618455040.0,
20.812,1.523,73.858,3.299,0.0,0.508,3825664.0,0.0,1.510,0.820,0.720,0.0,104853504.0,279474176.0,6311936.0,71909376.0,614416384.0,
26.598,2.302,68.031,3.069,0.0,0.0,3088384.0,0.0,1.510,0.820,0.720,0.0,104853504.0,281858048.0,6311936.0,73445376.0,610496512.0,
30.273,3.226,64.268,1.985,0.0,0.248,2129920.0,106496.0,1.470,0.820,0.720,0.0,104853504.0,292204544.0,6320128.0,74608640.0,598978560.0,
8.401,5.962,84.553,0.542,0.0,0.542,933888.0,0.0,1.470,0.820,0.720,0.0,104853504.0,292544512.0,6324224.0,84643840.0,588599296.0,
2.459,8.743,88.251,0.0,0.0,0.546,0.0,0.0,1.470,0.820,0.720,0.0,104853504.0,292667392.0,6324224.0,96395264.0,576724992.0,
5.571,7.521,85.515,0.0,0.0,1.393,40960.0,0.0,1.470,0.820,0.720,0.0,104853504.0,292982784.0,6324224.0,108204032.0,564600832.0,
2.241,6.443,90.476,0.0,0.0,0.840,0.0,0.0,1.470,0.820,0.720,0.0,104853504.0,293412864.0,6324224.0,119914496.0,552460288.0,
1.966,7.584,90.169,0.0,0.0,0.281,0.0,90112.0,1.350,0.810,0.710,0.0,104853504.0,293322752.0,6332416.0,131670016.0,540786688.0,
2.521,7.563,85.434,3.641,0.0,0.840,8192.0,1228800.0,1.350,0.810,0.710,0.0,104853504.0,293539840.0,6336512.0,143437824.0,528797696.0,
1.913,10.929,75.956,9.016,0.0,2.186,0.0,17842176.0,1.350,0.810,0.710,0.0,104853504.0,293670912.0,6336512.0,155246592.0,516857856.0,
1.685,7.303,89.326,0.0,0.0,1.685,0.0,18874368.0,1.350,0.810,0.710,0.0,104853504.0,293826560.0,6336512.0,166993920.0,504954880.0,
1.676,7.263,89.106,0.0,0.0,1.955,0.0,19922944.0,1.350,0.810,0.710,0.0,104853504.0,294072320.0,6336512.0,178712576.0,492990464.0,
1.961,7.563,81.232,8.964,0.0,0.280,0.0,19922944.0,1.400,0.830,0.720,0.0,104853504.0,294195200.0,6340608.0,190615552.0,480960512.0,
1.236,3.629,24.556,70.116,0.0,0.463,8192.0,67682304.0,1.400,0.830,0.720,0.0,104853504.0,294375424.0,6344704.0,208023552.0,463368192.0,
0.420,2.941,74.790,21.849,0.0,0.0,16384.0,11042816.0,1.400,0.830,0.720,0.0,104853504.0,294367232.0,6361088.0,208015360.0,463368192.0,
0.0,0.756,74.811,24.433,0.0,0.0,8192.0,19922944.0,1.370,0.830,0.720,0.0,104853504.0,294367232.0,6361088.0,208048128.0,463335424.0,
0.503,0.503,49.497,49.497,0.0,0.0,8192.0,19922944.0,1.370,0.830,0.720,0.0,104853504.0,294346752.0,6365184.0,208064512.0,463335424.0,
0.754,0.162,21.390,77.694,0.0,0.0,442368.0,69730304.0,1.580,0.890,0.740,0.0,104853504.0,294645760.0,6369280.0,208269312.0,462827520.0,
15.044,10.619,72.566,1.770,0.0,0.0,262144.0,0.0,1.580,0.890,0.740,0.0,104853504.0,294887424.0,6373376.0,220086272.0,450764800.0,
5.838,15.228,69.797,9.137,0.0,0.0,0.0,212992.0,1.580,0.890,0.740,0.0,104853504.0,295763968.0,6377472.0,275734528.0,394235904.0,
8.740,17.995,51.414,21.594,0.0,0.257,0.0,19939328.0,1.580,0.890,0.740,0.0,104853504.0,296771584.0,6377472.0,341352448.0,327610368.0,
1.508,0.503,57.286,40.704,0.0,0.0,278528.0,17956864.0,1.580,0.890,0.740,0.0,104853504.0,296910848.0,6377472.0,341389312.0,327434240.0,
0.252,0.504,74.307,24.937,0.0,0.0,8192.0,19922944.0,1.610,0.900,0.750,0.0,104853504.0,296886272.0,6377472.0,341389312.0,327458816.0,
0.504,0.0,61.209,38.287,0.0,0.0,32768.0,19922944.0,1.610,0.900,0.750,0.0,104853504.0,296841216.0,6381568.0,341397504.0,327491584.0,
0.508,0.508,50.254,48.731,0.0,0.0,24576.0,19922944.0,1.610,0.900,0.750,0.0,104853504.0,296800256.0,6516736.0,341430272.0,327364608.0,
1.105,0.414,24.724,73.757,0.0,0.0,303104.0,36773888.0,1.610,0.900,0.750,0.0,104853504.0,296939520.0,6520832.0,341446656.0,327204864.0,
5.0,5.0,43.333,46.667,0.0,0.0,16384.0,2105344.0,1.610,0.900,0.750,0.0,104853504.0,296939520.0,6524928.0,341442560.0,327204864.0,
1.790,2.046,48.082,48.082,0.0,0.0,49152.0,19922944.0,1.640,0.920,0.750,0.0,104853504.0,297062400.0,6529024.0,341471232.0,327049216.0,
0.253,0.253,60.859,38.636,0.0,0.0,16384.0,19922944.0,1.640,0.920,0.750,0.0,104853504.0,297123840.0,6529024.0,341475328.0,326983680.0,
0.758,0.505,74.747,23.990,0.0,0.0,32768.0,18874368.0,1.640,0.920,0.750,0.0,104853504.0,297021440.0,6529024.0,341512192.0,327049216.0,
2.513,0.251,73.367,23.869,0.0,0.0,8192.0,19922944.0,1.640,0.920,0.750,0.0,104853504.0,296984576.0,6533120.0,341544960.0,327049216.0,
1.403,0.312,41.543,56.742,0.0,0.0,180224.0,50831360.0,1.910,0.990,0.780,0.0,104853504.0,297185280.0,6537216.0,341594112.0,326795264.0,
19.521,4.452,71.918,3.767,0.0,0.342,3923968.0,8192.0,1.910,0.990,0.780,0.0,104853504.0,299548672.0,6860800.0,343130112.0,322572288.0,
19.643,3.316,75.0,2.041,0.0,0.0,2957312.0,114688.0,1.910,0.990,0.780,0.0,104853504.0,317370368.0,6881280.0,344698880.0,303161344.0,
31.078,3.258,63.910,1.754,0.0,0.0,2269184.0,0.0,1.910,0.990,0.780,0.0,104853504.0,337731584.0,6885376.0,345600000.0,281894912.0,
69.110,7.068,22.251,0.262,0.0,1.309,253952.0,0.0,1.840,0.990,0.780,0.0,104853504.0,338034688.0,7036928.0,346423296.0,280616960.0,
37.913,2.545,58.524,0.509,0.0,0.509,172032.0,0.0,1.840,0.990,0.780,0.0,104853504.0,338944000.0,7036928.0,346525696.0,279605248.0,
28.861,2.025,68.608,0.506,0.0,0.0,1171456.0,0.0,1.840,0.990,0.780,0.0,104853504.0,339865600.0,7036928.0,347013120.0,278196224.0,
30.556,2.525,62.374,4.545,0.0,0.0,5685248.0,466944.0,1.840,0.990,0.780,0.0,104853504.0,341458944.0,7045120.0,349630464.0,273977344.0,
22.025,0.759,76.203,1.013,0.0,0.0,1572864.0,0.0,1.840,0.990,0.780,0.0,104853504.0,341839872.0,7045120.0,350261248.0,272965632.0,
15.750,1.750,81.0,1.500,0.0,0.0,2097152.0,0.0,1.770,0.990,0.780,0.0,104853504.0,342749184.0,7045120.0,351289344.0,271028224.0,
15.482,0.254,84.010,0.0,0.0,0.254,65536.0,0.0,1.770,0.990,0.780,0.0,104853504.0,343367680.0,7045120.0,351399936.0,270299136.0,
35.787,0.761,62.944,0.254,0.0,0.254,139264.0,0.0,1.770,0.990,0.780,0.0,104853504.0,343461888.0,7045120.0,351498240.0,270106624.0,
39.286,1.020,57.398,2.041,0.0,0.255,49152.0,442368.0,1.770,0.990,0.780,0.0,104853504.0,344088576.0,7053312.0,351498240.0,269471744.0,
48.329,2.828,43.445,4.627,0.0,0.771,4022272.0,0.0,1.770,0.990,0.780,0.0,104853504.0,346165248.0,7053312.0,353439744.0,265453568.0,
37.662,2.597,54.286,5.195,0.0,0.260,4259840.0,0.0,1.790,1.010,0.790,0.0,104853504.0,347353088.0,7053312.0,355717120.0,261988352.0,
36.224,2.806,56.122,4.337,0.0,0.510,3555328.0,0.0,1.790,1.010,0.790,0.0,104853504.0,349167616.0,7057408.0,357519360.0,258367488.0,
52.551,2.041,41.582,3.827,0.0,0.0,3211264.0,0.0,1.790,1.010,0.790,0.0,104853504.0,350404608.0,7061504.0,358912000.0,255733760.0,
47.680,1.804,46.649,3.351,0.0,0.515,3940352.0,0.0,1.790,1.010,0.790,0.0,104853504.0,352186368.0,7061504.0,360972288.0,251891712.0,
44.872,2.051,50.256,2.051,0.0,0.769,2473984.0,98304.0,1.790,1.010,0.790,0.0,104853504.0,354050048.0,7073792.0,362078208.0,248909824.0,
41.730,2.036,54.198,1.781,0.0,0.254,1941504.0,0.0,1.890,1.040,0.800,0.0,104853504.0,355352576.0,7073792.0,363286528.0,246398976.0,
66.925,3.618,27.390,0.0,0.0,2.067,40960.0,221184.0,1.890,1.040,0.800,0.0,104853504.0,355631104.0,7077888.0,363261952.0,246140928.0,
29.306,1.285,68.895,0.0,0.0,0.514,0.0,0.0,1.890,1.040,0.800,0.0,104853504.0,355831808.0,7081984.0,363282432.0,245915648.0,
