"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi02",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output 4W32B1R.log",,,,"Date:","14 Jun 2015 03:28:30 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
24.060,3.008,70.677,2.256,0.0,0.0,3375104.0,0.0,0.290,0.370,0.640,0.0,104853504.0,236814336.0,6803456.0,58884096.0,669609984.0,
27.250,3.250,68.0,1.500,0.0,0.0,1785856.0,106496.0,0.290,0.370,0.640,0.0,104853504.0,242913280.0,6811648.0,59887616.0,662499328.0,
21.750,3.500,70.750,4.0,0.0,0.0,4513792.0,0.0,0.290,0.370,0.640,0.0,104853504.0,248201216.0,6815744.0,62078976.0,655015936.0,
27.136,2.261,68.090,2.261,0.0,0.251,2850816.0,0.0,0.290,0.370,0.640,0.0,104853504.0,255799296.0,6815744.0,63401984.0,646094848.0,
31.392,2.532,64.557,1.519,0.0,0.0,2351104.0,0.0,0.350,0.380,0.640,0.0,104853504.0,261627904.0,6815744.0,64684032.0,638984192.0,
22.901,2.545,73.282,1.272,0.0,0.0,2465792.0,0.0,0.350,0.380,0.640,0.0,104853504.0,270372864.0,6815744.0,65859584.0,629063680.0,
29.847,4.082,63.265,2.806,0.0,0.0,3342336.0,0.0,0.350,0.380,0.640,0.0,104853504.0,279998464.0,6815744.0,67440640.0,617857024.0,
27.990,1.781,68.957,1.018,0.0,0.254,2162688.0,32768.0,0.350,0.380,0.640,0.0,104853504.0,299552768.0,6823936.0,68608000.0,597127168.0,
30.827,1.504,66.667,1.003,0.0,0.0,1499136.0,0.0,0.350,0.380,0.640,0.0,104853504.0,302161920.0,6823936.0,69341184.0,593784832.0,
37.532,3.856,56.555,2.057,0.0,0.0,2482176.0,0.0,0.400,0.390,0.650,0.0,104853504.0,304558080.0,6832128.0,70635520.0,590086144.0,
20.716,2.046,74.425,2.302,0.0,0.512,3252224.0,0.0,0.400,0.390,0.650,0.0,104853504.0,308609024.0,6832128.0,72298496.0,584372224.0,
26.598,1.790,69.309,2.302,0.0,0.0,3596288.0,0.0,0.400,0.390,0.650,0.0,104853504.0,310366208.0,6832128.0,73961472.0,580952064.0,
32.506,2.978,61.538,2.978,0.0,0.0,2596864.0,147456.0,0.400,0.390,0.650,0.0,104853504.0,316379136.0,6852608.0,75223040.0,573657088.0,
19.289,5.076,72.843,2.792,0.0,0.0,4300800.0,0.0,0.400,0.390,0.650,0.0,104853504.0,349585408.0,7180288.0,77295616.0,538050560.0,
21.594,1.542,74.550,2.314,0.0,0.0,3645440.0,0.0,0.450,0.400,0.650,0.0,104853504.0,353345536.0,7188480.0,79241216.0,532336640.0,
32.080,3.509,62.907,1.253,0.0,0.251,1572864.0,0.0,0.450,0.400,0.650,0.0,104853504.0,385896448.0,7192576.0,79818752.0,499204096.0,
29.975,2.015,67.254,0.756,0.0,0.0,1753088.0,0.0,0.450,0.400,0.650,0.0,104853504.0,386502656.0,7192576.0,80736256.0,497680384.0,
39.440,2.545,54.198,3.817,0.0,0.0,4874240.0,516096.0,0.450,0.400,0.650,0.0,104853504.0,388562944.0,7200768.0,83111936.0,493236224.0,
23.604,1.269,73.858,1.269,0.0,0.0,3792896.0,0.0,0.450,0.400,0.650,0.0,104853504.0,390721536.0,7200768.0,85143552.0,489046016.0,
28.030,1.263,70.202,0.505,0.0,0.0,1613824.0,0.0,0.490,0.410,0.650,0.0,104853504.0,392462336.0,7200768.0,85815296.0,486633472.0,
31.472,2.792,63.959,1.523,0.0,0.254,1679360.0,0.0,0.490,0.410,0.650,0.0,104853504.0,394223616.0,7200768.0,86753280.0,483934208.0,
36.340,2.062,19.845,40.979,0.0,0.773,25075712.0,0.0,0.490,0.410,0.650,0.0,104853504.0,395591680.0,7241728.0,99516416.0,469762048.0,
82.134,6.948,4.715,5.707,0.0,0.496,33816576.0,131072.0,0.490,0.410,0.650,0.0,104853504.0,427167744.0,7249920.0,116215808.0,421478400.0,
93.909,1.269,4.569,0.0,0.0,0.254,4456448.0,0.0,0.490,0.410,0.650,0.0,104853504.0,431939584.0,7249920.0,118484992.0,414437376.0,
96.517,0.995,2.488,0.0,0.0,0.0,4980736.0,0.0,0.770,0.470,0.670,0.0,104853504.0,431919104.0,7249920.0,120934400.0,412008448.0,
95.500,2.0,2.250,0.0,0.0,0.250,4718592.0,0.0,0.770,0.470,0.670,0.0,104853504.0,435281920.0,7249920.0,123293696.0,406286336.0,
95.489,1.003,3.509,0.0,0.0,0.0,6029312.0,0.0,0.770,0.470,0.670,0.0,104853504.0,435245056.0,7249920.0,126308352.0,403308544.0,
92.947,0.756,6.045,0.252,0.0,0.0,5767168.0,163840.0,0.770,0.470,0.670,0.0,104853504.0,438812672.0,7258112.0,129081344.0,396959744.0,
94.514,0.998,3.990,0.0,0.0,0.499,6553600.0,0.0,0.770,0.470,0.670,0.0,104853504.0,442408960.0,7258112.0,132440064.0,390004736.0,
94.962,0.504,4.534,0.0,0.0,0.0,5505024.0,0.0,1.030,0.530,0.690,0.0,104853504.0,445456384.0,7258112.0,134979584.0,384417792.0,
95.238,1.253,3.008,0.501,0.0,0.0,4718592.0,0.0,1.030,0.530,0.690,0.0,104853504.0,447283200.0,7258112.0,137469952.0,380100608.0,
90.704,1.508,7.538,0.0,0.0,0.251,4472832.0,0.0,1.030,0.530,0.690,0.0,104853504.0,448688128.0,7258112.0,139968512.0,376197120.0,
95.500,0.750,3.750,0.0,0.0,0.0,6307840.0,303104.0,1.030,0.530,0.690,0.0,104853504.0,450613248.0,7274496.0,143122432.0,371101696.0,
96.474,0.504,3.023,0.0,0.0,0.0,5545984.0,0.0,1.030,0.530,0.690,0.0,104853504.0,451854336.0,7274496.0,145752064.0,367230976.0,
95.477,0.503,4.020,0.0,0.0,0.0,5324800.0,0.0,1.030,0.530,0.690,0.0,104853504.0,453308416.0,7274496.0,148434944.0,363094016.0,
91.940,1.008,7.053,0.0,0.0,0.0,5021696.0,0.0,1.270,0.590,0.700,0.0,104853504.0,456404992.0,7274496.0,150925312.0,357507072.0,
95.250,1.750,2.750,0.250,0.0,0.0,4980736.0,0.0,1.270,0.590,0.700,0.0,104853504.0,458010624.0,7274496.0,153526272.0,353300480.0,
96.482,0.251,3.266,0.0,0.0,0.0,5767168.0,49152.0,1.270,0.590,0.700,0.0,104853504.0,459202560.0,7282688.0,156340224.0,349286400.0,
95.522,0.746,3.483,0.0,0.0,0.249,5242880.0,0.0,1.270,0.590,0.700,0.0,104853504.0,460644352.0,7282688.0,158830592.0,345354240.0,
91.479,1.504,7.018,0.0,0.0,0.0,4980736.0,0.0,1.270,0.590,0.700,0.0,104853504.0,463335424.0,7282688.0,161280000.0,340213760.0,
95.285,0.744,3.722,0.0,0.0,0.248,4980736.0,0.0,1.490,0.640,0.720,0.0,104853504.0,464564224.0,7282688.0,163901440.0,336363520.0,
94.962,1.763,3.023,0.0,0.0,0.252,5505024.0,0.0,1.490,0.640,0.720,0.0,104853504.0,466391040.0,7282688.0,166391808.0,332046336.0,
95.771,0.746,3.483,0.0,0.0,0.0,5505024.0,0.0,1.490,0.640,0.720,0.0,104853504.0,467927040.0,7282688.0,169426944.0,327475200.0,
93.250,0.500,6.250,0.0,0.0,0.0,4718592.0,24576.0,1.490,0.640,0.720,0.0,104853504.0,470761472.0,7290880.0,171503616.0,322555904.0,
94.975,1.508,3.518,0.0,0.0,0.0,5505024.0,0.0,1.490,0.640,0.720,0.0,104853504.0,472121344.0,7290880.0,174518272.0,318181376.0,
95.012,0.748,4.239,0.0,0.0,0.0,5242880.0,0.0,1.690,0.700,0.740,0.0,104853504.0,473407488.0,7290880.0,177119232.0,314294272.0,
96.269,0.249,3.483,0.0,0.0,0.0,5242880.0,0.0,1.690,0.700,0.740,0.0,104853504.0,474902528.0,7290880.0,179744768.0,310173696.0,
91.750,0.750,6.750,0.0,0.0,0.750,4980736.0,0.0,1.690,0.700,0.740,0.0,104853504.0,478031872.0,7290880.0,182124544.0,304664576.0,
96.222,0.756,3.023,0.0,0.0,0.0,5505024.0,24576.0,1.690,0.700,0.740,0.0,104853504.0,479375360.0,7299072.0,184987648.0,300449792.0,
94.710,0.756,4.534,0.0,0.0,0.0,5767168.0,0.0,1.690,0.700,0.740,0.0,104853504.0,481284096.0,7299072.0,187760640.0,295768064.0,
95.226,1.005,3.769,0.0,0.0,0.0,4718592.0,0.0,1.870,0.750,0.760,0.0,104853504.0,484249600.0,7299072.0,190119936.0,290443264.0,
92.289,0.746,6.965,0.0,0.0,0.0,5505024.0,0.0,1.870,0.750,0.760,0.0,104853504.0,485957632.0,7299072.0,192823296.0,286031872.0,
96.0,0.500,3.250,0.0,0.0,0.250,4194304.0,0.0,1.870,0.750,0.760,0.0,104853504.0,487550976.0,7299072.0,195080192.0,282181632.0,
95.0,1.250,3.750,0.0,0.0,0.0,5505024.0,24576.0,1.870,0.750,0.760,0.0,104853504.0,490938368.0,7307264.0,197873664.0,275992576.0,
96.0,0.500,3.0,0.0,0.0,0.500,5242880.0,0.0,1.870,0.750,0.760,0.0,104853504.0,490999808.0,7307264.0,200343552.0,273461248.0,
90.201,0.754,8.794,0.0,0.0,0.251,4718592.0,0.0,2.040,0.810,0.770,0.0,104853504.0,495624192.0,7307264.0,202661888.0,266518528.0,
96.0,1.0,3.0,0.0,0.0,0.0,5242880.0,0.0,2.040,0.810,0.770,0.0,104853504.0,495370240.0,7307264.0,205455360.0,263979008.0,
95.226,0.251,4.523,0.0,0.0,0.0,5505024.0,0.0,2.040,0.810,0.770,0.0,104853504.0,497356800.0,7307264.0,208056320.0,259391488.0,
95.990,0.501,3.509,0.0,0.0,0.0,5242880.0,24576.0,2.040,0.810,0.770,0.0,104853504.0,500183040.0,7315456.0,210698240.0,253915136.0,
91.899,1.013,7.089,0.0,0.0,0.0,4980736.0,0.0,2.040,0.810,0.770,0.0,104853504.0,501624832.0,7315456.0,213209088.0,249962496.0,
94.0,1.250,4.750,0.0,0.0,0.0,5242880.0,0.0,1.960,0.810,0.770,0.0,104853504.0,503242752.0,7315456.0,216051712.0,245501952.0,
95.970,0.756,3.023,0.0,0.0,0.252,5505024.0,0.0,1.960,0.810,0.770,0.0,104853504.0,505937920.0,7315456.0,218714112.0,240144384.0,
96.250,0.750,3.0,0.0,0.0,0.0,5242880.0,163840.0,1.960,0.810,0.770,0.0,104853504.0,505978880.0,7315456.0,221315072.0,237502464.0,
91.771,1.247,6.733,0.0,0.0,0.249,2621440.0,49152.0,1.960,0.810,0.770,0.0,104853504.0,508895232.0,7323648.0,222674944.0,233218048.0,
95.489,0.752,3.509,0.0,0.0,0.251,0.0,0.0,1.960,0.810,0.770,0.0,104853504.0,510201856.0,7323648.0,222613504.0,231972864.0,
95.771,0.995,3.234,0.0,0.0,0.0,0.0,0.0,2.200,0.880,0.800,0.0,104853504.0,511717376.0,7323648.0,222613504.0,230457344.0,
95.274,1.493,3.234,0.0,0.0,0.0,0.0,0.0,2.200,0.880,0.800,0.0,104853504.0,513105920.0,7323648.0,222613504.0,229068800.0,
92.443,0.504,7.053,0.0,0.0,0.0,0.0,16384.0,2.200,0.880,0.800,0.0,104853504.0,515866624.0,7323648.0,222613504.0,226308096.0,
95.500,0.500,4.0,0.0,0.0,0.0,0.0,40960.0,2.200,0.880,0.800,0.0,104853504.0,517349376.0,7331840.0,222613504.0,224817152.0,
95.750,0.500,3.750,0.0,0.0,0.0,0.0,0.0,2.200,0.880,0.800,0.0,104853504.0,518713344.0,7331840.0,222613504.0,223453184.0,
92.308,0.993,6.700,0.0,0.0,0.0,0.0,0.0,2.350,0.930,0.810,0.0,104853504.0,521416704.0,7331840.0,222613504.0,220749824.0,
96.250,0.500,3.250,0.0,0.0,0.0,0.0,0.0,2.350,0.930,0.810,0.0,104853504.0,522813440.0,7331840.0,222613504.0,219353088.0,
95.771,0.249,3.731,0.0,0.0,0.249,8192.0,0.0,2.350,0.930,0.810,0.0,104853504.0,524333056.0,7331840.0,222613504.0,217833472.0,
95.489,1.003,3.509,0.0,0.0,0.0,8192.0,32768.0,2.350,0.930,0.810,0.0,104853504.0,525705216.0,7340032.0,222613504.0,216453120.0,
38.660,2.577,53.866,4.639,0.0,0.258,6815744.0,0.0,2.350,0.930,0.810,0.0,104853504.0,528281600.0,7340032.0,226074624.0,210415616.0,
18.782,2.792,73.858,4.569,0.0,0.0,4431872.0,0.0,2.240,0.930,0.820,0.0,104853504.0,529784832.0,7340032.0,228220928.0,206766080.0,
31.472,3.046,62.437,3.046,0.0,0.0,3735552.0,0.0,2.240,0.930,0.820,0.0,104853504.0,531292160.0,7340032.0,230014976.0,203464704.0,
78.590,2.611,18.277,0.522,0.0,0.0,909312.0,0.0,2.240,0.930,0.820,0.0,104853504.0,531697664.0,7356416.0,232132608.0,200925184.0,
66.829,6.341,11.951,13.902,0.0,0.976,21135360.0,131072.0,2.240,0.930,0.820,0.0,104853504.0,572022784.0,7380992.0,245190656.0,147517440.0,
91.250,3.750,3.250,1.250,0.0,0.500,34471936.0,0.0,2.240,0.930,0.820,0.0,104853504.0,580624384.0,7380992.0,261390336.0,122716160.0,
96.758,1.496,1.746,0.0,0.0,0.0,4980736.0,0.0,2.460,1.0,0.840,0.0,104853504.0,580870144.0,7380992.0,263749632.0,120111104.0,
95.214,1.259,3.526,0.0,0.0,0.0,4980736.0,0.0,2.460,1.0,0.840,0.0,104853504.0,580849664.0,7380992.0,266350592.0,117530624.0,
97.236,0.251,2.513,0.0,0.0,0.0,4997120.0,3170304.0,2.460,1.0,0.840,0.0,104853504.0,580792320.0,7389184.0,268812288.0,115118080.0,
93.849,0.595,1.786,3.770,0.0,0.0,0.0,147456.0,2.460,1.0,0.840,0.0,104853504.0,582254592.0,7393280.0,269893632.0,112570368.0,
93.243,2.365,4.054,0.0,0.0,0.338,12058624.0,8192.0,2.460,1.0,0.840,0.0,104853504.0,583991296.0,7397376.0,274796544.0,105926656.0,
95.500,0.750,3.750,0.0,0.0,0.0,5505024.0,0.0,2.580,1.050,0.850,0.0,104853504.0,585625600.0,7397376.0,277639168.0,101449728.0,
95.511,1.247,3.242,0.0,0.0,0.0,4980736.0,0.0,2.580,1.050,0.850,0.0,104853504.0,586743808.0,7397376.0,280109056.0,97861632.0,
95.262,0.998,3.741,0.0,0.0,0.0,2359296.0,0.0,2.580,1.050,0.850,0.0,104853504.0,588124160.0,7401472.0,282320896.0,94265344.0,
90.404,1.768,4.040,3.535,0.0,0.253,7610368.0,3063808.0,2.580,1.050,0.850,0.0,104853504.0,591114240.0,7409664.0,285138944.0,88449024.0,
94.236,0.752,4.511,0.251,0.0,0.251,6029312.0,0.0,2.580,1.050,0.850,0.0,104853504.0,594309120.0,7409664.0,288133120.0,82259968.0,
96.750,0.0,3.250,0.0,0.0,0.0,5808128.0,0.0,2.700,1.100,0.870,0.0,104853504.0,594567168.0,7409664.0,290906112.0,79228928.0,
95.025,0.746,4.229,0.0,0.0,0.0,6635520.0,0.0,2.700,1.100,0.870,0.0,104853504.0,596000768.0,7409664.0,294305792.0,74395648.0,
89.474,2.757,7.519,0.0,0.0,0.251,5242880.0,0.0,2.700,1.100,0.870,0.0,104853504.0,598765568.0,7409664.0,297017344.0,68919296.0,
95.729,0.754,3.266,0.0,0.0,0.251,4743168.0,57344.0,2.700,1.100,0.870,0.0,104853504.0,600440832.0,7417856.0,299286528.0,64966656.0,
95.025,0.746,4.229,0.0,0.0,0.0,4456448.0,0.0,2.700,1.100,0.870,0.0,104853504.0,601964544.0,7417856.0,301436928.0,61292544.0,
95.750,0.500,3.500,0.0,0.0,0.250,7077888.0,0.0,2.800,1.150,0.890,0.0,104853504.0,603504640.0,7417856.0,304824320.0,56365056.0,
94.250,1.500,4.250,0.0,0.0,0.0,5505024.0,0.0,2.800,1.150,0.890,0.0,104853504.0,605196288.0,7417856.0,307625984.0,51871744.0,
92.191,0.504,7.305,0.0,0.0,0.0,4456448.0,0.0,2.800,1.150,0.890,0.0,104853504.0,608059392.0,7417856.0,309944320.0,46690304.0,
95.980,0.251,3.266,0.251,0.0,0.251,5505024.0,0.0,2.800,1.150,0.890,0.0,104853504.0,609763328.0,7417856.0,312717312.0,42213376.0,
95.250,0.750,3.750,0.0,0.0,0.250,5242880.0,24576.0,2.800,1.150,0.890,0.0,104853504.0,611176448.0,7426048.0,315359232.0,38150144.0,
95.238,1.253,3.509,0.0,0.0,0.0,4718592.0,0.0,2.900,1.190,0.910,0.0,104853504.0,612872192.0,7426048.0,317829120.0,33984512.0,
91.436,1.259,7.053,0.0,0.0,0.252,5242880.0,0.0,2.900,1.190,0.910,0.0,104853504.0,615878656.0,7426048.0,320319488.0,28487680.0,
95.500,0.750,3.750,0.0,0.0,0.0,5242880.0,0.0,2.900,1.190,0.910,0.0,104853504.0,617332736.0,7426048.0,323223552.0,24129536.0,
96.020,0.498,3.483,0.0,0.0,0.0,5242880.0,237568.0,2.900,1.190,0.910,0.0,104853504.0,618631168.0,7426048.0,325582848.0,20471808.0,
96.010,0.249,3.741,0.0,0.0,0.0,5242880.0,0.0,2.900,1.190,0.910,0.0,104853504.0,620404736.0,7426048.0,328073216.0,16207872.0,
91.272,0.998,6.983,0.748,0.0,0.0,5242880.0,49152.0,2.990,1.240,0.920,0.0,104853504.0,623566848.0,7311360.0,325492736.0,15740928.0,
93.703,1.008,5.038,0.0,0.0,0.252,4718592.0,0.0,2.990,1.240,0.920,0.0,104853504.0,624586752.0,7311360.0,327798784.0,12414976.0,
94.724,0.503,4.774,0.0,0.0,0.0,4718592.0,0.0,2.990,1.240,0.920,0.0,104853504.0,626155520.0,7311360.0,322428928.0,16216064.0,
94.750,1.250,4.0,0.0,0.0,0.0,6029312.0,0.0,2.990,1.240,0.920,0.0,104853504.0,629862400.0,7311360.0,321064960.0,13873152.0,
95.0,0.750,4.0,0.0,0.0,0.250,4718592.0,0.0,2.990,1.240,0.920,0.0,104853504.0,629854208.0,7311360.0,319881216.0,15065088.0,
92.965,0.754,6.281,0.0,0.0,0.0,4194304.0,0.0,3.070,1.290,0.940,0.0,104853504.0,633151488.0,7311360.0,317272064.0,14376960.0,
92.732,1.504,5.013,0.0,0.0,0.752,5505024.0,24576.0,3.070,1.290,0.940,0.0,104853504.0,635949056.0,7319552.0,314228736.0,14614528.0,
96.250,0.750,3.0,0.0,0.0,0.0,5242880.0,0.0,3.070,1.290,0.940,0.0,104853504.0,635342848.0,7319552.0,316956672.0,12492800.0,
94.0,1.0,5.0,0.0,0.0,0.0,4980736.0,0.0,3.070,1.290,0.940,0.0,104853504.0,636878848.0,7319552.0,311435264.0,16478208.0,
92.732,0.752,6.516,0.0,0.0,0.0,5767168.0,0.0,3.070,1.290,0.940,0.0,104853504.0,640946176.0,7319552.0,306610176.0,17235968.0,
95.012,1.247,3.741,0.0,0.0,0.0,4718592.0,0.0,3.140,1.330,0.950,0.0,104853504.0,641691648.0,7319552.0,309026816.0,14073856.0,
95.466,1.008,3.275,0.0,0.0,0.252,4980736.0,0.0,3.140,1.330,0.950,0.0,104853504.0,643571712.0,7319552.0,304070656.0,17149952.0,
95.750,0.500,3.750,0.0,0.0,0.0,5767168.0,24576.0,3.140,1.330,0.950,0.0,104853504.0,644632576.0,7327744.0,306753536.0,13398016.0,
92.0,1.0,7.0,0.0,0.0,0.0,5242880.0,0.0,3.140,1.330,0.950,0.0,104853504.0,647634944.0,7327744.0,302080000.0,15069184.0,
95.489,0.752,3.759,0.0,0.0,0.0,4194304.0,0.0,3.140,1.330,0.950,0.0,104853504.0,648658944.0,7327744.0,304226304.0,11898880.0,
95.511,0.998,3.242,0.0,0.0,0.249,2621440.0,0.0,3.210,1.380,0.970,0.0,104853504.0,650223616.0,7327744.0,301748224.0,12812288.0,
95.226,0.754,3.769,0.0,0.0,0.251,0.0,0.0,3.210,1.380,0.970,0.0,104853504.0,652251136.0,7327744.0,298070016.0,14462976.0,
92.695,0.504,6.801,0.0,0.0,0.0,0.0,0.0,3.210,1.380,0.970,0.0,104853504.0,654610432.0,7327744.0,298090496.0,12083200.0,
95.729,0.754,3.518,0.0,0.0,0.0,0.0,24576.0,3.210,1.380,0.970,0.0,104853504.0,656125952.0,7335936.0,298090496.0,10559488.0,
95.739,0.501,3.509,0.0,0.0,0.251,0.0,0.0,3.210,1.380,0.970,0.0,104853504.0,657936384.0,7335936.0,290947072.0,15892480.0,
94.527,0.746,4.726,0.0,0.0,0.0,0.0,0.0,3.270,1.420,0.990,0.0,104853504.0,659386368.0,7335936.0,290947072.0,14442496.0,
92.040,1.493,6.468,0.0,0.0,0.0,0.0,0.0,3.270,1.420,0.990,0.0,104853504.0,662392832.0,7335936.0,290947072.0,11436032.0,
96.010,0.748,3.242,0.0,0.0,0.0,0.0,0.0,3.270,1.420,0.990,0.0,104853504.0,663883776.0,7335936.0,283975680.0,16916480.0,
94.500,1.750,3.500,0.0,0.0,0.250,819200.0,0.0,3.270,1.420,0.990,0.0,104853504.0,664518656.0,7335936.0,284430336.0,15826944.0,
92.191,1.008,6.801,0.0,0.0,0.0,0.0,24576.0,3.270,1.420,0.990,0.0,104853504.0,667410432.0,7344128.0,284434432.0,12922880.0,
81.888,1.531,15.561,0.0,0.0,1.020,16384.0,0.0,3.330,1.460,1.0,0.0,104853504.0,671776768.0,7344128.0,277774336.0,15216640.0,
26.633,0.754,72.111,0.251,0.0,0.251,1638400.0,0.0,3.330,1.460,1.0,0.0,104853504.0,671592448.0,7344128.0,278528000.0,14647296.0,
70.175,0.501,29.323,0.0,0.0,0.0,0.0,0.0,3.330,1.460,1.0,0.0,104853504.0,671526912.0,7352320.0,278986752.0,14245888.0,
83.123,4.534,4.786,6.549,0.0,1.008,14172160.0,3121152.0,3.330,1.460,1.0,0.0,104853504.0,671834112.0,7368704.0,280788992.0,12120064.0,
77.834,0.504,0.0,21.411,0.0,0.252,3145728.0,0.0,3.330,1.460,1.0,0.0,104853504.0,671850496.0,7372800.0,278720512.0,14168064.0,
83.715,4.071,0.509,11.450,0.0,0.254,24182784.0,196608.0,3.950,1.620,1.060,0.0,104853504.0,671588352.0,7380992.0,279793664.0,13348864.0,
91.750,3.500,2.500,1.500,0.0,0.750,27525120.0,0.0,3.950,1.620,1.060,0.0,104853504.0,671817728.0,7380992.0,279052288.0,13860864.0,
96.734,0.503,2.764,0.0,0.0,0.0,5242880.0,0.0,3.950,1.620,1.060,0.0,104853504.0,671682560.0,7380992.0,281759744.0,11288576.0,
96.482,0.754,2.513,0.0,0.0,0.251,2359296.0,0.0,3.950,1.620,1.060,0.0,104853504.0,671969280.0,7380992.0,277409792.0,15351808.0,
95.250,1.250,3.0,0.0,0.0,0.500,7872512.0,131072.0,3.950,1.620,1.060,0.0,104853504.0,671961088.0,7393280.0,280227840.0,12529664.0,
91.206,1.256,7.286,0.0,0.0,0.251,5242880.0,0.0,3.950,1.660,1.070,0.0,104853504.0,672481280.0,7393280.0,276180992.0,16056320.0,
96.0,0.0,4.0,0.0,0.0,0.0,5242880.0,0.0,3.950,1.660,1.070,0.0,104853504.0,671965184.0,7393280.0,278859776.0,13893632.0,
94.207,1.259,4.534,0.0,0.0,0.0,4718592.0,0.0,3.950,1.660,1.070,0.0,104853504.0,671965184.0,7393280.0,281178112.0,11575296.0,
96.222,0.252,3.526,0.0,0.0,0.0,5242880.0,0.0,3.950,1.660,1.070,0.0,104853504.0,671637504.0,7393280.0,277315584.0,15765504.0,
93.781,0.995,5.224,0.0,0.0,0.0,5505024.0,32768.0,3.950,1.660,1.070,0.0,104853504.0,671539200.0,7401472.0,280100864.0,13070336.0,
90.909,1.768,7.071,0.0,0.0,0.253,4235264.0,0.0,4.030,1.720,1.090,0.0,104853504.0,672288768.0,7401472.0,278872064.0,13549568.0,
96.231,0.503,3.266,0.0,0.0,0.0,5324800.0,0.0,4.030,1.720,1.090,0.0,104853504.0,671682560.0,7401472.0,281513984.0,11513856.0,
94.737,1.504,3.759,0.0,0.0,0.0,5767168.0,0.0,4.030,1.720,1.090,0.0,104853504.0,671932416.0,7401472.0,277557248.0,15220736.0,
96.222,0.756,3.023,0.0,0.0,0.0,2678784.0,1605632.0,4.030,1.720,1.090,0.0,104853504.0,671928320.0,7417856.0,280031232.0,12734464.0,
92.982,0.501,2.256,4.261,0.0,0.0,0.0,0.0,4.030,1.720,1.090,0.0,104853504.0,671903744.0,7417856.0,280190976.0,12599296.0,
95.511,0.998,1.247,2.244,0.0,0.0,0.0,1482752.0,4.590,1.870,1.150,0.0,104853504.0,671903744.0,7417856.0,280190976.0,12599296.0,
