"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi03",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output 4W32B1R.log",,,,"Date:","14 Jun 2015 03:28:30 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
92.982,1.003,5.764,0.0,0.0,0.251,5505024.0,0.0,1.330,0.660,0.780,0.0,104853504.0,494985216.0,8826880.0,153280512.0,315019264.0,
95.250,0.750,4.0,0.0,0.0,0.0,6029312.0,0.0,1.300,0.660,0.780,0.0,104853504.0,497029120.0,8826880.0,156102656.0,310153216.0,
95.511,0.748,3.741,0.0,0.0,0.0,4718592.0,49152.0,1.300,0.660,0.780,0.0,104853504.0,498409472.0,8835072.0,158482432.0,306384896.0,
95.739,0.752,3.509,0.0,0.0,0.0,5505024.0,0.0,1.300,0.660,0.780,0.0,104853504.0,499916800.0,8835072.0,161255424.0,302104576.0,
93.052,0.0,6.948,0.0,0.0,0.0,4980736.0,0.0,1.300,0.660,0.780,0.0,104853504.0,502898688.0,8835072.0,163725312.0,296652800.0,
96.231,0.503,3.266,0.0,0.0,0.0,5767168.0,0.0,1.300,0.660,0.780,0.0,104853504.0,504606720.0,8835072.0,166477824.0,292192256.0,
94.962,1.259,3.275,0.0,0.0,0.504,5242880.0,0.0,1.520,0.720,0.800,0.0,104853504.0,506138624.0,8835072.0,169230336.0,287907840.0,
92.982,1.253,5.764,0.0,0.0,0.0,5242880.0,24576.0,1.520,0.720,0.800,0.0,104853504.0,507371520.0,8843264.0,171851776.0,284045312.0,
93.216,1.759,4.774,0.251,0.0,0.0,5242880.0,0.0,1.520,0.720,0.800,0.0,104853504.0,510316544.0,8843264.0,174604288.0,278347776.0,
92.714,0.251,7.035,0.0,0.0,0.0,5783552.0,106496.0,1.520,0.720,0.800,0.0,104853504.0,512180224.0,8851456.0,177483776.0,273596416.0,
94.737,1.504,3.759,0.0,0.0,0.0,4980736.0,0.0,1.520,0.720,0.800,0.0,104853504.0,515825664.0,8851456.0,179847168.0,267587584.0,
93.0,0.750,6.250,0.0,0.0,0.0,5767168.0,0.0,1.720,0.770,0.820,0.0,104853504.0,517349376.0,8851456.0,182640640.0,263270400.0,
95.739,0.752,3.509,0.0,0.0,0.0,5242880.0,57344.0,1.720,0.770,0.820,0.0,104853504.0,518750208.0,8859648.0,185413632.0,259088384.0,
96.231,0.251,3.266,0.0,0.0,0.251,5242880.0,0.0,1.720,0.770,0.820,0.0,104853504.0,520286208.0,8859648.0,187973632.0,254992384.0,
94.458,0.504,4.534,0.0,0.0,0.504,5767168.0,0.0,1.720,0.770,0.820,0.0,104853504.0,521867264.0,8859648.0,190787584.0,250597376.0,
93.233,0.251,6.516,0.0,0.0,0.0,5242880.0,0.0,1.720,0.770,0.820,0.0,104853504.0,525131776.0,8859648.0,193368064.0,244752384.0,
96.231,0.503,3.266,0.0,0.0,0.0,4718592.0,0.0,1.900,0.830,0.840,0.0,104853504.0,526467072.0,8859648.0,195969024.0,240816128.0,
94.737,0.251,4.010,0.501,0.0,0.501,4980736.0,24576.0,1.900,0.830,0.840,0.0,104853504.0,527884288.0,8867840.0,198328320.0,237031424.0,
92.269,0.249,7.481,0.0,0.0,0.0,5767168.0,0.0,1.900,0.830,0.840,0.0,104853504.0,530890752.0,8867840.0,201121792.0,231231488.0,
95.477,0.754,3.266,0.0,0.0,0.503,5242880.0,0.0,1.900,0.830,0.840,0.0,104853504.0,532127744.0,8867840.0,203853824.0,227262464.0,
93.516,1.496,4.988,0.0,0.0,0.0,4980736.0,0.0,1.900,0.830,0.840,0.0,104853504.0,533938176.0,8867840.0,206303232.0,223002624.0,
95.980,0.251,3.769,0.0,0.0,0.0,6029312.0,0.0,2.070,0.880,0.850,0.0,104853504.0,535666688.0,8867840.0,209227776.0,218349568.0,
92.786,0.249,6.965,0.0,0.0,0.0,4980736.0,24576.0,2.070,0.880,0.850,0.0,104853504.0,538595328.0,8876032.0,211828736.0,212811776.0,
95.718,0.756,3.275,0.0,0.0,0.252,4980736.0,0.0,2.070,0.880,0.850,0.0,104853504.0,539901952.0,8876032.0,214298624.0,209035264.0,
95.739,0.752,3.509,0.0,0.0,0.0,6291456.0,90112.0,2.070,0.880,0.850,0.0,104853504.0,541249536.0,8876032.0,217657344.0,204328960.0,
92.211,0.754,7.035,0.0,0.0,0.0,5242880.0,0.0,2.070,0.880,0.850,0.0,104853504.0,544145408.0,8876032.0,220127232.0,198963200.0,
95.489,0.752,3.509,0.251,0.0,0.0,4718592.0,0.0,1.980,0.880,0.850,0.0,104853504.0,545738752.0,8876032.0,222294016.0,195203072.0,
95.990,0.501,3.509,0.0,0.0,0.0,1048576.0,49152.0,1.980,0.880,0.850,0.0,104853504.0,547020800.0,8884224.0,223068160.0,193138688.0,
95.761,0.499,3.741,0.0,0.0,0.0,0.0,0.0,1.980,0.880,0.850,0.0,104853504.0,548458496.0,8884224.0,223027200.0,191741952.0,
92.191,0.756,7.053,0.0,0.0,0.0,0.0,0.0,1.980,0.880,0.850,0.0,104853504.0,551251968.0,8884224.0,223027200.0,188948480.0,
96.500,0.250,3.250,0.0,0.0,0.0,0.0,0.0,1.980,0.880,0.850,0.0,104853504.0,552869888.0,8884224.0,223027200.0,187330560.0,
96.250,0.750,3.0,0.0,0.0,0.0,0.0,0.0,2.140,0.930,0.870,0.0,104853504.0,554233856.0,8884224.0,223027200.0,185966592.0,
91.832,0.495,7.673,0.0,0.0,0.0,0.0,24576.0,2.140,0.930,0.870,0.0,104853504.0,558518272.0,8892416.0,223019008.0,181682176.0,
96.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.140,0.930,0.870,0.0,104853504.0,558477312.0,8892416.0,223027200.0,181714944.0,
96.241,0.251,3.509,0.0,0.0,0.0,0.0,73728.0,2.140,0.930,0.870,0.0,104853504.0,560001024.0,8892416.0,223027200.0,180191232.0,
90.796,0.498,8.706,0.0,0.0,0.0,0.0,0.0,2.140,0.930,0.870,0.0,104853504.0,563048448.0,8892416.0,223027200.0,177143808.0,
79.545,2.525,15.404,1.768,0.0,0.758,1933312.0,0.0,2.130,0.950,0.880,0.0,104853504.0,566657024.0,8892416.0,223936512.0,172625920.0,
42.893,4.569,47.970,4.569,0.0,0.0,4087808.0,57344.0,2.130,0.950,0.880,0.0,104853504.0,567783424.0,8900608.0,225955840.0,169472000.0,
21.392,2.577,69.588,6.186,0.0,0.258,6725632.0,0.0,2.130,0.950,0.880,0.0,104853504.0,569430016.0,8904704.0,229195776.0,164581376.0,
60.560,1.272,35.878,2.036,0.0,0.254,2301952.0,0.0,2.130,0.950,0.880,0.0,104853504.0,569958400.0,8904704.0,230445056.0,162803712.0,
59.391,7.107,32.234,1.015,0.0,0.254,1105920.0,0.0,2.130,0.950,0.880,0.0,104853504.0,606547968.0,8929280.0,233873408.0,122761216.0,
84.518,4.061,9.137,0.0,0.0,2.284,30425088.0,0.0,2.680,1.080,0.920,0.0,104853504.0,607756288.0,8929280.0,250368000.0,105058304.0,
93.766,1.746,1.746,2.494,0.0,0.249,27000832.0,155648.0,2.680,1.080,0.920,0.0,104853504.0,614096896.0,8937472.0,262860800.0,86216704.0,
92.965,0.251,6.533,0.0,0.0,0.251,5767168.0,0.0,2.680,1.080,0.920,0.0,104853504.0,614408192.0,8937472.0,265736192.0,83030016.0,
93.766,0.998,4.988,0.0,0.0,0.249,3694592.0,4726784.0,2.680,1.080,0.920,0.0,104853504.0,616099840.0,8949760.0,268414976.0,78647296.0,
95.489,1.003,3.509,0.0,0.0,0.0,6553600.0,1515520.0,2.680,1.080,0.920,0.0,104853504.0,618258432.0,8949760.0,270761984.0,74141696.0,
96.010,0.998,2.993,0.0,0.0,0.0,6553600.0,0.0,2.870,1.150,0.940,0.0,104853504.0,618434560.0,8949760.0,274030592.0,70696960.0,
91.045,1.244,7.463,0.249,0.0,0.0,5505024.0,122880.0,2.870,1.150,0.940,0.0,104853504.0,621277184.0,8957952.0,276811776.0,65064960.0,
95.226,1.005,3.769,0.0,0.0,0.0,4980736.0,0.0,2.870,1.150,0.940,0.0,104853504.0,622870528.0,8957952.0,279453696.0,60829696.0,
95.729,1.005,3.015,0.0,0.0,0.251,5242880.0,0.0,2.870,1.150,0.940,0.0,104853504.0,624447488.0,8957952.0,281792512.0,56913920.0,
94.975,1.005,4.020,0.0,0.0,0.0,6029312.0,0.0,2.870,1.150,0.940,0.0,104853504.0,625958912.0,8957952.0,284868608.0,52326400.0,
91.667,0.758,7.071,0.253,0.0,0.253,5242880.0,0.0,2.960,1.200,0.960,0.0,104853504.0,628969472.0,8957952.0,287428608.0,46755840.0,
96.750,0.250,3.0,0.0,0.0,0.0,5242880.0,24576.0,2.960,1.200,0.960,0.0,104853504.0,630472704.0,8966144.0,290091008.0,42582016.0,
94.776,1.493,3.483,0.249,0.0,0.0,5849088.0,0.0,2.960,1.200,0.960,0.0,104853504.0,631824384.0,8966144.0,293126144.0,38195200.0,
93.734,1.003,5.013,0.0,0.0,0.251,6070272.0,0.0,2.960,1.200,0.960,0.0,104853504.0,633352192.0,8966144.0,296091648.0,33701888.0,
93.199,1.008,5.542,0.0,0.0,0.252,5529600.0,0.0,2.960,1.200,0.960,0.0,104853504.0,636141568.0,8966144.0,299065344.0,27938816.0,
95.750,0.500,3.750,0.0,0.0,0.0,5767168.0,0.0,3.040,1.240,0.970,0.0,104853504.0,637726720.0,8966144.0,301830144.0,23588864.0,
95.489,0.501,4.010,0.0,0.0,0.0,4194304.0,24576.0,3.040,1.240,0.970,0.0,104853504.0,639287296.0,8974336.0,303865856.0,19984384.0,
90.226,1.253,8.521,0.0,0.0,0.0,5505024.0,0.0,3.040,1.240,0.970,0.0,104853504.0,641896448.0,8974336.0,306700288.0,14540800.0,
95.489,0.501,3.509,0.251,0.0,0.251,7340032.0,0.0,3.040,1.240,0.970,0.0,104853504.0,644071424.0,8884224.0,301789184.0,17367040.0,
94.750,0.750,4.500,0.0,0.0,0.0,5505024.0,0.0,3.040,1.240,0.970,0.0,104853504.0,645758976.0,8884224.0,300920832.0,16547840.0,
95.489,0.752,3.759,0.0,0.0,0.0,5242880.0,0.0,3.120,1.290,0.990,0.0,104853504.0,647520256.0,8884224.0,299880448.0,15826944.0,
92.424,0.253,6.818,0.0,0.0,0.505,5242880.0,24576.0,3.120,1.290,0.990,0.0,104853504.0,650407936.0,8892416.0,299008000.0,13803520.0,
96.241,0.251,3.509,0.0,0.0,0.0,5505024.0,0.0,3.120,1.290,0.990,0.0,104853504.0,652500992.0,8892416.0,293724160.0,16994304.0,
93.766,1.995,3.741,0.249,0.0,0.249,5767168.0,196608.0,3.120,1.290,0.990,0.0,104853504.0,653615104.0,8892416.0,293244928.0,16359424.0,
92.732,1.253,6.015,0.0,0.0,0.0,4980736.0,0.0,3.120,1.290,0.990,0.0,104853504.0,655265792.0,8892416.0,292057088.0,15896576.0,
95.455,0.505,4.040,0.0,0.0,0.0,5242880.0,0.0,3.190,1.330,1.010,0.0,104853504.0,657575936.0,8892416.0,287703040.0,17940480.0,
96.0,0.250,3.750,0.0,0.0,0.0,5505024.0,49152.0,3.190,1.330,1.010,0.0,104853504.0,658931712.0,8900608.0,290426880.0,13852672.0,
94.750,1.0,4.0,0.0,0.0,0.250,5505024.0,0.0,3.190,1.330,1.010,0.0,104853504.0,660664320.0,8900608.0,286400512.0,16146432.0,
91.709,1.256,6.784,0.251,0.0,0.0,5505024.0,0.0,3.190,1.330,1.010,0.0,104853504.0,664051712.0,8900608.0,281980928.0,17178624.0,
95.500,0.750,3.750,0.0,0.0,0.0,5242880.0,0.0,3.190,1.330,1.010,0.0,104853504.0,664825856.0,8900608.0,284610560.0,13774848.0,
95.477,1.005,3.266,0.0,0.0,0.251,4980736.0,0.0,3.250,1.380,1.020,0.0,104853504.0,666460160.0,8900608.0,280285184.0,16465920.0,
95.500,0.750,3.750,0.0,0.0,0.0,5242880.0,24576.0,3.250,1.380,1.020,0.0,104853504.0,668450816.0,8908800.0,279654400.0,15097856.0,
90.500,1.0,8.0,0.500,0.0,0.0,4980736.0,0.0,3.250,1.380,1.020,0.0,104853504.0,670773248.0,8908800.0,275705856.0,16723968.0,
95.511,0.499,3.990,0.0,0.0,0.0,6029312.0,0.0,3.250,1.380,1.020,0.0,104853504.0,674598912.0,8908800.0,272076800.0,16527360.0,
96.020,0.249,3.483,0.0,0.0,0.249,4718592.0,0.0,3.250,1.380,1.020,0.0,104853504.0,676167680.0,8908800.0,268050432.0,18984960.0,
91.206,1.508,7.286,0.0,0.0,0.0,5767168.0,0.0,3.310,1.420,1.040,0.0,104853504.0,677531648.0,8908800.0,270893056.0,14778368.0,
94.975,1.508,3.518,0.0,0.0,0.0,5767168.0,24576.0,3.310,1.420,1.040,0.0,104853504.0,678875136.0,8916992.0,267624448.0,16695296.0,
94.776,1.741,3.483,0.0,0.0,0.0,4718592.0,0.0,3.310,1.420,1.040,0.0,104853504.0,680456192.0,8916992.0,266203136.0,16535552.0,
95.990,0.0,4.010,0.0,0.0,0.0,6291456.0,0.0,3.310,1.420,1.040,0.0,104853504.0,682020864.0,8916992.0,266280960.0,14893056.0,
90.955,2.010,7.035,0.0,0.0,0.0,4718592.0,0.0,3.310,1.420,1.040,0.0,104853504.0,684822528.0,8916992.0,262356992.0,16015360.0,
96.020,0.746,3.234,0.0,0.0,0.0,2621440.0,0.0,3.370,1.460,1.060,0.0,104853504.0,685703168.0,8916992.0,263696384.0,13795328.0,
95.0,1.250,3.750,0.0,0.0,0.0,262144.0,24576.0,3.370,1.460,1.060,0.0,104853504.0,687112192.0,8925184.0,257921024.0,18153472.0,
90.750,2.0,7.250,0.0,0.0,0.0,0.0,0.0,3.370,1.460,1.060,0.0,104853504.0,689856512.0,8925184.0,257921024.0,15409152.0,
72.070,0.249,27.681,0.0,0.0,0.0,0.0,0.0,3.370,1.460,1.060,0.0,104853504.0,689782784.0,8925184.0,257921024.0,15482880.0,
25.381,0.254,74.365,0.0,0.0,0.0,0.0,0.0,3.370,1.460,1.060,0.0,104853504.0,689782784.0,8925184.0,257921024.0,15482880.0,
97.756,0.499,1.746,0.0,0.0,0.0,0.0,0.0,3.420,1.510,1.070,0.0,104853504.0,689815552.0,8925184.0,257921024.0,15450112.0,
96.491,0.752,2.757,0.0,0.0,0.0,0.0,24576.0,3.420,1.510,1.070,0.0,104853504.0,689774592.0,8933376.0,257921024.0,15482880.0,
95.750,1.250,3.0,0.0,0.0,0.0,16384.0,0.0,3.420,1.510,1.070,0.0,104853504.0,690307072.0,8933376.0,257929216.0,14942208.0,
94.724,0.503,4.774,0.0,0.0,0.0,0.0,0.0,3.420,1.510,1.070,0.0,104853504.0,690274304.0,8933376.0,257929216.0,14974976.0,
97.500,1.0,1.500,0.0,0.0,0.0,0.0,0.0,3.420,1.510,1.070,0.0,104853504.0,690208768.0,8933376.0,257929216.0,15040512.0,
96.750,0.500,2.750,0.0,0.0,0.0,0.0,0.0,3.470,1.550,1.090,0.0,104853504.0,690176000.0,8933376.0,257929216.0,15073280.0,
92.982,0.752,6.015,0.0,0.0,0.251,0.0,32768.0,3.470,1.550,1.090,0.0,104853504.0,690167808.0,8941568.0,257929216.0,15073280.0,
94.059,1.238,3.218,0.495,0.0,0.990,3768320.0,0.0,3.470,1.550,1.090,0.0,104853504.0,690077696.0,8957952.0,256700416.0,16375808.0,
84.171,3.769,4.020,7.286,0.0,0.754,25296896.0,1564672.0,3.470,1.550,1.090,0.0,104853504.0,691814400.0,8970240.0,254717952.0,16609280.0,
50.503,1.508,12.312,34.925,0.0,0.754,4030464.0,4292608.0,3.470,1.550,1.090,0.0,104853504.0,691740672.0,8970240.0,256909312.0,14491648.0,
28.278,2.828,52.699,16.195,0.0,0.0,29163520.0,24576.0,3.270,1.540,1.090,0.0,104853504.0,693182464.0,8970240.0,253276160.0,16683008.0,
85.500,1.0,12.750,0.250,0.0,0.500,3407872.0,221184.0,3.270,1.540,1.090,0.0,104853504.0,692367360.0,8978432.0,255111168.0,15654912.0,
94.802,0.495,4.455,0.248,0.0,0.0,4980736.0,0.0,3.270,1.540,1.090,0.0,104853504.0,692596736.0,8978432.0,251691008.0,18845696.0,
94.472,1.256,4.271,0.0,0.0,0.0,5242880.0,0.0,3.270,1.540,1.090,0.0,104853504.0,692424704.0,8978432.0,254214144.0,16494592.0,
97.229,0.504,2.267,0.0,0.0,0.0,5767168.0,0.0,3.270,1.540,1.090,0.0,104853504.0,692592640.0,8978432.0,254066688.0,16474112.0,
91.584,1.485,6.931,0.0,0.0,0.0,6029312.0,0.0,3.330,1.580,1.100,0.0,104853504.0,691892224.0,8978432.0,256929792.0,14311424.0,
95.214,1.511,2.771,0.0,0.0,0.504,6651904.0,24576.0,3.330,1.580,1.100,0.0,104853504.0,692019200.0,8986624.0,254251008.0,16855040.0,
94.750,0.500,4.250,0.0,0.0,0.500,7340032.0,0.0,3.330,1.580,1.100,0.0,104853504.0,692404224.0,8986624.0,253886464.0,16834560.0,
94.458,1.511,3.275,0.0,0.0,0.756,6422528.0,0.0,3.330,1.580,1.100,0.0,104853504.0,692604928.0,8986624.0,251445248.0,19075072.0,
92.519,0.249,5.736,0.249,0.0,1.247,5505024.0,0.0,3.330,1.580,1.100,0.0,104853504.0,692039680.0,8986624.0,254136320.0,16949248.0,
89.526,1.746,5.237,0.0,0.0,3.491,8749056.0,0.0,3.330,1.580,1.100,0.0,104853504.0,692051968.0,8986624.0,255574016.0,15499264.0,
94.250,1.500,3.0,0.0,0.0,1.250,7421952.0,0.0,3.380,1.620,1.120,0.0,104853504.0,692092928.0,8986624.0,256380928.0,14651392.0,
93.719,1.256,2.513,0.0,0.0,2.513,9084928.0,24576.0,3.380,1.620,1.120,0.0,104853504.0,692277248.0,8994816.0,254906368.0,15933440.0,
91.500,0.750,6.250,0.0,0.0,1.500,6070272.0,0.0,3.380,1.620,1.120,0.0,104853504.0,692305920.0,8994816.0,255328256.0,15482880.0,
89.169,1.259,5.542,0.0,0.0,4.030,11534336.0,0.0,3.380,1.620,1.120,0.0,104853504.0,692736000.0,8994816.0,253972480.0,16408576.0,
94.987,0.501,3.258,0.0,0.0,1.253,6029312.0,0.0,3.380,1.620,1.120,0.0,104853504.0,692977664.0,8994816.0,253308928.0,16830464.0,
93.734,1.003,3.509,0.0,0.0,1.754,7602176.0,0.0,3.430,1.660,1.130,0.0,104853504.0,692830208.0,8994816.0,253693952.0,16592896.0,
93.970,0.503,4.020,0.251,0.0,1.256,7340032.0,24576.0,3.430,1.660,1.130,0.0,104853504.0,692547584.0,9003008.0,253947904.0,16613376.0,
