Sat Jun 13 04:57:45 PDT 2015,sun.util.calendar.ZoneInfo[id="America/Los_Angeles",offset=-28800000,dstSavings=3600000,useDaylight=true,transitions=185,lastRule=java.util.SimpleTimeZone[id=America/Los_Angeles,offset=-28800000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]]
Score,Message Content
0.0,"""RT @Seraphic_zz: 150613 영등포 팬싸인회 세븐틴 우지 :: 하이 나 지훈쓰 요정인디ㅠㅠㅠㅠㅠ http://t.co/doTJVpmGoG"""
0.0,"""花嵐桜組  先生好き 先生大好き  今先生と一緒にダンス踊れてるの幸せ"""
0.0,"""@keeeeey_xxx  それ聞いた！怖いんだけど笑 すごいとは思うけど…さ…笑 興奮してませーん(｡-_-｡) けど明日バイトだから下げる！笑"""
38.964513236882375,"""#YoMaxx so crunchy that I'm carrying my Personal mice everywhere @Lays_India"""
0.0,"""RT @2m70c17: @aiueo1mako いまはやべどぎだんよ。な？女は化けるのさ。あみの弟だし？まぁ？理解？？"""
0.0,"""RT @likan0_0: #눈감고_고른_사진이_100rt_되면_코스 함 ㅋ ㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 자살 이끼마슷 http://t.co/duztCmCO8T"""
0.0,"""RT @animateakiba: 【お詫びとお知らせ③】明日6/14にご来店予定だった皆様には大変ご不便とご迷惑をお掛け致しますが、ご協力の程、何卒よろしくお願い致します。封鎖時間に関しましては告知のご確認をお願い致します。 http://t.co/AiIC8r6rSS"""
9.016662426714204,"""Report plz @OperationRSS @AnonFjeldabe @AnonOpBEAST  https://t.co/ZchAMLtS2A"""
0.0,"""@TAK_koubaibu おお、ありがとうございます！チケは自由落下さん？"""
15.630501587700186,"""WET WALK... Done http://t.co/JHq8V33tv1"""
0.0,"""(작업에게을러지는자는딴길로샌다 http://t.co/GdviqWGY09"""
0.0,"""ﾋｨｯ…！！！！！死ぬ！！！！！！！！！！！ http://t.co/Yf5U4tJ9Id"""
0.0,"""今話題の http://t.co/JBgyNxeXu1"""
0.0,"""packshiit adto didto kaw"""
0.0,"""RT @STARTHSUBs: เฮียบอยไหว้เเบบนี้ จะลงสมัคร ผู้ว้าหรอคะ?? 55555555 http://t.co/ey6YPAxuIi"""
0.0,"""Khatam, suvenier of Iran.  #iran #irantravelingcenter #irantravel #irtraveling #mustseeira… http://t.co/lTgEaKvyek http://t.co/juKQHzHtQg"""
0.8358771211816046,"""@__ndy haa satu flat laa pegi nanti kau tnggu je hahah bengong hhaha kk pagar"""
39.68677802362775,"""RT @cypeotae: from V to kim taehyung #2YEARSWITHBTS http://t.co/5yUe90YsIK"""
1.349150349739777,"""#M4L CEO @CEO_Nas #Bosses @gerrellg  @sexyfirecracker @Ms_L_xoxo @T_Majicthcknss @UntalonCandles @sweetsexy_39"""
84.17971373031395,"""322 Onika You Better Work Bitch  #IChooseNicki  #MTVAwardsStar Rihanna"""
0.0,"""awww extrañaba al puto de erik *-*"""
0.0,"""RT @Henrirejaune: RT si c'est triste http://t.co/hje8rZ7O7d"""
0.0,"""RT @oh_woow_lovely: k:*żuje gumę* j:o masz gumę! k:mój tata nie miał  #UwagiLudziZtt"""
0.0,"""@typ00n それ、まぁそれ以上に対戦してない感"""
0.0,"""まじでこのPCカス！！準備万端やったのに直前のチームでバグるとかほんまおわってる！ 強制終了からの立ち上げのせいで前半見逃した。 このためだけにプレミアム会員なったから、じっくり見る"""
0.0,"""RT @fibber0527: 「尻に入れたいんですけど尻に入れれるサイズのやつあります？今のはでかくて入んないんすよねー。あっ、これなら入りそう。あっ、あーー、尻にはちょっと入んないかな。あっ、入った。キツキツですけどギリギリ入りましたわ」 って財布探しに来た兄ちゃんの横でず…"""
0.0,"""RT @Luisggarmi: @CiudadanosCs  consigue eliminar en Madrid el Consejo Consultivo,un ente inútil donde se colocaban políticos en desuso. Bie…"""
0.0,"""@maviveben1"""
0.0,"""@kusarishihuusan 威圧になってねえよもっと殺す気でこいよ！！"""
0.0,"""RT @f_yanda: こんなん笑うってｗｗ  #スプラトゥーン http://t.co/ePRCWJswob"""
37.56030240716015,"""RT @FunTxts: *laughs for 10 minutes*      *stops*      *catches breath*       *thinks about what made me laugh*        *laughs for 10 more …"""
0.0,"""@72kreo_ryota   そのままキス担にゴーだね👍"""
72.0504829693281,"""RT @YoannArsenal: Lmao this Chelsea fan is looking for some history in our museum wtf http://t.co/xMOQo50dbl"""
0.0,"""@issra_b israaaa 😂😂"""
54.456149605689475,"""RT @DjEV: Thanks for stopping up tonight! @djstephfloss @Pesh22 @Ripp_Flamez"""
0.0,"""それにしても最近、結婚式を親目線で見てしまうという職業病…娘さんがあと20年くらいして結婚とかして式で両親への手紙とか読む姿を想像して(´；ω；｀)ﾌﾞﾜｯってなる病気。"""
99.02874848826636,"""It feels weird not having to do any revision anymore and just being free 😐"""
0.0,"""@R_WL77  1級！"""
0.0,"""saraaaah!!!  #VoiceKids2PH"""
61.28708761521066,"""RT @lmvus15: There is no cosmetic for beauty like happiness. - Maria Mitchell #quote"""
39.08493404261071,"""RT @slimrel__: What is this hand used for?  A. Directing traffic B. Roasting  C. Attempting a firm handshake #AskRachel http://t.co/kzurVKQ…"""
0.0,"""@hakukase @mizunoe_2 こわいよ・・・　ぼくがなにをしたっていうんだ・・・"""
0.0,"""@gampcm_ อาจจะกลิ่นเดียวกะพี่ลิง🙊5555555"""
0.0,"""Angga/Ricky Melaju ke Perempatfinal: Pasangan ganda putra Indonesia, Angga Pratama/Ricky Karanda Suwardi, suks... http://t.co/yQEdGM9jX0"""
0.0,"""@dancer_c_hoo   午前中 ぜひ キャリナリー 1階へ(((o(*ﾟ▽ﾟ*)o)))"""
0.0,"""@paru1014 いすみのいえがあるじゃん！  やっぱいくわ"""
0.0,"""2万まけた〜  今月給料ぜんぜんないのに はぁー、財布拾いたい。  ぱちんこなんか、一生いかん"""
67.26279982917472,"""Meanwhile Jamie Bodle is fighting back from 4-2 down against Darren Morgan in the Masters division #ebsa #snooker http://t.co/c04ex4PTcE"""
105.17352263830948,"""RT @lakewill23: Kinda wish stuff would of never happen how it did with oomf the way it did"""
102.33461560342131,"""@boopsy429 why would u fuckin joke about shit like this. you need to get a life."""
0.0,"""田舎で作って東京で売る(´･_･`)"""
0.0,"""@tonic_of_mh 메일 보냈습니다 :3 ♡ 확인해주세요 ^^! 안왔으면 답장 보내주세요 ㅠㅠ"""
50.56852324955011,"""CANOPY   FROM TARGET  FULL /  DOUBLE SHEET SET  4 PILLOW CASES  SAGE  - Full read by eBay http://t.co/8stpOLlvTu http://t.co/FUtap6RKDD"""
0.0,"""いただきまーす http://t.co/cjHGU428e5"""
52.13739428581176,"""@avinijunika gilaa !! ♫ I Really Like You by Carly Rae Jepsen — https://t.co/MfzkPiTVrV"""

0.0,"""君の瞳にたわぁし"""
0.0,"""RT @paulirahoyog: #Дают ли опыт в тренировке дота 2 с ботами"""
0.8209476669873584,"""Ya me das igual. Haz lo que quieras con tu vida que yo con la mia , haré lo que crea que es mejor y lo mejor es olvidarte."""
96.75216568857834,"""#AskJemily would you rather move to Australia with Adam or stay in England but never see Adam ??"""
0.0,"""RT @analyzeforce: 1 tequila.....2 tequila......3 tequila.....floor."""
0.0,"""너희 중에 지혜와 총명이 있는 자가 누구뇨 그는 선행으로 말미암아 지혜의 온유함으로 그 행함을 보일찌니라 야고보서 3:13"""
0.0,"""kiraz yiyorum keyifler yerinde"""
0.0,"""E hoje o meu bom dia é mais que especial...  É o dia dela, da minha melhor amiga, da irmã de alma e do coraçao...... http://t.co/MmxuX8miib"""
113.92859357518023,"""Darling, stay with me.😌"""
0.0,"""@runrun106  せしるさんわざわざありがとう٩(ˊᗜˋ*)و♥"""
0.0,"""Hoy juega Argentina!!! #BuenSabado"""
0.0,"""RT @25FebNews: الهاجري: إيران تزرع الفتنة الطائفية بين شعوب المنطقة http://t.co/8Frzgg2TyX http://t.co/vd92BUXyW8"""
80.71023383209746,"""Maybe attempting the five hour drive to see @coleswindell in August! We'll have to see how it goes!"""
28.618153014875038,"""RT @AnayaResearch: After loosing deposits,congress desperate to come back through Municipality election in Delhi. Ready to take credit http…"""
0.0,"""@Honey_J_AT 사과했어... 그래도 새가 노래 안 했어어..."""
86.93025461441324,"""@Madkaelbarb lets do a hike and get your fat ass in shape 💪🏼😂"""
0.0,"""#DespiertaEcuador  https://t.co/WszC6aKA03"""
0.0,"""久振りに料理を器に盛ったわ"""
0.0,"""@pika_abc ごめんなさい....."""
41.727021896454154,"""RT @lovefact003: Ryan Gosling Is So Jacked!💪 Get His 2 Step Muscle Stacking System On Your Phone Today!📱👌  http://t.co/0HL1F1SBn9 http://t.…"""
0.0,"""هل ضاقت بك الدنيا هل لك حاجه ولم تقضى بعد  شاهد هذا المقطع القصير http://t.co/YerGocDM8k"""
0.0,"""@SCTV_  @ClearIndonesia ayo timnas tunjukkan kemampuan kalian,jadikan bangsa indonesia menjadi bangga pada kalian..💪👍#AyoIndonesiaBisa"""
29.002705614766523,"""RT @_xPrettio: Unexpected 'Hi ✌' from Saiful Naim. Say hi to my shocking evening."""
9.363000720593101,"""RT @estrabwn: @chrisonkiis bota worth it - fifth harmony e no control - one direction, e se quiser pode botar scandal - @OfficialMrX TE AMO…"""
0.0,"""RT @tukurujyo: #声優LINEスタンプ 第三弾！森田さん(@edokko_dey) 信長さん(@nobunaga_s) 置鮎さん(@chikichikiko)  【6月14日12:00】リリース決定しました！反映され次第ご購入頂けます◎  #つくる女 http:/…"""
0.0,"""RT @exo_corona: 150613 너는 내가 처음보는 외계인 혼자였던 나의 우주에 성큼성큼 걸어 들어오는 너 http://t.co/Bo1zmdmmCc"""
91.5697261890692,"""Saw #EntourageMovie tonight. Loved it but not sure it lives up to the hype!"""
0.0,"""RT @___xMxGxWxVx___: 💎ＲＥＴＷＥＥＴ  💎ＩＦ  💎ＹＯＵ  💎ＷＡＮＴ  💎ＦＯＬＬＯＷＥＲＳ  #MGWV  #FollowTrick  #TeamFollowBack  #AnotherFollowTrain  💎#ＦＯＬＬＯＷ💎 ☜~( ●̮̃•)…"""
0.0,"""@faiz_izhan haha. Sama je bwang goreng punya bunyi dgn bunyi perut skrg ni hehe"""
0.0,"""RT @BTS_ARMY: [#스타캐스트] 방탄소년단 데뷔 2주년 기념 - 방탄늬우스!  - 특별 기획: 방탄 이대로 괜찮은가 - 팬아트 공모전 결선 @BTS_twt #2YEARSWITHBTS @lifeplan_hope http://t.co/pXY2t…"""
69.11069775862194,"""RT @Dorami_bang: We need to vote for #BIGBANG #BANGBANGBANG in MCD ✔ You can vote infinite times via making mnet IDs! http://t.co/qPyT8LnDiJ"""
0.0,"""@nabilahaaa aku mana pernah kena dengan cr. rekod bersih kot. heh"""
30.522380168793532,"""@yourtake Good morning http://t.co/U8Ui8RDZQH"""
0.0,"""@MyCoolselena gt"""
0.0,"""RT @Juaanpinoo: Hoy juega Argentinaaa😁"""
1.454644283385322,"""¿El Valencia quiere a Keylor Navas? No se lo vendo ni por 150 millones. Al Valencia ni agua, como hacen ellos. A pastar."""
104.17155129533745,"""RT @DjRaymoNoodlez: All artist Submit your best work Dm your Best Songs Trap R&B and  Hip Hop Voliume 2 Dm your Mp3 songs http://t.co/SOinm…"""
0.0,"""يارب انصر كل مظلوم,,, وانتقم من كل ظالم"""
0.0,"""RT @miloserdiee: т.к. я психовала до тех пор, пока мне не поставили круглую, потому что обычные ручки могут рапторы умеют открывать"""
0.0,"""あ、切れ痔になった"""
73.99395980634029,"""Softball Saturday with my Max-Q ladies😈✔️💙"""
122.012138342547,"""@tjbrister thank you ☺️"""
0.0,"""@dreamyB_ 헤헤헤 좀전에두 우래기 얼굴 찍어주셔써.....행복 😆😆"""
0.0,"""@WeAlIlKnowA @Marshall_R8"""
0.36665049012571466,"""RT @ticatag2013: #Smartcities résoudre les pbs de trafic grâce aux #IoT mais surtout par la multiplication de sites collaboratifs http://t.…"""
0.0,"""@sor_720  明日はディズニーだから無理♡ しおりもくるっしょ？(^O^)／笑"""
110.75422256178094,"""Goodnight I hope Calum Ashton Michael and Luke notice us and you too! Byeee"""
0.0,"""RT @khajochi: เคยถามพนักงาน Dairy Queen ทำไมเวลาเสิร์ฟต้องคว่ำโชว์ด้วย บอกเป็นกฏถ้าคว่ำแล้วตกลงมาได้กินฟรี มีเขียนไว้ข้างแก้ว http://t.co/F…"""
0.0,"""Swerte ko sakanila"""
0.42663698669917327,"""RT @cat54742235: วายจีจะครองโลก ค่ายเพลง YG entertainment ธนาคาร WOORI เครื่องสำอาง moonshot  แบรนเสื้อผ้า NONAGON   ร้านอาหาร 3rd Street B…"""
91.18407073439765,"""RT @foursimps: where's the difference http://t.co/ApnZeEglZZ"""
88.62157409903656,"""RT @VincentKompany: Bad day for us, great day for Wales and their fans. Heads up and focus on Bosnia now. #walbel"""
0.0,"""RT @kondonatsuko: ゴイゴイスーーーー。流行ってますよ！津田さーーん！！笑！あの向井康二くんが使いまくってますよー！！津田さぁーーーん！！！！笑！ゴイゴイスーーーー！！！！！笑 #めちゃイケ #あほすき #スーを差し上げます #言いたくなった"""
0.0,"""まぁ広島で4合わせもらったし( っ´-`ｃ )♥︎"""
14.089485728971525,"""RT @Twitch: . @YouTubeGaming Welcome Player 2. Add me on Google+. #kappa"""
0.0,"""RT @Cherry_Taeng: คิดดูง่ายๆ ขนาดคนใต้ที่ชินกับอากาศแบบนี้ มาเที่ยวทะเล ยังมึนๆเมาๆกับลมทะเลอายทะเล ไม่ต้องคิดถึงคนตัวเล็กๆผิวบางๆแบบแทยอนเ…"""
0.0,"""まぁええわ　アイス食お"""
0.0,"""RT @_rebelion_org: #Cultura "En la educación debería haber una asignatura llamada creación": El líder de Extremoduro presenta su ... http:/…"""
0.0,"""姪が可愛いすぎて子供欲しくなる欲しい"""
0.0,"""使用デッキ　掃除機　対戦相手ちんぽ　１ｔ目に掃除機→ドンドン吸い込むナウ　トリガーなしで射精"""
0.0,"""ต้องให้รออีกนานแค่ไหนถึงจะกลับมายิ้มเหมือนเดิม󾌬󾌹󾌺󾌴󾌴󾌼󾬎󾬎󾬎󾬎󾬎󾬎❗❗❗❗ http://t.co/KE5yYCsTc5"""
155.03152494100118,"""The latest cleanse craze may surprise you http://t.co/wApmwBcnz7"""
0.0,"""http://t.co/t8pjBcRmUH"""
0.0,"""再ダウンロードしてとても楽しませていただいてます。"""
0.0,"""@arpe_sien 익명성의 장소니까요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 맞는 말도 있긴 한데 맞는 말을 고의적으로 비난하는 어조로 말하는거두 문제고 증명되지 않은 사실로 비난하는거도 문제고"""
0.0,"""n_n mangap kesungging https://t.co/kpdS3nKOOC"""
368.7406722314684,"""For you"""
0.0,"""RT @SuperB_BOMB: 저는 17 범 그냥 평범한 바순희 별 거 없어요 타팬 빼고 다 오세요!🙌 #트친소_알티_안하면_3대가_바순인생 http://t.co/h2ECRfxH1y"""
0.0,"""@arinosuk 今度行くかー"""
0.0,"""オッド・トーマス！"""
0.0,"""RT @sa13398: #قهوة الخميرة الحمراء #قهوة_المساء #نكهه👍 مذاقها رائع فوائدها ل #الكوليسترول #الدهون الثلاثية للهضم 👇  0599390093 http://t.co/…"""
55.24139290136785,"""This tune is guaranteed to get you moving everytime. ‘Sagbene by Prince Banton (@prince_banton). DL http://t.co/fcf5oaGQUW #Sagbene ."""
108.97692720185651,"""RT @lmvus15: Exhausting is okay. It means you're in the game. You're on the way up and you're not on the way down. - Lee Rosen #quote"""
91.35962063176146,"""@3gerardpique and @shakira  You guys are the loves of my life. Most beautiful family 😍😍💕 http://t.co/2gp1hrkR7j"""
0.0,"""RT @messi10Arabic: ميسي : أردتم الثلاثية ؟ لقد أحضرنا الثلاثية لكم فيسكا برشا ...  http://t.co/um47iEMkM8"""
95.43326532429016,"""RT @94punkedhes: RT IF YOU'RE READY FOR MORE SOLO DMS  TWEET ME PROOF THAT YOU HAVE MY NOTIFS ON TO START"""
0.0,"""@219_mari やべえよそれ。みんな結婚してる"""
0.0,"""おいしい "@GaemGyu: 神戸キュは おいしいよね！ http://t.co/75D4WNwaia""""
0.0,"""RT @masanork: 米国と比べて日本のカード会社は非を認めないのが気になってたけど、割賦販売法の抗弁権が認められてないからだとは知らなかった / “ネット詐欺に注意：クレジットカード一括払いに思わぬ落とし穴 (1/3) - ITmedia ビジネスオ…” http://…"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
0.0,"""Fdp !"""
4.844702664720611,"""RT @zouirriall: Follow everyone who favorites this. 🙈"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
0.0,"""RT @ICCAZENHA: O primeiro exame e já dia 17 e eu sento que nem a meio do estudo vou"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
0.0,"""RT @AnalyLealm: @marii_asnts exótico"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
1.133689635363495,"""RT @instaglamu: Eu posso me decepcionar várias vezes, mas eu nunca perco essa mania de esperar sempre a bondade das pessoas."""
0.0,"""RT @AlbaGaarcia7: es bueno recordar que no necesitas en tu vida a nadie que no te necesite a ti ❕❕"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
0.0,"""RT @byuneqx_: เราคิดว่าพี่แกจะหยิบไปเก็บให้เป็นที่ ผลปรากฎว่า.................. ค่ะ😒 http://t.co/l5S69GVn5L"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
0.0,"""اللهم لا تسلط علينا بذنوبنا من لا يخافك فينا ولا يرحمنا http://t.co/I8knPWkuFi"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
3.8594390299088515,"""@kittingworks @ahorapodemos Exacto la política es todo. A mi me gusta la política responsable por y para las personas que hace el @Psoe."""
65.13916605362326,"""RT @ddlovato: Say what you want about Eminem but fuck he's so talented.. So much emotion when he raps whether it's anger or pain.. He's jus…"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
0.0,"""RT @upaerina: 新入りの子猫にショックを隠せないマシュー可愛い http://t.co/GjzEBYVEQ0"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
0.0,"""'Con la cabeza alta como el volumen'"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
4.2623889128169745,"""RT @c_kader34: Oha  500 takipci kazandım 3 sn içinde teşekkürler http://t.co/7pvN1tB5Xy"""
116.64822931525407,"""RT @Sports_Greats: You owe it to yourself to be the best you can possible be. -Pete Rose"""
0.0,"""RT @DTR_18: 気がついたら加古鷹の改二でしょうもないクソコラつくってた http://t.co/1l3RU0Sv9s"""
