"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi01",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output 4W32B4R.log",,,,"Date:","14 Jun 2015 02:40:04 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
0.250,0.250,99.250,0.250,0.0,0.0,0.0,24576.0,0.0,0.010,0.050,20480.0,104833024.0,105029632.0,15773696.0,169062400.0,682246144.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.050,20480.0,104833024.0,105029632.0,15773696.0,169062400.0,682246144.0,
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.050,20480.0,104833024.0,105025536.0,15773696.0,169066496.0,682246144.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.050,20480.0,104833024.0,105025536.0,15773696.0,169066496.0,682246144.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.050,20480.0,104833024.0,105025536.0,15773696.0,169066496.0,682246144.0,
0.250,0.250,99.250,0.250,0.0,0.0,0.0,24576.0,0.0,0.010,0.050,20480.0,104833024.0,105152512.0,15781888.0,169058304.0,682119168.0,
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105144320.0,15781888.0,169066496.0,682119168.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105144320.0,15781888.0,169066496.0,682119168.0,
0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105144320.0,15781888.0,169066496.0,682119168.0,
0.0,0.250,99.750,0.0,0.0,0.0,0.0,49152.0,0.080,0.030,0.050,20480.0,104833024.0,105144320.0,15781888.0,169066496.0,682119168.0,
0.0,0.251,99.499,0.251,0.0,0.0,0.0,49152.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15790080.0,169066496.0,682119168.0,
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15790080.0,169066496.0,682119168.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15790080.0,169066496.0,682119168.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15790080.0,169066496.0,682119168.0,
0.249,0.249,99.501,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15790080.0,169066496.0,682119168.0,
0.0,0.251,99.499,0.251,0.0,0.0,0.0,32768.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15798272.0,169058304.0,682119168.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.070,0.030,0.050,20480.0,104833024.0,105127936.0,15798272.0,169066496.0,682119168.0,
1.746,1.746,96.509,0.0,0.0,0.0,0.0,0.0,0.070,0.030,0.050,20480.0,104833024.0,106045440.0,15798272.0,169066496.0,681201664.0,
