"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi01",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output 4W32B4R.log",,,,"Date:","14 Jun 2015 02:40:04 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
0.250,0.250,99.250,0.250,0.0,0.0,0.0,24576.0,0.0,0.010,0.050,20480.0,104833024.0,105029632.0,15773696.0,169062400.0,682246144.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.050,20480.0,104833024.0,105029632.0,15773696.0,169062400.0,682246144.0,
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.050,20480.0,104833024.0,105025536.0,15773696.0,169066496.0,682246144.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.050,20480.0,104833024.0,105025536.0,15773696.0,169066496.0,682246144.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.0,0.010,0.050,20480.0,104833024.0,105025536.0,15773696.0,169066496.0,682246144.0,
0.250,0.250,99.250,0.250,0.0,0.0,0.0,24576.0,0.0,0.010,0.050,20480.0,104833024.0,105152512.0,15781888.0,169058304.0,682119168.0,
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105144320.0,15781888.0,169066496.0,682119168.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105144320.0,15781888.0,169066496.0,682119168.0,
0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105144320.0,15781888.0,169066496.0,682119168.0,
0.0,0.250,99.750,0.0,0.0,0.0,0.0,49152.0,0.080,0.030,0.050,20480.0,104833024.0,105144320.0,15781888.0,169066496.0,682119168.0,
0.0,0.251,99.499,0.251,0.0,0.0,0.0,49152.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15790080.0,169066496.0,682119168.0,
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15790080.0,169066496.0,682119168.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15790080.0,169066496.0,682119168.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15790080.0,169066496.0,682119168.0,
0.249,0.249,99.501,0.0,0.0,0.0,0.0,0.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15790080.0,169066496.0,682119168.0,
0.0,0.251,99.499,0.251,0.0,0.0,0.0,32768.0,0.080,0.030,0.050,20480.0,104833024.0,105136128.0,15798272.0,169058304.0,682119168.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.070,0.030,0.050,20480.0,104833024.0,105127936.0,15798272.0,169066496.0,682119168.0,
1.746,1.746,96.509,0.0,0.0,0.0,0.0,0.0,0.070,0.030,0.050,20480.0,104833024.0,106045440.0,15798272.0,169066496.0,681201664.0,


"Host:","pi01",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output 4W32B4R.log",,,,"Date:","14 Jun 2015 03:08:45 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
3.546,2.342,86.776,6.135,0.000,1.199,217259.335,3854474.931,0.370,0.620,0.590,0.0,104853504.0,201441280.0,6082560.0,75423744.0,689164288.0,
0.0,0.251,99.499,0.251,0.0,0.0,0.0,0.0,0.370,0.620,0.590,0.0,104853504.0,201453568.0,6082560.0,75378688.0,689197056.0,
0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.370,0.620,0.590,0.0,104853504.0,201396224.0,6082560.0,75419648.0,689213440.0,
0.0,0.504,99.496,0.0,0.0,0.0,0.0,0.0,0.370,0.620,0.590,0.0,104853504.0,201396224.0,6082560.0,75419648.0,689213440.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,0.370,0.620,0.590,0.0,104853504.0,201396224.0,6082560.0,75419648.0,689213440.0,
0.0,0.253,99.747,0.0,0.0,0.0,0.0,40960.0,0.350,0.610,0.580,0.0,104853504.0,201396224.0,6090752.0,75411456.0,689213440.0,
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,0.350,0.610,0.580,0.0,104853504.0,201388032.0,6090752.0,75419648.0,689213440.0,
0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,0.350,0.610,0.580,0.0,104853504.0,201388032.0,6090752.0,75419648.0,689213440.0,
0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,0.350,0.610,0.580,0.0,104853504.0,201388032.0,6090752.0,75419648.0,689213440.0,
0.252,0.252,99.496,0.0,0.0,0.0,0.0,49152.0,0.350,0.610,0.580,0.0,104853504.0,201388032.0,6090752.0,75419648.0,689213440.0,
27.226,2.799,68.702,1.272,0.0,0.0,950272.0,32768.0,0.560,0.650,0.600,0.0,104853504.0,210022400.0,6119424.0,75825152.0,680144896.0,
29.250,1.250,69.500,0.0,0.0,0.0,0.0,0.0,0.560,0.650,0.600,0.0,104853504.0,213979136.0,6119424.0,75923456.0,676089856.0,
25.693,0.0,74.307,0.0,0.0,0.0,0.0,0.0,0.560,0.650,0.600,0.0,104853504.0,214106112.0,6119424.0,75923456.0,675962880.0,
26.515,5.051,67.929,0.505,0.0,0.0,565248.0,0.0,0.560,0.650,0.600,0.0,104853504.0,212914176.0,6119424.0,76242944.0,676835328.0,
27.0,1.750,71.250,0.0,0.0,0.0,270336.0,0.0,0.560,0.650,0.600,0.0,104853504.0,221319168.0,6119424.0,76345344.0,668327936.0,
25.575,2.558,71.355,0.512,0.0,0.0,0.0,155648.0,0.590,0.650,0.600,0.0,104853504.0,229318656.0,6127616.0,76337152.0,660328448.0,
27.387,1.759,70.603,0.251,0.0,0.0,57344.0,0.0,0.590,0.650,0.600,0.0,104853504.0,237813760.0,6127616.0,76349440.0,651821056.0,
27.500,1.750,70.750,0.0,0.0,0.0,0.0,0.0,0.590,0.650,0.600,0.0,104853504.0,243752960.0,6127616.0,76378112.0,645853184.0,
27.204,2.771,70.025,0.0,0.0,0.0,0.0,0.0,0.590,0.650,0.600,0.0,104853504.0,251330560.0,6127616.0,76378112.0,638275584.0,
32.576,1.768,65.404,0.253,0.0,0.0,172032.0,0.0,0.590,0.650,0.600,0.0,104853504.0,259313664.0,6127616.0,76460032.0,630210560.0,
36.935,1.256,61.809,0.0,0.0,0.0,32768.0,0.0,0.630,0.660,0.600,0.0,104853504.0,266792960.0,6127616.0,76464128.0,622727168.0,
27.160,3.951,68.642,0.247,0.0,0.0,0.0,32768.0,0.630,0.660,0.600,0.0,104853504.0,276062208.0,6135808.0,76472320.0,613441536.0,
27.960,4.534,67.506,0.0,0.0,0.0,0.0,0.0,0.630,0.660,0.600,0.0,104853504.0,286912512.0,6135808.0,76480512.0,602583040.0,
33.911,3.218,62.624,0.248,0.0,0.0,16384.0,0.0,0.630,0.660,0.600,0.0,104853504.0,305975296.0,6135808.0,76480512.0,583520256.0,
41.353,3.509,54.637,0.251,0.0,0.251,245760.0,32768.0,0.630,0.660,0.600,0.0,104853504.0,308686848.0,6135808.0,76488704.0,580800512.0,
24.422,2.057,72.494,1.028,0.0,0.0,1540096.0,0.0,0.660,0.660,0.600,0.0,104853504.0,311848960.0,6144000.0,77324288.0,576794624.0,
26.566,3.759,68.922,0.752,0.0,0.0,770048.0,90112.0,0.660,0.660,0.600,0.0,104853504.0,314658816.0,6152192.0,77733888.0,573566976.0,
30.556,3.283,64.394,1.515,0.0,0.253,1794048.0,0.0,0.660,0.660,0.600,0.0,104853504.0,319172608.0,6152192.0,78594048.0,568193024.0,
20.526,4.211,70.789,4.474,0.0,0.0,5423104.0,57344.0,0.660,0.660,0.600,0.0,104853504.0,323649536.0,6483968.0,81018880.0,560959488.0,
16.327,1.020,82.143,0.510,0.0,0.0,868352.0,32768.0,0.660,0.660,0.600,0.0,104853504.0,355794944.0,6488064.0,81469440.0,528359424.0,
24.490,3.061,69.643,2.806,0.0,0.0,3522560.0,0.0,0.680,0.670,0.600,0.0,104853504.0,386596864.0,6492160.0,83263488.0,495759360.0,
33.505,3.608,61.082,1.804,0.0,0.0,1720320.0,180224.0,0.680,0.670,0.600,0.0,104853504.0,389156864.0,6504448.0,84144128.0,492306432.0,
36.203,2.025,59.494,2.025,0.0,0.253,2277376.0,0.0,0.680,0.670,0.600,0.0,104853504.0,390217728.0,6504448.0,85209088.0,490180608.0,
35.930,2.010,59.548,2.513,0.0,0.0,5496832.0,0.0,0.680,0.670,0.600,0.0,104853504.0,408776704.0,6504448.0,87986176.0,468844544.0,
24.682,1.018,73.028,1.272,0.0,0.0,2473984.0,24576.0,0.680,0.670,0.600,0.0,104853504.0,410841088.0,6504448.0,89350144.0,465416192.0,
26.531,2.551,70.153,0.765,0.0,0.0,1982464.0,0.0,0.710,0.680,0.610,0.0,104853504.0,412176384.0,6504448.0,90300416.0,463130624.0,
34.860,3.053,53.944,7.888,0.0,0.254,4702208.0,90112.0,0.710,0.680,0.610,0.0,104853504.0,413732864.0,6545408.0,93720576.0,458113024.0,
57.653,5.102,11.990,25.0,0.0,0.255,36986880.0,0.0,0.710,0.680,0.610,0.0,104853504.0,436809728.0,6545408.0,111837184.0,416919552.0,
83.879,2.267,5.542,8.060,0.0,0.252,17301504.0,0.0,0.710,0.680,0.610,0.0,104853504.0,466067456.0,6545408.0,119758848.0,379740160.0,
92.695,1.259,5.793,0.0,0.0,0.252,4456448.0,0.0,0.710,0.680,0.610,0.0,104853504.0,472080384.0,6545408.0,121896960.0,371589120.0,
94.514,1.247,3.990,0.0,0.0,0.249,6029312.0,0.0,0.970,0.730,0.620,0.0,104853504.0,474918912.0,6545408.0,125042688.0,365604864.0,
96.992,0.752,2.256,0.0,0.0,0.0,6553600.0,32768.0,0.970,0.730,0.620,0.0,104853504.0,475013120.0,6553600.0,128139264.0,362405888.0,
94.975,1.256,3.518,0.0,0.0,0.251,5521408.0,0.0,0.970,0.730,0.620,0.0,104853504.0,478195712.0,6553600.0,130981888.0,356380672.0,
95.750,0.250,4.0,0.0,0.0,0.0,5767168.0,0.0,0.970,0.730,0.620,0.0,104853504.0,479383552.0,6553600.0,133984256.0,352190464.0,
89.474,1.754,8.020,0.501,0.0,0.251,6291456.0,319488.0,0.970,0.730,0.620,0.0,104853504.0,482959360.0,6553600.0,137060352.0,345538560.0,
94.750,1.500,3.750,0.0,0.0,0.0,4980736.0,0.0,1.210,0.790,0.640,0.0,104853504.0,486248448.0,6553600.0,139620352.0,339689472.0,
96.259,0.499,3.242,0.0,0.0,0.0,4718592.0,49152.0,1.210,0.790,0.640,0.0,104853504.0,486166528.0,6561792.0,142114816.0,337268736.0,
94.486,0.501,5.013,0.0,0.0,0.0,5242880.0,0.0,1.210,0.790,0.640,0.0,104853504.0,488509440.0,6561792.0,144453632.0,332587008.0,
92.231,0.752,6.767,0.0,0.0,0.251,5505024.0,0.0,1.210,0.790,0.640,0.0,104853504.0,491413504.0,6561792.0,147357696.0,326778880.0,
94.514,0.748,4.738,0.0,0.0,0.0,4980736.0,0.0,1.210,0.790,0.640,0.0,104853504.0,493031424.0,6561792.0,149827584.0,322691072.0,
96.500,0.500,3.0,0.0,0.0,0.0,5406720.0,0.0,1.440,0.840,0.660,0.0,104853504.0,494891008.0,6561792.0,152469504.0,318189568.0,
92.481,0.251,7.268,0.0,0.0,0.0,5505024.0,24576.0,1.440,0.840,0.660,0.0,104853504.0,497496064.0,6569984.0,155303936.0,312741888.0,
